first,second,result
Bulb,Humpback,Whale
Bulb,Ice Tornado,Snowman
Bulb,Iced Tea,Ice Tea
Bulb,Hydra,Plant
Bulb,Ice Tea,Light
Bulb,Icebox,Refrigerator
Bulb,Hot Fudge Sundae,Lightbulb
Bulb,Ice Fishing,Light
Bulb,Ice Lily,Snowflake
Bulb,Ice Age,Dinosaur
Bulb,Hula-Tsunami,Tsunami
Bulb,Iron Man,Iron Lamp
Bulb,Jelly,Jellyfish
Bulb,Jack,Lantern
Bulb,Internet,Google
Bulb,Ink,Tattoo
Bulb,Japan,Tokyo
Bulb,Idol,Statue
Bulb,Igloo,Lightbulb
Bulb,Jailbreak,Light
Bulb,Jellyfish,Lightbulb Jellyfish
Bulb,Jade,Jadeite
Bulb,Janitor,Light
Bulb,Jaws,Shark
Irrigation,Bulb,Plant
Bulb,Koi,Fish
King Kong,Bulb,Light
Bulb,Kali,Light
Bulb,King,Lightbulb
Bulb,Junk,Light
Bulb,Kiss,Vampire
Katana,Bulb,Samurai
Bulb,Jewelry,Necklace
Jetea,Bulb,Light
Bulb,Jetstream,Lightning
Bulb,Kingdom,Plant
Bulb,Jordan,Michael
Bulb,Katrina,Hurricane
Bulb,Kaleid,Lamp
Bulb,Lava Lamp,Lava Lamp
Leda,Bulb,Light
Bulb,Laser Cannon,Death Star
Bulb,Laser Beam,Light Saber
Bulb,Kratom,Light
Bulb,Lawnvac,Lawnmower
Bulb,Lego,Light
Bulb,Launch,Rocket
Bulb,Lichen,Moss
Bulb,Leak,Light
Bulb,Krakatoa,Light
Bulb,Leafblower,Windmill
Bulb,Land Shark,Lamp Shark
Bulb,Lava Cone,Volcano
Bulb,Luke,Skywalker
Bulb,Light Bulb,Light
Luau,Bulb,Tiki
Bulb,Little Shop Of Horrors,Audrey II
Bulb,Jail,Prisoner
Bulb,Lord of the Rings,Gollum
Bulb,Lightning Bug,Light
Bulb,Lion,Chandelier
Bulb,Lot’s Wife,Salt Lamp
Bulb,Lumberjack,Wood
Bulb,Los Angeles,Hollywood
Bulb,Lost City,Atlantis
Bulb,Loch,Nessie
Bulb,Lourdes,Miracle
Bulb,Lobster,Lightning
Bulb,Marathon,Lightning
Bulb,Mangrove Flytrap,Plant
Luna,Bulb,Moon
Bulb,Maple,Canada
Bulb,Lunar Dust,Moon
Bulb,Malaria,Mosquito
Madder Hatter,Bulb,Alice
Bulb,Magic,Genie
Bulb,Mangrove Swamp,Mangrove
Bulb,March,Parade
Bulb,Luxury,Chandelier
Mansion,Bulb,Chandelier
Bulb,Lupus,Werewolf
Bulb,Margarita,Lamp
Bulb,Martini,Olive
Bulb,Mecha Dragon,Robot
Matterhorn,Bulb,Lightbulb
Bulb,Marsquake,Mars
Meal,Bulb,Lamp
Bulb,Marshmallow,Light
Bulb,Mars Rover,Alien
Marriage,Bulb,Wedding
Bulb,Martian,Alien
Bulb,Mech,Robot
Bulb,Mass,Light
Mayonnaise,Bulb,Light Mayo
Bulb,Masterpiece,Light
Bulb,Minecraft,Redstone
Mistletoe,Bulb,Christmas
Bulb,Metropolis,Gotham
Bulb,Microwave,Popcorn
Bulb,Miracle,Light
Bulb,Message,Lightbulb
Bulb,Moby Dick,Lightbulb
Mario,Bulb,Luigi
Bulb,Mess,Light
Bulb,Mjolnir,Thor
Minecart,Bulb,Train
Bulb,Moisture,Plant
Mercury,Bulb,Light
Bulb,Milestone,Light
Bulb,Money Tree,Bank
Bulb,Monkey King,Sun Wukong
Bulb,Mine,Dynamite
Moss,Bulb,Plant
Bulb,Moon Dust,Moon
Bulb,Moonflower,Moon
Bulb,Mount Everest,Lightbulb
Bulb,Mole,Light
Bulb,Mordor,Gollum
Bulb,Moonwalk,Michael Jackson
Bulb,Monastery,Monk
Bulb,Monsoon,Lightning
Bulb,Molotov,Fire
Bulb,Moon Buggy,Alien
Mountain Goat,Bulb,Lightbulb
Bulb,Mount Olympus,Zeus
Bulb,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Bulb,Mountain Rose,Mountain
Bulb,Mountain Dirt,Plant
Bulb,Mount Venus,Lightning
Mountain Dew Code Red,Bulb,Redneck
Bulb,Mountain Dewshine,Lightning
Bulb,Mountain Dew Ocean Blast,Mountain Dew
Bulb,Mountain Dude,Lightning
Bulb,Mountain Dew Tea,Lightning
Bulb,Mountain High,Volcano
Bulb,Mountain Dew Tornado,Lightning
Bulb,Mountain Dew Wine,Lightning
Bulb,Mountain Tsunami,Tsunami
Bulb,Mouse,Light
Bulb,Movie,Projector
Bulb,Mountain Thing,Lightning
Bulb,Mosaic,Stained Glass
Bulb,Mud Bath,Mud
Mountain Shark,Bulb,Lightning
Bulb,Mt. Everest,Lightbulb
Bulb,Mud Dragon,Lamp
Bulb,Mower,Lawnmower
Bulb,Mr. Potato Head,Mr. Potato Head with a Lightbulb for a Head
Bulb,Mountain Vine,Plant
Bulb,Mountain Zinfandel,Wine
Bulb,Mud Castle,Swamp
Bulb,Mutant,Plant
Bulb,Muddy Train,Lightning
Mustard,Bulb,Light
Bulb,Muddy Water,Swamp
Bulb,Mt. Fuji,Japan
Bulb,Mudway,Mud
Bulb,Muddy Helicopter,Muddy Light
Muddy Sushi,Bulb,Muddy Bulb
Bulb,Mudpot,Volcano
Mud Volcano,Bulb,Lava Lamp
Bulb,Muddy Teacup,Lamp
Bulb,Mushroom Soup,Light
Bulb,Muddy Piggy Bank,Money Tree
Bulb,Muddy Pig,Pigpen
Bulb,Night,Moon
Bulb,New York,Empire State Building
Bulb,Nirvana,Buddha
Bulb,Nixie,Light
Bulb,Noodle,Lasagna
Bulb,Nemo,Fish
Navigation,Bulb,Lighthouse
Bulb,Necklace,Lamp
Bulb,Newfie,Lightbulb
Bulb,Naiad,Nymph
Bulb,Noah,Ark
Bulb,Nimbus,Lightning
North America,Bulb,Canada
Bulb,Netherite Sword,Netherite Sword
Octopus,Bulb,Squid
Orca,Bulb,Orca
Bulb,Orchid,Orchid
Bulb,North Pole,Aurora
Bulb,Oil Barrel,Lamp
Oktoberfest,Bulb,Beer
Bulb,Mudman,Plant
Bulb,Odor,Flower
Nuclear Submarine,Bulb,Nuclear Power Plant
Bulb,Oil Tanker,Oil Spill
Bulb,Offering,Candle
Bulb,Oil Rig,Oil
Bulb,Oil Spill,Oil Lamp
Bulb,Oread,Lightning
Bulb,Paint,Light
Bulb,Parachute,Lightbulb
Bulb,Paperboard,Lightbulb
Bulb,Pacific,Tsunami
Paper Airplane,Bulb,Light Bulb
Oslo,Bulb,Nobel
Bulb,Pane,Window
Bulb,Oyster,Pearl
Bulb,Paper Mache,Paper Lantern
Paper Plane,Bulb,Light Bulb
Bulb,Paddle,Light
Ore,Bulb,Light
Bulb,Paper Mountain,Light
Bulb,Paper Canoe,Light
Bulb,Patrick,Spongebob
Bulb,Parrot,Macaw
Bulb,Pangea,Earth
Bulb,Peanut,Peanut Butter
Bulb,Pasta Factory,Light
Bulb,Parking Lot,Parking Meter
Pearl Diver,Bulb,Light
Parting,Bulb,Moses
Bulb,Paramecium,Algae
Bulb,Peacock,Feather
Bulb,Peak,Volcano
Peapod,Bulb,Plant
Peasouper,Bulb,Lightning
Bulb,Peasoup,Peasouper
Bulb,Pickle Rick,Pickle
Bulb,Photographer,Flash
Bulb,Piggy,Pig
Bulb,Peking Duck,Light
Bulb,Pickleback,Pickle
Bulb,Pigcasso,Pig
Bulb,Pigasus,Lightning
Bulb,Pickaxe,Light
Bulb,Pesto,Lamp
Bulb,Peat,Moss
Bulb,Pie,Pumpkin
Bulb,Pencil Tree,Christmas Tree
Bulb,Picnic,Ant
Pea Pod,Bulb,Plant
Bulb,Pigsty,Pigpen
Bulb,Pizza,Light
Bulb,Platform,Light
Pill,Bulb,Light
Bulb,Pixie,Light
Bulb,Pinecone,Christmas Tree
Bulb,Pint,Light
Bulb,Pisces,Fish
Bulb,Pillow,Lamp
Bulb,Pina Colada,Pineapple
Bulb,Pineapple Tree,Pineapple
Bulb,Piston,Engine
Bulb,Plate,Lightning
Bulb,Piggyback Rider,Lightbulb
Bulb,Pop Tart,Light
Bulb,Poison Ivy,Plant
Bulb,Poltergeist,Ghost
Bulb,Piña Colada,Pineapple
Bulb,Polar Bear,Snowman
Bulb,Plesiosaurus,Electricity
Bulb,Poplar,Christmas Tree
Pork Chop Express,Bulb,Lightning
Bulb,Pope Francis,Light
Bulb,Pot of Gold,Leprechaun
Pneumonia,Bulb,Light
Bulb,Potamus,Plant
Bulb,Poolside,Sun
Bulb,Popcorn Storm,Popcorn
Pumpkin,Bulb,Jack-o-Lantern
Bulb,Present,Gift
Bulb,Pteranodon,Dinosaur
Popocatepetl,Bulb,Volcano
Bulb,President,Lightbulb
Bulb,Protest,Riot
Prickly,Bulb,Cactus
Bulb,Potion,Light
Bulb,Potter,Vase
Bulb,Potpourri,Scent
Bulb,Punch,Light
Bulb,Pulp,Paper
Bulb,Potash,Salt
Bulb,Puff,Cloud
Raisin Bran,Bulb,Cereal
Bulb,Ragnarok,Light
Race Car,Bulb,Lightning
Bulb,Puppy,Dog
Bulb,Quetzalcoatl,Sun
Racetrack,Bulb,Lightning
Radio Tower,Bulb,Radio
Bulb,Rainbow Rock,Rainbow
Bulb,Question,Idea
Bulb,Rainy,Rainbow
Bulb,Radar,Sonar
Bulb,Rabbit,Bunny
Bulb,Radio Wave,Radio
Ramses,Bulb,Lightbulb
Riot,Bulb,Flash
Bulb,Rhea,Light
Bulb,Religion,Church
Bulb,Riddle,Lightbulb
Bulb,Relationship,Light
Bulb,Rice Krispies,"Snap, Crackle, Pop"
Bulb,Reggae,Bob Marley
Bulb,Recycle,Energy
Bulb,Rice Pudding,Rice Pudding
Bulb,Rescue,Flashlight
Bulb,Rice Paddy,Rice
Bulb,Referee,Lamp
Bulb,Potassium,Plant
Bulb,Ringed Planet,Saturn
Root,Bulb,Plant
Bulb,Roast,Light
Bulb,SOS,Light
Bulb,Robocloud,Robot
Bulb,Rock Tea,Rock Tea
Bulb,Rocky Road,Lightning
Bulb,Saki,Light
Bulb,Rum,Punch
Bulb,Rubble,Lamp
Bulb,Ruin,Light
Bulb,Safari,Elephant
Bulb,Rosé,Wine
Bulb,Rosebud,Flower
Bulb,Rocky Mountain High,Rocky Mountain Low
Bulb,Samurai,Ninja
Bulb,Salsa,Chili
Bulb,Sand Lizard,Chameleon
Bulb,Sandblast,Glass
Bulb,Sandboard,Lightning
Sand Castle,Bulb,Lighthouse
Bulb,Sandman,Lamp
Salad Bowl,Bulb,Lamp
Bulb,Salt Water,Light
Bulb,Sandalstorm,Lightning
Bulb,Sandalwood,Incense
Bulb,Salmon Run,Fishing
Bulb,Sand Shark,Lamprey
Bulb,Sandblaster,Lamp
Bulb,School,Student
Bulb,Science,Light
Bulb,Santa Claus,Christmas Tree
Bulb,Scientist,Light
Bulb,Scarecrow,Jack-o-Lantern
Bulb,Sapphire,Lightning
Bulb,Scotland,Bagpipe
Bulb,Scotch,Light
Bulb,Sandbot,Lamp
Bulb,Scroll,Idea
Bulb,Satyr,Satyricon
Bulb,Saturn V,Moon
Sandpaper,Bulb,Glass
Scalpel,Bulb,Laser
Bulb,Selfie,Selfie Stick
Server,Bulb,Lamp
Shell,Bulb,Snail
Bulb,Sharkcano,Lightbulb
Bulb,Sea Dragon Egg,Sea Dragon
Bulb,Sharktopusnado,Sharktopus
Bulb,Sewage,Energy
Bulb,Search Engine,Google
Bulb,Shelley,Turtle
Bulb,Sandpunk,Lightbulb
Bulb,Shire,Hobbit
Bulb,Seahorse,Lightning
Bulb,Search,Light
Bulb,Sea Lettuce,Seaweed
Bulb,Skeleton,Ghost
Skateboard,Bulb,Lightning
Seagull,Bulb,Lightbulb
Shroom,Bulb,Mushroom
Bulb,Ski,Skier
Bulb,Signal,Traffic Light
Bulb,Shrimp,Prawn
Bulb,Shower,Shower
Bulb,Shore,Lighthouse
Bulb,Sinkhole,Black Hole
Bulb,Sick,Flu
Bulb,Skimming,Light
Sinkstone,Bulb,Light
Bulb,Shoe,Slipper
Bulb,Smokefish,Lightbulb
Bulb,Slushie,Light
Bulb,Smoky Mountains,Smoke
Bulb,Smores,S’more
Skull,Bulb,Idea
Bulb,Slush,Snowman
Bulb,Smokefly,Light
Bulb,Smoked Duck,Smoked Bulb
Bulb,Smurfette,Smurf
Smaug,Bulb,Dragon
Bulb,Shrine,Buddha
Bulb,Smurfberry,Smurf
Bulb,Snapper,Lightbulb
Bulb,Slave Ship,Lightbulb
Bulb,Snow Shark,Snowman
Bulb,Snowglobe,Snowman
Bulb,Snowdrop,Snowflake
Bulb,Snow Rocket,Snowman
Bulb,Snowboarding,Snowman
Snow Leopard,Bulb,Snow Leopard
Snow Plow,Bulb,Snowman
Bulb,Snow Cone,Snowman
Bulb,Snowcone,Snowman
Bulb,Smeagol,Gollum
Snowlily,Bulb,Snowflake
Bulb,Snow Globe,Snowman
Bulb,Snowboarder,Snowman
Bulb,Snoop,Lamp
Bulb,Software,Lightbulb
Bulb,Solar Panel,Electricity
Bulb,Snowmageddon,Snowman
Bulb,Solar Eclipse,Eclipse
Bulb,Soap,Bubble
Sonar,Bulb,Radar
Bulb,Snowpiercer,Snowpiercer
Bulb,Sour,Lemon
Bulb,Snowpunk,Snowman
Soda Pop,Bulb,Light
Bulb,Snowtrain,Snowman
Bulb,Sodium Chloride,Salt Lamp
Bulb,Solar Storm,Sun
Soot,Bulb,Light
Bulb,Spongebob,Sponge
Spark,Bulb,Light
Bulb,Spaceman,Alien
Soggy Toast,Bulb,Lightbulb
Bulb,Space Train,Lightning
Bulb,Space Captain,Alien
Bulb,Spain,Bull
Bulb,Space Junk,Satellite
Bulb,Space Truck,UFO
Bulb,Space Phoenix,Sun
Space Tree,Bulb,Alien
Bulb,Sperm Whale,Sperm
Bulb,SpaceX,Starlink
Bulb,Space Whale,Space Whale
Bulb,Star Wars,Lightsaber
Statue Of Liberty,Bulb,Light
Spritzer,Bulb,Lamp
Bulb,Steak,Lightbulb
Bulb,Spaghetti,Pasta
Bulb,Spongecar,SpongeBob
Bulb,Spy,Lightbulb
Bulb,Steam Locomotive,Train
Bulb,Steam Monster,Robot
Bulb,Steam Lizard,Godzilla
Bulb,Star Whale,Star
Bulb,Spring,Light
Bulb,Steam Castle,Light
Bulb,Steam Egg,Light Bulb
Bulb,Steam Tornado,Tornado
Bulb,Steam Tree,Light
Bulb,Steam Rocket,Light Bulb
Steam Tank,Bulb,Steam Engine
Bulb,Steam Phoenix,Firebird
Bulb,Steam Surf,Lightning
Bulb,Steam Tractor,Tractor
Bulb,Steam Tsunami,Lightning
Bulb,Stage,Spotlight
Bulb,Steamboat Willie,Mickey Mouse
Bulb,Steam Solar System,Sun
Steam Planet,Bulb,Sun
Bulb,Steam Tide,Light
Bulb,Steam Workshop,Steam Engine
Bulb,Street Lamp,Light
Bulb,Steel,Lightning
Bulb,Steampunk Pirate,Steampunk Pirate
Bulb,Stone Soup,Light
Bulb,Stegosaurus,Dinosaur
Steamnado,Bulb,Lightning
Bulb,Sulfur,Light
Bulb,Stink,Skunk
Bulb,Steamwolf,Steampunk
Bulb,Subtank,Lamp
Bulb,Stewpid,Lightbulb
Bulb,Sultana,Raisin
Bulb,Straw,Drink
Bulb,Stress,Light
Bulb,Superplant,Sun
Surf Station,Bulb,Lightning
Super Fertilizer,Bulb,Plant
Bulb,Steam Trap,Steam Engine
Bulb,Swamp Dragon,Lamp
Bulb,Surf Tractor,Lightning
Super Super Volcano,Bulb,Sun
Bulb,Super Eruption,Sun
Bulb,Super Lava,Sun
Bulb,Super Avalanche,Lightning
Bulb,Super Tornado,Lightning
Bulb,Super Steam,Supernova
Surging Mountain Dew,Bulb,Lightning
Swamp Baby,Bulb,Swamp Thing
Bulb,Swarm,Lightning
Bulb,Swim,Fish
Bulb,Swampnado,Swamp
Bulb,Swan Boat,Swan
Bulb,Swan Lake,Swan
Bulb,Swordfish,Lightbulb
Swing,Bulb,Pendulum
Bulb,S’more,Marshmallow
Bulb,Super Plant,Super Flower
Swine,Bulb,Pigpen
Bulb,Switzerland,Cuckoo Clock
Bulb,T-Rex,Dinosaur
Bulb,Swasabi,Light
Bulb,Swamp Venus Flytrap,Plant
Bulb,TARDIS,Doctor
Bulb,Taz,Lightning
Bulb,Teabag,Tea
Bulb,Taxi,Light
Bulb,Swimming,Fish
Bulb,Tea Cup,Tea
Bulb,Table,Lamp
Bulb,Tears,Onion
Bulb,Tea Storm,Lightning
Bulb,Tea Plantation,Tea
Bulb,Tea Time,Tea
Bulb,Tar,Tire
Bulb,Tankdozer,Tank
Bulb,Taj Mahal,Taj Mahal
Bulb,Thorn,Rose
Bulb,Tile,Light
Bulb,Tibet,Lamp
Bulb,Time Paradox,Time Machine
Bulb,Tomato Plant,Tomato
Bulb,Tent,Camping
Bulb,Thunderjet,Lightning
Bulb,Toga,Statue
Bulb,Tinkerbell,Light
Bulb,Time Train,Lightning
Bulb,Tidal,Tide
Bulb,Tequila,Margarita
Bulb,Terrorist,Bomb
Bulb,Tipsy,Drunk
Tortoise,Bulb,Turtle
Bulb,Traffic,Light
Bulb,Treant,Tree
Bulb,Toxic,Toxic Waste
Bulb,Torpedo,Lightning
Trainwreck,Bulb,Lightbulb
Bulb,Tractorbeam,UFO
Bulb,Track,Train
Bulb,Tornado Dragon,Lightning
Transportation,Bulb,Train
Bulb,Tornado Plant,Windmill
Tornadroll,Bulb,Tornadroll
Bulb,Trawler,Fishing
Tornadobot,Bulb,Tornadobot
Bulb,Tube,Light
Bulb,Tulip,Flower
Bulb,Tremor,Earthquake
USA,Bulb,Liberty
Bulb,Tux,Lamp
Bulb,Tree of Life,Tree
Ugly Duckling,Bulb,Swan
Bulb,Underground,Plant
Bulb,Uranus,Pluto
Bulb,Typhoon,Lightning
Bulb,Tea Pot,Tea
Tugboat,Bulb,Lighth
Bulb,Truffle,Mushroom
Bulb,Triple Axe,Lightning
Vegetable,Bulb,Carrot
Bulb,Valentine,Heart
Bulb,Urn,Lamp
Bulb,Viking Ship,Lightning
Bulb,Vegetarian,Plant
Bulb,Venice,Gondola
Bulb,Vinaigrette,Salad
Bulb,Valley,Lightning
Venus Fly Trap,Bulb,Plant
Bulb,Vaccine,Vaccine
Bulb,Vacation,Sun
Bulb,Ursa Major,Polar Bear
Bulb,Vampire Flower,Sunflower
Bulb,Vino,Wine
Bulb,Vulcan,Lightning
War,Bulb,Lightning
Warrior,Bulb,Lightning
Bulb,Vulture,Owl
Bulb,Washing Machine,Laundry
Bulb,Wealth,Rich
Water Rocket,Bulb,Lightning
Bulb,Tuxedo,Lamp
Bulb,Wedding,Bride
Bulb,Voltron,Light
Bulb,Wand,Lightning
Bulb,Well,Oil
Bulb,Warp,Time
Bulb,Vortex,Tornado
Bulb,Winnie the Pooh,Tigger
Bulb,Windsurfer,Windmill
Bulb,Wine Glass,Light
Bulb,Wheat,Light
Bulb,Wet Paint,Light
Bulb,Werepig,Werepig
Bulb,Wiper,Windshield
Bulb,Whine,Wine
Bulb,Werephoenix,Werebulb
Bulb,Wet Dandelion Patch,Dandelion
Werepuddle,Bulb,Werebulb
Bulb,Winter,Snowman
Bulb,WiFi,Smart Bulb
Wine Bottle,Bulb,Drunk
Bulb,Wizard,Lightning
Bulb,Yellow Car,Taxi
Bulb,Witch Hunt,Witch
Bulb,Witch Doctor,Plant
Bulb,Yak,Lightbulb
Bulb,Wooden Submarine,Nautilus
Bulb,Wipers,Windshield
Worm,Bulb,Lightning
Bulb,Witch Hut,Wizard
Bulb,Wooden Space Ship,UFO
Bulb,Yellow,Sun
Bulb,Wool,Sweater
Bulb,Wish Upon A Wish Upon A Star,Star
Bulb,Woodpecker,Light
Yin Yang,Bulb,Light
Bulb,Yoga,Yogi
Abduction,Bulb,Idea
Yosemite,Bulb,Lightning
Bulb,Abominable,Snowman
Bulb,Adobe Flash,Flashlight
Bulb,Zombie King,Zombie
Bulb,Wedding Ring,Light
Bulb,9/11,Light
Bulb,4th of July,Fireworks
Bulb,841,Light
Bulb,Zephyr Station,Windmill
Bulb,1680,Light
Bulb,420Wine,Bong
Bulb,Air Monster,Air Conditioner
Aladdin,Bulb,Genie
Bulb,Air Jordan,Lightning
Bulb,Air Force,Lightning
