first,second,result
Princess,Frankenstein,Bride
Picnic,Kiss,Sandwich
Curtain,Steamnado,Steam
Toxic,Well,Poison
Church,Hermit,Monk
Curiosity,Duckweed,Duck
Sharknado,Sand Dragon,Sand Shark
Night,Seagull,Vampire
Leaf,Cotton,Paper
Snowmobile,Lizard,Snow Lizard
Dandelion,Sea Star,Sea Dandelion
Kite,Human,Kite Surfer
Narwhal,Cup,Unicorn
Holy Lake,Steam Train,Steamboat
Sperm,Cygnus,Swan
Amber,Vesuvius,Pompeii
Berserker,Landfill,Garbage
Delivery,Meteor,Meteorite
Smoker,Reflection,Mirror
Eclipse,Life,Vampire
Swing,Terrorist,Terror
Dam,Triton,Poseidon
Baptism,Trash,Recycling
Djinn,Sea Dandelion,Genie
Town,Fish Tank,Aquarium
Cornfield,Pulp,Paper
Science,Earthquake,Volcano
Goldfish,Baptism,Christian
Frost,Station,Train
Sacrifice,Saturn,Saturnalia
Tornadon,Yin Yang,Tornadon
Dead Sea,Steam,Salt
Grave,Chef,Zombie
Gem,Avalanche,Diamond
Ice Cream Sandwich,Snow Leopard,Android
Chip,Salmon,Fish and Chips
Niagara Falls,Octopus,Squid
Mountain Range,Fog Cream Sandwich,Misty Mountains
Metal,Europe,Euro
Curiosity,Steampunk,Steampunk
Landing,Sandal,Flip Flop
Dragonfly,Loch Ness,Monster
Salt,Gasoline,Fire
Pig,Lunar,Piglet
Mirror,Frosting,Snowman
Moon,Olympus Mons,Mars
Allergy,Water,Sneeze
Plesiosaur,Village,Atlantis
Tatooine,Crescent,Moon
Lawrence,Space Farm,Alien
Greenhouse,Monster Truck,Plant
Plant,Satyr,Dryad
Sharktopus,Steel,Sharktopus
Asia,Space Plant,Bamboo
Dark Matter,Warmth,Life
Longboat,Comet,Viking
Dragon Tornado,Piggy,Pigasus
Stew,Giant Venus Flytrap,Venus Flytrap
Masterpiece,Waterfall,Niagara Falls
Mermaid,Rock Tea,Rock Lobster
Racecar,Airport,Plane
Groom,Windshield,Bride
Bong,Dead Sea,Salt
Fun,Vinegar,Pickle
Tarzan,Comet,Meteor
Treasure,Solar,Gold
Satyr,Airship,Zeus
Cowboy,Campfire,Marshmallow
Archipelago,Light,Lighthouse
Green Tea,Eruption,Matcha
Tsunami,Pop,Pop Tart
Pig,Spy,Piggy
Sea Dandelion,Fish,Mermaid
Transportation,Drawing,Car
Water Rocket,Fire,Fuel
Carrot,Lightning,Battery
Canal,Wish,Genie
Pollen,Carnival,Allergy
Race,Electric Teapot,Electric Car
Power,Crumb,Nothing
Crane,Flying Fish,Pelican
Brine,Dusty,Salt
Flytrap,Solar System,Black Hole
Grand Canyon,Monastery,Monk
Piranha,Aeolus,Wind
Potpourri,Mangrove,Swamp
Jet,Clay,Plane
Park,Zen,Garden
Obsidian,Pumice,Volcano
Surfing,Aeon,Time
Chariot,Train Station,Train
Broken,Boulder,Rock
Fire Station,Hawaii,Volcano
Smog,Raisin,Smoke
Coral Reef,Soup,Sushi
Painting,Sandwich,Picnic
Hash,Observatory,Nothing
Chaos,Frost,Ice
Statue,Cannonball,David
Sashimi,Molotov,Sushi
Ammonite,Holy Spirit,Ammonite
Space Shuttle,Salamander,Astronaut
Plankton,Monkey,Chimpanzee
Cinder,Flat Rock,Fire
Steam Locomotive,High,Train
Cowboy,Galileo,Cowboy Bebop
Surfing,Rebirth,Surfing
Dandylion,Mothman,Mothman
Broken Window,Bomb,Glass
Hot Fudge,Pigasus,Pigasus
Metro,Mountain Dew,Metro Dew
Vatican,Popcorn,Popes
Parachute,Turtle,Tortoise
Spaghetti,Flat Earth,Pizza
Abominable Snowman,Fairy Tale,Yeti
Coconut Milk,Steam Lizard,Dragon
Tarzan,Oil Tanker,John Travolta
Picnic,Marathon,Marathon
Catholic,Mad Hatter,Pope
Sword,Jesus,Crusade
Duck,Hydra,Swan
Hail,Pint,Nothing
Steam,Oktoberfest,Beer
Siren,Sandal,Mermaid
Cigar Box,Sashimi,Sushi
Steamboat,Lawnvac,Steamroller
Cow,Steamboat,Milk
Ice Cream Sandwich,Kiln,Brick
Lot’s Wife,Meade,Salt
Rainbow Rock,Witch,Unicorn
Pudding,Sphinx,Sphinx
Poison,Prometheus,Fire
Flying Frog,Salamander,Dragon
Pond,Joint,Swamp
Steam Robot,Hammerhead,Steam Hammer
Coral Reef,Snowboard,Snowman
Alcohol,Hermit,Drunk
Burning Bush,Hot Spring,Sauna
Quicksand,Pencil,Pencil
Diamond,Niagara Falls,Waterfall
Beach House,Pine,Pineapple
Power,Kelp,Seaweed
Graffiti,UFO,Alien
Crabgrass,Pollen,Allergy
Balloon,Bog,Swamp
Ghost,Vinegar,Pickle
Wet,Confetti,Party
Telescope,Wheel,Car
Sandalwood,Big Dipper,Incense
Geysir,Cough Syrup,Old Faithful
Subtank,Toast,Sandwich
Tumbleweed,Crack,Dust
Mountain,Stoner,Rock
Blood,Condor,Vampire
Holy Water,Steam Solar System,Universe
Dog,Clean,Shampoo
Kettle,Romance,Tea
Swamp Thing,Eagle,Swamp Eagle
Sashimi,Wall,Sushi
Fountain,Kiss,Love
Zeus,Art,Artist
Lumberjack,Chariot,Woodcutter
Hobbit,Jet,Airplane
Bridge,Monster Truck,Monster
Steam Engine,Pegasus,Steam Locomotive
Zoo,Titan,Elephant
Perfume,Mummy,Tutankhamun
Smell,Sulfur,Rotten Egg
Cologne,Pigpen,Stink
Statue,Haunted Tree,Golem
Tablet,Captain Nemo,Poseidon
Seahorse,Aeon,Hippocampus
Forest,Reggae,Bob Marley
Seagull,Dracula,Vampire
Steam Engine,Urn,Time Machine
Swan,Leda,Cygnus
Canoe,Cat,Catamaran
Flying Ice Cream Cone,Mt. Everest,Yeti
Cinder,Solar Storm,Meteor
Airport,God,Zeus
Moat,Statue Of Liberty,Castle
Clockwork,Bacon,Pig
Dryad,Steam Surfer,Tree
Stink,Dust Devil,Skunk
Ash,Fata Morgana,Phoenix
Salad,Pot,Potato Salad
Treasure,Compass,Map
Ashes,Steam Punk,Steampunk
Supervolcano,Kiln,Ceramic
Pina Colada,Wind Farm,Wind Turbine
Sneeze,Smog,Cough
Dune Buggy,Smoke,Sandstorm
Black Hole,Shrub,Bush
Lily,Stone Soup,Lily Pond
Sunflower,Tobacco,Cigarette
Mercury,Electric Eel,Battery
King,Pizza,Nothing
Flat,Photographer,Pancake
Tsunamic,Bacon,Bacon Tsunami
Shrine,Biofuel,Temple
Lens,Krill,Microscope
Amber,Mummy,Tutankhamun
Canyon,Dog,Coyote
Leaf,Snowflake,Snow
Mole,Space,Black Hole
Campfire,Mirage,Desert
Farmer,Lava Monster,Lava Farmer
Mountain Dew,School,Mountain Do
Piggy Bank,Art,Pigcasso
Virus,Monk,Hack
Spaghetti,S’more,S’ghetti
Pork,Meteorite,Bacon
Gem,Pizza,Diamond
Dustbin,Puddle,Puddle
Forest,Dandelion Soup,Dandelion
Steamboat,Stoner,Steamroller
Soot,Dustnado,Dust
Oslo,Ozymandias,Osloymandias
Fire Station,Time Paradox,Fire
Combine,Perfume,Smell
Piston,Flamethrower,Engine
Dinosaur,Spaceship,Alien
Surfer,Steamboat Willie,Mickey Mouse
Mt. Fuji,Hellhound,Godzilla
Firewater,Space Weed,Fireweed
Map,Diamond Block,Treasure Map
Plant,Warrior,Tree
Sand Shark,Pisces,Pisces
Prism,Rain,Rainbow
Seaplane,Chia,Nothing
Drawing,Fire Breath,Dragon
Shield,Ring,Valkyrie
Black Hole,Muddy Window,Black Hole
Steam Locomotive,Tea Cup,Teapot
Money Tree,Volcano,Money
Firefly,Tide,Bioluminescence
Mosquito,Hay Fever,Sneeze
Surfboard,Charcoal,Surfer
Shaman,Flying Dust,Witch
Carnivorous Plant,Clouds,Venus Flytrap
Water Lily,Warmth,Lotus
Parachute,Fortress,Bunker
Potpourri,Lighthouse,Scent
Sphinx,System,Pyramid
Narcissus,Cthulhu,Narcissus
Piña Colada,Hawaii,Vacation
Dirt,Observatory,Telescope
Mummy,Triton,Triton
Kiss,Park,Smooch
Fire Dance,Boiled Fish,Sushi
Photographer,Marsh,Swamp
Dustpan,Cannon,Vacuum
Dark Side,Frost,Frostbite
Field,Vapor,Fog
Frosty,Treasure,Snowman
Dracula,Train,Vampire
Steam Train,Sand,Desert
Steel,Lotus Flower,Katana
Roast,Quagmire,Toast
Crop,Steam Trap,Steam Trap
Christmas Tree,Worm,Worm
Transportation,Mirage,Car
Amoeba,Eurasia,Europe
Mothman,Salt,Butterfly
Lava Cake,Ninja,Volcano
Valley,Snowboard,Snowboarding
Compost,Moonshine,Whiskey
Narwhal,Asia,Unicorn
Moon,Furnace,Lunar
Tire,Tsunami,Tsunami
Fountain,Thunderbird,Unicorn
Whiskey,Virus,Hangover
Holy Spirit,North Pole,Santa Claus
Plane,Pompeii,Volcano
Piranha Plant,Worm,Venus Flytrap
Mudnado,Fishing,Fishing Pole
War,Sea Serpent,Poseidon
Waterfall,Communion,Baptism
Snowdrop,Lily,Snowlily
Plantation,Wet Paint,Nothing
Tea Time,Troll,Tea Troll
Sharkicane,Thorn,Sharkicane
Albatross,Giant Venus Flytrap,Giant Venus Flytrap
Pollen,Diamond,Bee
Explosion,Flying Machine,Airplane
Crocodile,Double Axe,Sobek
Milky Way,Mud,Chocolate Milk
Splash,Whistle,Rain
Ash,Tea Bag,Tea
Heart,Shard,Diamond
Eclipse,Sand,Moon
China,Station,Panda
Hydrogen,Seed,Plant
Pinecone,Illusion,Pineapple
Tsunamic,Teacup,Tsunamic
Ocean,Coffee,Sea
Pope,Crayon,Popeye
Yeti,Dwarf,Snowman
Clean,Turtle,Shell
Space Shuttle,Sharkicane,Sharknado
Transformer,Cotton Candy,Optimus Prime
Pencil Sharpener,Star Wars,Darth Vader
Surfer,Rainbow,Nothing
Holy Spirit,Ashes,Phoenix
Flour,Hangover,Bread
Sinking,Nebula,Black Hole
Lava Monster,Jetstream,Volcano
Wolfsbane,Pollen,Werewolf
Mirror,Bjork,Bjork
Wasabi,Gas,Fire
Wheel,Protest,Car
Torch,Pompeii,Vesuvius
Polar Bear,Park,Zoo
Computer,Flower,Hack
Smores,Shard,S’more
Air,Solar System,Space
Golf,Water,Pond
Hydra,Volcano,Dragon
Artist,Helicopter,Leonardo da Vinci
Jet,Match,Fire
Ocean,Pickle,Sailor
SOS,Shatter,Sos
Venus Flytrap,Dust Devil,Dust Trap
Mountain Tea,Sea Serpent,Mermaid
Library,Hippie,Wizard
Comet,Bog,Swamp
Blueprint,Vacuum,Black Hole
Vaporizer,Party,Fog
Winery,Dusty,Wine
Vampire,Glue,Bat
Pond,Bouquet,Lotus
Steel,Glass,Skyscraper
Snowman,Vulcan,Snowflake
Chest,Necklace,Treasure
Paper,Monastery,Book
Sandpunk,Tank,Sandcrawler
Trash,Paper Boat,Paper Boat
Kite,Soil,Sand
Werewolf,Black Hole,Dark Matter
Sharktopus,Mech,Nothing
Party,Seaweed,Kelp
Crop Circle,Prometheus,Human
Drawing,Coconut Milk,Painting
Paper,Time Paradox,Time Machine
Mummy,Oil Spill,Oil Mummy
Sand Lizard,Star,Dragon
Big Dipper,Skeleton,Death
Lunar Eclipse,Brine,Pickle
Spirit,Meteor,Ghost
Dough,Pterodactyl,Pizza
Tsunamic,Stew,Tsunami
Monsoon,Audrey II,Audrey Iii
Ice Tea,Table,Ice Cream
Peak,Crystal,Diamond
Amphora,Solar System,Universe
Greenhouse,Bomb,Explosion
Pelicant,Rings,Lord of the Rings
Goldfish,Boulder,Pond
Space Plant,Flying Fisherman,Nothing
Glasses,Geysers,Volcano
Sandcastle,Flowerpot,Sand
Train Station,Metal,Subway
Frosting,Toxic,Poison
Santa Claus,Asphalt,Christmas
Snowstorm,Mudpot,Mud
Aurora,Guillotine,Head
Steamship,Snowball,Iceberg
Coconut Milk,Fire Train,Coconut Milk Train
Tomb,Surf,Surfer
Fire Cone,Cobra,Nothing
Whistle,Kettle,Tea
Space Plant,Cannonball,Alien
Ugly Duckling,Fire Station,Nothing
Speed,Boom,Explosion
Unicorn,Monster Truck,Monster
Fishing Rod,Teacup,Fish
Time Machine,Pinecone,Pineapple
Rally,Mecha Dragon,Mecha Dragon
Holy Water,Land,Miracle
Water,Coconut Water,Coconut
Aeolus,Tesla,Wind
Flying Frog,Cave,Bat
Flint,Cayenne,Nothing
Beach House,Clouds,Rain
Soil,Offering,Seed
Quicksand,Ammonia,Ammonia
Sandal,Bee,Thong
Poseidon,Super Volcano,Atlantis
Mangrove,Wind Turbine,Mangrove Forest
Time,Hydra,Eternity
Whirlpool,Funnel Cake,Tornado
Sharknado,Mississippi,Sharknado
Pirate Ship,Rainbow,Treasure
Knight,Egypt,Pharaoh
Slushie,Party,Hangover
Crane,Helicopter,Airplane
Drunken Master,Oasis,Drunken Master
Vapor,Flash,Lightning
Mountain Tornado,Mist,Nothing
Electric Engine,Salamander,Train
Pompeii,Catholic Church,Vesuvius
Seeds,Hangover,Plant
Dough,Iron,Coin
Troll,Telescope,Astronomer
Whiskey,Sweet,Honey
Sashimi,Sewage,Sushi
Crayon,Geothermal,Lava
Cook,Hot Springs,Soup
Weed,Tidal Wave,Seaweed
Rainforest,Delta,Amazon
Tuxedo,Metal,Robot
Windsurfer,Sandboard,Sandboarder
Book,Firewater,Fire
Pen,Zephyr Train,Bullet Train
Day,Hot Spring,Bath
Ariel,Tarzan,Mermaid
Mountain Tea,Dustpan,Chai
Allergy,Moon Buggy,Apollo 11
Hail,Field,Hail
Wyvern,Fisherman,Dragon
Calamari,Smog,Squid
Tokyo,Beer,Godzilla
Cinderella,Wolfsbane,Little Red Riding Hood
Foghorn,Flip Flop,Seagull
Photographer,Boulder,Stone
Rainbow,Nebula,Galaxy
Crop,Flying Frog,Flying Carrot
Mower,Lotus,Lawn
Snowcone,Marsh,Swamp
Ninja,Megalodon,Shark
Pearl,Coal,Diamond
Virus,Bait,Fish
Potter,Virus,Harry Potter
Evil,Mist,Smog
Muddy Teapot,Dog,Muddy Dog
Cough Syrup,Boulder,Rock
Statue Of Liberty,Windsurfer,Surfing
River,Uranus,Urine
Weed,Dry,Fire
Beacon,Snapper,Lighthouse
Fenghuang,Sausage,Phoenix
Horse,Marathon,Race
Acid Rain,Wet,Acid
Monkey King,Wind,Sun Wukong
Light Bulb,Stoner,High
Offering,Excalibur,King
Reggae,Underground,Subway
Land,Ski,Skier
Doctor Who,Ghost Ship,TARDIS
Acid Rain,Fire Ski,Fire
Frost,Tea Plantation,Iced Tea
Dandylion,Thunder,Dandylion
Tank,Salad,Salad Tossing
Astronaut,Narwhal,Space Narwhal
Niagara Falls,Supernova,Black Hole
Holy Dandelion,Water Lily,Lotus
Salmon,Arrowhead,Fishing
Steam Surfing,Katana,Steam Katana
Mercury,Gargoyle,Quicksilver
Firetruck,Space,Firetruck
Megalodon,Table,Shark
Steampunk Pirate,Swamp,Steampunk Pirate
Goat,Statue,Pan
Fisherman,Dune,Fish
Fence,Blowout,Wall
Mirage,Rainforest,Oasis
Corkscrew,Firebird,Phoenix
Greenland,Pigsty,Pig
Dust Storm,Zephyr Train,Dust Devil
Riddle,Car,Riddler
Ice Fishing,Flower,Ice Flower
Dust Bowl,Marshmallow,S’more
Tea Time,Steam Punk,Steam Time
Fire,Tidal,Volcano
Vesuvius,Delta,Volcano
Beach,Supernova,Sun
Fire Weed,Snowboard,Snowman
Were-tree,Snowcone,Yeti
Sinkhole,Solar Flare,Black Hole
Yellow Car,Snowman,Spongebob
Fart,Nautilus,Submarine
Swamp Venus,Statue Of Liberty,Statue Of Venus
Tree,Saki,Bonsai
Rings,Coffee,Starbucks
Steamboat,Whale,Moby Dick
Fragrance,Doctor Who,Nothing
Iceberg,Tumbleweed,Snowman
Chicken,Algae,Chicken of the Sea
Log,Sacrifice,Fire
Flying,Moon,Astronaut
Chicken,Swing,Nothing
Crash,Smaug,Dragon
Mosquito,Rainforest,Malaria
Mud,Human,Clay
Saguaro,Plankton,Cactus
Wind,Clockwork,Windmill
Pineapple,Punch,Pina Colada
Pressure,Pineapple Tree,Pineapple
Singularity,Salt,Black Hole
Piglet,Carrot,Pork
Hangover,Little Shop Of Horrors,Hangover 2
Shipwreck,Space Weed,Alien
Parrot,Daffodil,Spring
Race,Green,Run
Freedom,Colony,America
Ninja,Pearl,Oyster
Triton,Broom,Mop
Big Dipper,Obsidian,Sword
Pencil,Lizard,Gecko
Aurora,Crop Duster,Crop Circles
Crystal,Nile,Pyramid
Gorilla,Snowflake,Yeti
Hammerhead,Tea Party,Sharknado
Cake,Godzilla,Monster
Bonsai,Chai,Tea
Space Truck,Banana,Monkey
Oil,Plesiosaur,Fossil
Hangar,Yoga,Pilates
Pigpen,Tire,Pig
Plesiosaurus,Fire Axe,Nothing
Cannabis,Geysers,Hotbox
Windmill,Salad,Wind
Fire Swamp,Spongebob,Fire Spongebob
Stench,Faith,Religion
Odin,Salamander,Loki
Crop Duster,Mountain Dew,Red Bull
Cigar Box,Rock,Stonehenge
Plane,Ammonia,Flying Carpet
Yellow,Swamp,Mustard
Food,Tesla,Microwave
Christmas,Universe,Santa
Snap,Star,Camera
Mist,Delta,Fog
Vine,Flying Sushi,Grape
Jesus,Money,Church
Magma,Pipe,Volcano
Clean,Cleaner,Cleanest
Snowstorm,Mountain Dew Tornado,Nothing
Amoeba,Pot,Soup
Coffee,Geysir,Coffee
Fire Ski,Fire,Fire
Shards,Flying Pig,Glass
Snowpocalypse,Canal,Venice
Jonah,Smoke Signal,Fire
Incense,Corn,Popcorn
Jordan,Sail,Boat
Mountain Range,Fruit,Apple
Dragon Egg,Island,Dragon
Enlightenment,Milky Way,Buddha
Ale,Flamethrower,Nothing
Dracula,Pop,Vampire
Fire Trap,Olympus Mons,Volcano
Muddy Wasabi,Calamari,Squid
Mount Everest,Parting,Red Sea
Twister,Narcissus,Tornado
Aeolus,SOS,Nothing
Gear,Broken,Cog
Mountain Dew,Aquaman,Mountain Dew
Hurricane,Pinecone,Pineapple
Tree,Green Tea,Bonsai
Mississippi,Pteranodon,Nothing
Kelp,Turtle,Seaweed
Nymph,Dragonfly,Mermaid
Nessie,Berserker,Loch Ness Monster
Venus Flytrap,Algae,Plant
Railroad,Holy Spirit,Train
Sperm,Mess,Semen
Mosquito,Shatter,Splat
Sailor,Marijuana,Pirate
Tadpole,Field,Frog
Balloon,Matcha,Pop
Parking Lot,Vesuvius,Pompeii
Alien,Tulip,Alien
T-Rex,Comet,Meteor
Rain,Amphora,Wine
Photoshop,Dating,Wedding
Frost,Sponge,Snowman
Marathon,Crocodile,Nothing
Flower,Punch,Knockout
Chest,Pirate Ship,Treasure
Seaplane,Pudding,Cake
Pane,Niagara Falls,Window
Heart,Cleaner,Clean
Traffic,Ark,Jam
Yacht,Cigarette,Smoke
Saguaro,Snowflake,Cactus
System,Solar System,Solar System
Phoenix,Apple Pie,Phoenix Pie
Fertilizer,Jet,Plane
Flying Dust,Statue of Liberty,Superman
Light,Kaleidoscope,Rainbow
Station,Eraser,Train
Jet Ski,Santa,Santa Claus
Snowball,Industrial Revolution,Snowman
Coral Reef,Blind,Reef
Computer,Whale,Humpback
Solar Eclipse,Ice Cream Cone,Eclipse
Werephoenix,Honey,Werebear
Cannon,Computer,Hack
Tea Party,Mosquito,Swat
Drunken,Torpedo,Submarine
Tractor,Burnt Toast,John Deere
Fenghuang,Space Shuttle,Phoenix
Fertile,Stone,Fossil
Fire Breath,Angel,Dragon
Stench,Sacrifice,Smell
Oil Spill,Candle,Fire
Duck,Snowball,Snowman
Chicken,Mountain Zinfandel,Chicken Zinfandel
Plate,Railroad,Train
Nile,Train,Egypt
Nebula,Nautilus,Spaceship
Mountain Tornado,Flat,Nothing
Steam Tide,Steamship,Steam Tide
Typhoon,Bacon,Baconator
Mountain Dew Tornado,Leaf,Mountain Dew
Frankenstein,Pressure,Monster
Holy Water,Furnace,Steam
Peak,Spirit,Mountain
Jet,Cigar Box,Smoke
Garden,Calamari,Squid
Zephyr,Emulsion,Cloud
Aspirin,Ceramic,Vase
Old Faithful,Geyser,Yellowstone
Fish Tank,Sunset,Aquarium
TARDIS,Airship,Time Machine
Combine,Mountain Dew Tornado,Nothing
Sea Serpent,Glass Slipper,Cinderella
Truck,Roast,Food Truck
Blowout,Smoking,Fire
Onyx,Sharktopus,Sharktopus
Fire Station,Adam,Eve
Ship,Teabag,Tea
Sculpture,Snowboard,Snowman
Wine Glass,Big Dipper,Milky Way
Teacup,Furnace,Teapot
Lizard,Charcoal,Dragon
Fire Swamp,Raisin,Fire Raisin
Punch,Plesiosaur,Plesiosaurus
Sake,Smoking,Drunk
Tiki,Paper Boat,Canoe
Station,Grand Canyon,Train
Grass,Firefly,Lightning Bug
Drawing,Jordan,Michael
Tremor,Space Ship,Earthquake
Oasis,Jack Daniels,Whiskey
Rainforest,Swamp Venus,Flytrap
Flame,Bread,Toast
Altar,Jonah,Whale
Pirate Ship,Weed,Pirate
Wine,Steam Robot,Steampunk
Bonsai,Stink,Tree
Shatter,Galileo,Telescope
Earth,Pool,Mud
Chaos,Ashes,Phoenix
Gasoline,Magnifying Glass,Fire
Krakatoa,Avalanche,Tsunami
Clean,Art,Nothing
Grape,Omelette,Wine
Vacation,Quicksand,Trap
Coal,Jewel,Diamond
Tsunamic,Electric Teapot,Tsunami
Eruption,Mordor,Mount Doom
Alcohol,Sandal,Flip Flop
Re-Tea,Shards,Tea
Tugboat,Microscope,Amoeba
Wind,Space Farm,Tornado
Oil Drum,Tree,Palm
Cat,Ship,Pirate
Cook,Mothra,Chef
Joint,UFO,Alien
Guillotine,Flat,Pancake
Submarine,Mist,Fog
Christmas,Joint,Christmas Tree
Rainbow,Rainbow Trout,Rainbow
Cash,Palm Tree,Coconut
Tsunami,Oz,Tornado
Hot Chocolate,Seahorse,Seahorse
Carrot,Beer,Beer Goggles
Vortex,Mansion,Tornado
Marshmallow,Space,Moon
Wave,Evil,Tsunami
Wolfsbane,Space Station,Werewolf
Potato,Tide,Potato Chip
Geothermal,Big Bang,Volcano
Hourglass,Burger,Time
Koi,Lunar Eclipse,Dragon
Dog,Crane,Poodle
Ruins,Longsword,Excalibur
Bookshelf,Steamboat Willie,Mickey Mouse
Pollution,Dough,Pizza
Fungi,Continent,Mushroom
Skateboard,Cyborg,Tony Hawk
Communion,Chicken,Chicken Soup
Knife,Fishing Rod,Fish
Tiki,Space Station,Tiki Bar
Snowflake,Snowman,Snow
Seahorse,Train Station,Seahorse
Lizard,B-52,Godzilla
Juice,Parking,Lemon
Potter,Snowboarder,Harry Potter
Supernova,Refrigerator,Black Hole
Sunflower,Parachute,Nothing
Biofuel,Mars,Mars Rover
Coconut,Bank,Coconut
Rings,Drink,Lord of the Rings
Crab,Ice,Snow Crab
Clockwork,Mosquito,Nothing
Fungus,Flying Fish,Mushroom
Werewolf,Viking,Werewolf
Fossil,Spore,Mushroom
Cleaning,Solar Eclipse,Moon
Old Faithful,Sunshine,Rainbow
Space Fish,SpaceX,Spacex Fish
Dust Bowl,Steam Turbine,Electricity
Vineyard,Curry,Wine
Steam Egg,Tide,Egg
Rose,Garlic,Vampire
Religion,Sandwich,Godwich
Bob Marley,Firework,Reggae
Giant Mushroom,Seaweed,Sushi
Ariel,Planet,Earth
Sea Star,Oasis,Mermaid
Rainforest,Tea Pot,Amazon
Sandwich,Sinking,Submarine
Excalibur,Beer,King Arthur
Boom,Flying Fjord,Flying Fjord
Pressure,Snowplow,Snow
Cinderella,Alien,Princess
Dandelion,Kaleidoscope,Dandelion
Stew,Tree of Life,Soup
Wheel,Toadstool,Car
Onyx,Don Quixote,Knight
Farmer,Mud Dragon,Mud
Clean,Boom,Explosion
Mistletoe,Water,Kiss
Monorail,Fun,Disneyland
Muddy Piggy Bank,Sunship,Nothing
Castle,Ash,Volcano
Ant,Atlas,Atlas
Jolly Roger,Poop,Pirate
Jungle,Library,Tarzan
Carnivore,Sodium,Salt
Vinegar,Cyborg,Pickle
Pot of Gold,Fishing Boat,Leprechaun
Swan,Emulsion,Leda
Wheat,Jupiter,Bread
Rubber,Pompeii,Condom
Vape,Doctor Who,Vapor
Coffee,Krakatoa,Java
House,Fountain,Mansion
Muddy Wine,Satellite,Muddy Water
Chaos,Flying Saucer,Alien
Leviathan,Rum,Pirate
Adam,Samurai,Adamantium
Olympus,Sundae,Zeus
Tsunami,Space Plant,Space Tsunami
Lost,Papyrus,Mummy
Truck,Stegosaurus,Dinosaur
Seaplane,Cyclone,Tornado
Soup,Paper Boat,Sailor
Blizzard,Sundae,Ice Cream
Snowman,Chimney,Santa
Food,Christmas Tree,Christmas Dinner
Pollution,Sandpunk,Sandpunk
Steamnado,Mirror,Steam
Stone Soup,Venus,Aphrodite
Mead,Star,Supernova
Sewage,Resin,Tar
Bottle,Batman,Batman
Tube,Mountain,Volcano
Snowcone,Fire Truck,Firecone
Space Plant,Prayer,Alien
Refrigerator,Mudslide,Mudslide
Dutch,Dinner,Date
Abominable Snowman,Flower,Yeti
Typhoon,Pollen,Allergy
Cinder,Wish,Genie
Wormhole,Super Volcano,Black Hole
Pop,Lost,Culture
Tractor,Wax,Candle
Chicken Noodle Soup,Drunkami,Nothing
Jungle,Longsword,Tarzan
Confetti,Toilet,Party
Color,Plankton,Coral
Dead Sea,Cauldron,Witch
Steamroller,Avalanche,Snowball
Umbrella,Dough,Pizza
Transformer,Christmas,Optimus Claus
Exhaust,Druid,Smoke
Battery,Oil Tanker,Explosion
Ring,Time Ship,Time Lord
