first,second,result
Black Sand,Mountain Bush,Cactus
Mountain Bush,Blowtorch,Fire
Mountain Bush,Blueprint,Nothing
Boom,Mountain Bush,Dynamite
Mountain Bush,Breakup,Avalanche
Boston Tea Party,Mountain Bush,Nothing
Brontosaurus,Mountain Bush,Dinosaur
Bone,Mountain Bush,Skeleton
Bunny,Mountain Bush,Rabbit
Burger,Mountain Bush,Nothing
Burning Bush,Mountain Bush,Moses
Blowfish,Mountain Bush,Bonsai
Butter,Mountain Bush,Nothing
Mountain Bush,Burning Monster Truck,Fire
Burning Zeppelin,Mountain Bush,Nothing
Caduceus,Mountain Bush,Nothing
Mountain Bush,Bodhi,Buddha
Mountain Bush,Calendar,Mountain
CB,Mountain Bush,Cactus
Captain Hook,Mountain Bush,Tinkerbell
Cactea,Mountain Bush,Cactus
Carnival,Mountain Bush,Clown
Calamari,Mountain Bush,Squid
Mountain Bush,Bull,Cactus
Carpathian,Mountain Bush,Nothing
Cat,Mountain Bush,Lion
Cash,Mountain Bush,Money Tree
Cauldron,Mountain Bush,Nothing
Cedar,Mountain Bush,Tree
Mountain Bush,Carnation,Rose
Celebration,Mountain Bush,Fireworks
Mountain Bush,Car Wash,Shrub
Cerberus,Mountain Bush,Hydra
Chainsaw,Mountain Bush,Nothing
Chalk,Mountain Bush,Nothing
Cemetery,Mountain Bush,Grave
Cheese Wheel,Mountain Bush,Nothing
Castle in the Sky,Mountain Bush,Mt. Fuji
Cell,Mountain Bush,Plant
Cherry,Mountain Bush,Maraschino
Chest,Mountain Bush,Treasure
Chia Pet,Mountain Bush,Mountain
Cherry Blossom,Mountain Bush,Sakura
Chicken of the Sea,Mountain Bush,Nothing
Mountain Bush,Chess,Chessboard
Cheshire Cat,Mountain Bush,Cheshire Cat Bush
Mountain Bush,China,Bamboo
Chili Pepper,Mountain Bush,Nothing
Chip,Mountain Bush,Nothing
Chocolate,Mountain Bush,Cocoa
Chocolate Milk,Mountain Bush,Cocoa
Clean Teapot,Mountain Bush,Tea
Mountain Bush,Chicken Noodle Soup,Chicken Noodle Soup
Cleaning,Mountain Bush,Broom
Mountain Bush,Chili Mushroom,Chili Mushroom
Choopper,Mountain Bush,Choopper Bush
Cleanest,Mountain Bush,Clean Mountain Bush
Cloud Train,Mountain Bush,Nothing
Clockpunk,Mountain Bush,Clockwork Bush
Mountain Bush,Cloud Castle,Cloud
Cloth,Mountain Bush,Tent
Cobra,Mountain Bush,Snake
Mountain Bush,Coffee,Coffee Bush
Cloud Trap,Mountain Bush,Cloud
Clog,Mountain Bush,Mountain
Mountain Bush,Coin,Nothing
Mountain Bush,Coke,Nothing
Mountain Bush,Cologne,Nothing
Colony,Mountain Bush,Nothing
Mountain Bush,Cognac,Mountain Dew
Mountain Bush,Condor,Andes
Mountain Bush,Colorado,Rocky Mountain
Confession,Mountain Bush,Moses
Constellation,Mountain Bush,Tree
Combine,Mountain Bush,Shrub
Cooking,Mountain Bush,Fire
Mountain Bush,Cool,Nothing
Cocaine,Mountain Bush,Cocaine Bear
Corkscrew,Mountain Bush,Nothing
Cork,Mountain Bush,Wine
Mountain Bush,Cottonseed,Nothing
Cornfield,Mountain Bush,Corn
Count,Mountain Bush,Count Dracula
Cotton Candy,Mountain Bush,Candy Mountain
Cosmos,Mountain Bush,Tree
Mountain Bush,Crabgrass,Nothing
Cough Syrup,Mountain Bush,Cough Syrup
Mountain Bush,Coconut Milkshake,Coconut Milkshake
Crack,Mountain Bush,Crack Bush
Crane,Mountain Bush,Panda
Crispy,Mountain Bush,Mountain Dew
Cross,Mountain Bush,Jesus
Mountain Bush,Cruise Ship,Nothing
Mountain Bush,Crumb,Nothing
Crypt,Mountain Bush,Nothing
Crab King,Mountain Bush,Crab King
Crystal Ball,Mountain Bush,Nothing
Cowboy,Mountain Bush,Cactus
Mountain Bush,Crop Duster,Crop Duster
Cup,Mountain Bush,Nothing
Mountain Bush,Cut,Nothing
Mountain Bush,Cupid,Nothing
Cucumber,Mountain Bush,Cactus
Mountain Bush,Cygnus,Nothing
Mountain Bush,Daddy,Mountain Dew
Cthulhu,Mountain Bush,Cthulhu
Mountain Bush,Daffodil,Nothing
Mountain Bush,Daffy,Nothing
Cybertron,Mountain Bush,Optimus Prime
Dalai Lama,Mountain Bush,Nothing
Dagger,Mountain Bush,Cactus
Mountain Bush,Dandelion Roll,Nothing
Dandelight,Mountain Bush,Dandelion
Damn,Mountain Bush,Damnation
DNA,Mountain Bush,Nothing
Dandelion Weed,Mountain Bush,Dandelion
Dandelion Island,Mountain Bush,Nothing
Dark Matter,Mountain Bush,Black Hole
Darkness,Mountain Bush,Nothing
Dandelion Soup,Mountain Bush,Nothing
Dark Side,Mountain Bush,Darth Vader
Death Star,Mountain Bush,Ewok
Day,Mountain Bush,Nothing
Mountain Bush,Demon,Nothing
Dessert,Mountain Bush,Cake
Date Palm,Mountain Bush,Palm Tree
Dill,Mountain Bush,Pickle
Dionysus,Mountain Bush,Nothing
Mountain Bush,Direction,Nothing
Diamond Sword,Mountain Bush,Minecraft
Discovery,Mountain Bush,Nothing
Dandylion,Mountain Bush,Nothing
Dragon Fruit,Mountain Bush,Nothing
Djinn,Mountain Bush,Genie
Don Quixote,Mountain Bush,Windmill
Mountain Bush,Driving,Nothing
Double Rainbow,Mountain Bush,Rainbow Bush
Dirt Bike,Mountain Bush,Mountain Bike
Druid,Mountain Bush,Tree
Dragon Roll,Mountain Bush,Dragon
Dragon Tornado,Mountain Bush,Dragon Tornado
Dry,Mountain Bush,Cactus
Duck And Cover,Mountain Bush,Duck Bush
Drunken Dragon,Mountain Bush,Nothing
Duck Sauce,Mountain Bush,Nothing
Dune Buggy,Mountain Bush,Nothing
Drunken,Mountain Bush,Drunken Master
Dust Allergy,Mountain Bush,Sneeze
Dump,Mountain Bush,Trash
Dusty,Mountain Bush,Nothing
Easter,Mountain Bush,Nothing
Dyson,Mountain Bush,Nothing
Echo,Mountain Bush,Echo
Mountain Bush,Dustnado,Tumbleweed
Electric Car,Mountain Bush,Nothing
Dust Weed,Mountain Bush,Cactus
Electric Teapot,Mountain Bush,Nothing
Electric Engine,Mountain Bush,Lightning
Edelweiss,Mountain Bush,Edelweiss
Mountain Bush,Elon Musk,Musk Ox
Mountain Bush,Dustbuster,Dusty Bush
Mountain Bush,Electric Train,Lightning
Ent,Mountain Bush,Nothing
Evil,Mountain Bush,Devil
Europe,Mountain Bush,Nothing
Excalibur,Mountain Bush,Sword in the Stone
Family,Mountain Bush,Mountain
Fairy Tale,Mountain Bush,Nothing
Emperor,Mountain Bush,Emperor Penguin
Feather,Mountain Bush,Bird
Fault,Mountain Bush,Volcano
Mountain Bush,Feed,Goat
Ferry,Mountain Bush,Mountain Goat
Mountain Bush,Finland,Nothing
Eye,Mountain Bush,Eyebrow
Factory,Mountain Bush,Oil
Fire Cone,Mountain Bush,Nothing
Fanatic,Mountain Bush,Yeti
Fertile,Mountain Bush,Fertile Bush
Mountain Bush,Fire Duck,Phoenix
Fire Dance,Mountain Bush,Fire Bush
Mountain Bush,Fire Axe,Firewood
Fire Engine,Mountain Bush,Fire Bush
Fire Dragon,Mountain Bush,Volcano
Fire Ski,Mountain Bush,Nothing
Fire Storm,Mountain Bush,Nothing
Fire Fire Trap,Mountain Bush,Volcano
Fire Ghost,Mountain Bush,Volcano
Fire Weed,Mountain Bush,Nothing
Fire Submarine,Mountain Bush,Volcano
FireFox,Mountain Bush,Nothing
Firekraken,Mountain Bush,Nothing
Firewall,Mountain Bush,Fire
Mountain Bush,Fire Water,Volcano
Fish Soup,Mountain Bush,Nothing
Fireplane,Mountain Bush,Fire
Fire Lily,Mountain Bush,Fire Flower
Flambé,Mountain Bush,Fire
Mountain Bush,Flash,Nothing
Fjord Flytrap,Mountain Bush,Fjord Bush
Mountain Bush,Flat Road,Mountain
Flying Fish Sushi,Mountain Bush,Nothing
Flip Flop,Mountain Bush,Mountain Goat
Flying Cow,Mountain Bush,Bonsai
Flying Fisherman,Mountain Bush,Flying Fisherman
Fishstick,Mountain Bush,Fishstick Bush
Flame Sword,Mountain Bush,Flame Sword
Flying Ice Cream Cone,Mountain Bush,Nothing
Flying Plant,Mountain Bush,Flying Bush
Flying Machine,Mountain Bush,Nothing
Flying Roast Duck,Mountain Bush,Nothing
Flypaper,Mountain Bush,Nothing
Flying Whale,Mountain Bush,Nothing
Flying Frog,Mountain Bush,Flying Frog
Mountain Bush,Flytrap,Nothing
Flying Sand,Mountain Bush,Cactus
Frank Herbert,Mountain Bush,Dune
Fridge,Mountain Bush,Yeti
Flying Fjord,Mountain Bush,Flying Bush
Fondue,Mountain Bush,Cheese
Frisbee,Mountain Bush,Flying Disc
Frozen,Mountain Bush,Nothing
Mountain Bush,Frosting,Snow
Future,Mountain Bush,Bush
Freezer,Mountain Bush,Yeti
GPS,Mountain Bush,Sasquatch
Mountain Bush,Garbage,Trash
Gale,Mountain Bush,Nothing
Garnet,Mountain Bush,Nothing
Gargoyle,Mountain Bush,Nothing
Gasoline,Mountain Bush,Fire
Mountain Bush,Frat Party,Nothing
Gate,Mountain Bush,Shrub
Mountain Bush,Ghost Ship,Skeleton
Fruit Tree,Mountain Bush,Nothing
Garbage Truck,Mountain Bush,Nothing
Glasser,Mountain Bush,Nothing
Glue,Mountain Bush,Sticky Bush
Glowworm,Mountain Bush,Nothing
Mountain Bush,Global Warming,Fire
Gold,Mountain Bush,Gold Mine
Glass Slipper,Mountain Bush,Nothing
Godzilla,Mountain Bush,Godzilla
Gollum,Mountain Bush,Gollum Bush
Mountain Bush,Google Earth,Nothing
Gnome Village,Mountain Bush,Gnome Village
Googol,Mountain Bush,Nothing
Gorgon,Mountain Bush,Medusa
Googleplex,Mountain Bush,Google
Mountain Bush,Goblin,Goblin
Gosling,Mountain Bush,Nothing
Green,Mountain Bush,Tree
Grinder,Mountain Bush,Nothing
Great Wall Of China,Mountain Bush,Great Wall Of Bush
Gunpowder,Mountain Bush,Fireworks
Guillotine,Mountain Bush,Mountain
Mountain Bush,Gone With The Wind,Nothing
Hair,Mountain Bush,Beard
Greatsword,Mountain Bush,Sword in the Stone
Hail,Mountain Bush,Nothing
Hammerhead,Mountain Bush,Mountain
Hangar,Mountain Bush,Airplane
Harbor,Mountain Bush,Nothing
Hades,Mountain Bush,Sisyphus
Green Tea,Mountain Bush,Green Tea Mountain
Mountain Bush,Heart,Love
Haystack,Mountain Bush,Nothing
Mountain Bush,Harvest,Pumpkin
Hashish,Mountain Bush,Marijuana
Heaven,Mountain Bush,Cloud
Heat,Mountain Bush,Nothing
Hearth,Mountain Bush,Nothing
Herd,Mountain Bush,Goat
Mountain Bush,Hidden,Nothing
Hieroglyph,Mountain Bush,Nothing
Heidi,Mountain Bush,Heidi
Mountain Bush,Hash,Hash Plant
Highway,Mountain Bush,Nothing
Hill,Mountain Bush,Nothing
Hippie,Mountain Bush,Marijuana
Holy Drunk,Mountain Bush,Nothing
Mountain Bush,Holy Smoke,Nothing
Horse,Mountain Bush,Unicorn
Holy Weed,Mountain Bush,Nothing
Holland,Mountain Bush,Windmill
Hot Fudge Sundae,Mountain Bush,Nothing
Mountain Bush,Hot Air,Fire
Hot Monkey,Mountain Bush,Nothing
Holy Beer,Mountain Bush,Beer Mountain
Hot Tea,Mountain Bush,Nothing
Hot Dog,Mountain Bush,Sausage
Hot Sauce,Mountain Bush,Cactus
Mountain Bush,Hot Tub,Hot Springs
Hydra,Mountain Bush,Snake
Mountain Bush,Hula-Tsunami,Nothing
Mountain Bush,Hot Water,Tea
Hula Hoop,Mountain Bush,Hula Hoop
Ice Age,Mountain Bush,Nothing
Mountain Bush,Ice Dragon,Nothing
Ice Tea,Mountain Bush,Mountain Dew
Mountain Bush,Holy Dandelion,Nothing
Mountain Bush,Idol,Sphinx
Internet,Mountain Bush,Bush
Mountain Bush,Hydrogen,Hydrogen Bomb
Igloo,Mountain Bush,Nothing
Ice Fishing,Mountain Bush,Penguin
Jade,Mountain Bush,Nothing
Mountain Bush,Irrigation,Nothing
Mountain Bush,Icebox,Yeti
Jailbreak,Mountain Bush,Mountain
Jelly,Mountain Bush,Jellyfish
Iron Man,Mountain Bush,Iron Mountain
Japan,Mountain Bush,Samurai
Jetstream,Mountain Bush,Nothing
Jewelry,Mountain Bush,Gold
Mountain Bush,Jordan,Moses
Junk,Mountain Bush,Trash
Jetea,Mountain Bush,Tea Bush
Janitor,Mountain Bush,Janitor Bush
Katana,Mountain Bush,Samurai
Mountain Bush,Kali,Mountain
Jail,Mountain Bush,Nothing
Juice,Mountain Bush,Lemon
Mountain Bush,King Kong,Ape
Kiss,Mountain Bush,Rose
Mountain Bush,Kaleid,Kaleidococcus
Koi,Mountain Bush,Nothing
Knowledge,Mountain Bush,Sage
Mountain Bush,Kratom,Mountain
Mountain Bush,Krakatoa,Nothing
Kingdom,Mountain Bush,Kingdom
Kush,Mountain Bush,Nothing
Katrina,Mountain Bush,Katrina and the Waves
Launch,Mountain Bush,Nothing
Lava Lamp,Mountain Bush,Volcano
Mountain Bush,Laser Beam,Shrub
Lava Cone,Mountain Bush,Volcano
Mountain Bush,Laser Cannon,Shrubbery
Leak,Mountain Bush,Waterfall
Leafblower,Mountain Bush,Nothing
Lego,Mountain Bush,Nothing
Lichen,Mountain Bush,Nothing
Mountain Bush,Lawnvac,Lawnmower
Leda,Mountain Bush,Swan
Mountain Bush,Lightning Bug,Lightning
Land Shark,Mountain Bush,Sharktopus
Light Bulb,Mountain Bush,Lightning
Lord of the Rings,Mountain Bush,Gimli
Little Shop Of Horrors,Mountain Bush,Mountain Bush
Lobster,Mountain Bush,Nothing
Loch,Mountain Bush,Nessie
Mountain Bush,Lost City,Shrub
Mountain Bush,Luau,Volcano
Lion,Mountain Bush,Mountain Lion
Mountain Bush,Lourdes,Shrub
Lot’s Wife,Mountain Bush,Sodom
Lumberjack,Mountain Bush,Beard
Mountain Bush,Lunar Dust,Moon
Madder Hatter,Mountain Bush,Tea
Mountain Bush,Lupus,Nothing
Magic,Mountain Bush,Wizard
Mangrove Flytrap,Mountain Bush,Nothing
Mountain Bush,Malaria,Nothing
Mountain Bush,Los Angeles,LAMB
Marathon,Mountain Bush,Sisyphus
Mansion,Mountain Bush,House
Margarita,Mountain Bush,Nothing
Mario,Mountain Bush,Nothing
Mark Twain,Mountain Bush,Nothing
Marriage,Mountain Bush,Nothing
Luna,Mountain Bush,Moon
Marsquake,Mountain Bush,Nothing
Maple,Mountain Bush,Maple Syrup
Marshmallow,Mountain Bush,S’more
Mars Rover,Mountain Bush,Mars Rover
March,Mountain Bush,Thorn
Martian,Mountain Bush,Cactus
Mass,Mountain Bush,Nothing
Mountain Bush,Matterhorn,Nothing
Mountain Bush,Mayonnaise,Nothing
Mountain Bush,Masterpiece,Nothing
Martini,Mountain Bush,Dirty Martini
Meal,Mountain Bush,Nothing
Mountain Bush,Mercury,Nothing
Mech,Mountain Bush,Mountain
Microwave,Mountain Bush,Nothing
Mine,Mountain Bush,TNT
Message,Mountain Bush,Shrub
Mecha Dragon,Mountain Bush,Mecha Dragon Bush
Mountain Bush,Minecart,Nothing
Miracle,Mountain Bush,Moses
Mountain Bush,Minecraft,Nothing
Mountain Bush,Moby Dick,Nothing
Milestone,Mountain Bush,Mountain
Moisture,Mountain Bush,Nothing
Monastery,Mountain Bush,Monk
Mountain Bush,Molotov,Nothing
Mountain Bush,Money Tree,Money
Monkey King,Mountain Bush,Monkey King
Molehill,Mountain Bush,Mountain
Moon Buggy,Mountain Bush,Nothing
Monsoon,Mountain Bush,Nothing
Mole,Mountain Bush,Molehill
Moonwalk,Mountain Bush,Michael Jackson
Moonflower,Mountain Bush,Nothing
Moon Dust,Mountain Bush,Moon
Mosaic,Mountain Bush,Nothing
Mount Olympus,Mountain Bush,Nothing
Mount Venus,Mountain Bush,Nothing
Mountain Bush,Mountain Bush,Mountain Bush
Moss,Mountain Bush,Mountain
Metropolis,Mountain Bush,Mt. Fuji
Fire,Mountain Dew Baja Blast,Volcano
Dust,Mountain Dew Baja Blast,Dust
Plant,Mountain Dew Baja Blast,Cactus
Smoke,Mountain Dew Baja Blast,Volcano
Wave,Mountain Dew Baja Blast,Surf
Mothman,Mountain Bush,Mothman
Avalanche,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Cloud,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Engine,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Eruption,Mountain Dew Baja Blast,Volcano
Ash,Mountain Dew Baja Blast,Volcano
Fog,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Mountain Range,Mountain Dew Baja Blast,Nothing
Mud,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Ocean,Mountain Dew Baja Blast,Baja Blast
Hurricane,Mountain Dew Baja Blast,Hurricane Baja Blast
Planet,Mountain Dew Baja Blast,Jupiter
Sand,Mountain Dew Baja Blast,Beach
Stone,Mountain Dew Baja Blast,Mountain
Tsunami,Mountain Dew Baja Blast,Tsunami
Swamp,Mountain Dew Baja Blast,Swamp Dew
Tree,Mountain Dew Baja Blast,Pineapple
Aeolus,Mountain Dew Baja Blast,Aeolus Baja Blast
Storm,Mountain Dew Baja Blast,Lightning
Boulder,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Clay,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Dandelion Patch,Mountain Dew Baja Blast,Dandelion Patch
Cinder,Mountain Dew Baja Blast,Volcano
Desert,Mountain Dew Baja Blast,Oasis
Brick,Mountain Dew Baja Blast,Mountain
Dragon,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Dune,Mountain Dew Baja Blast,Dune Buggy
Dust Storm,Mountain Dew Baja Blast,Dust Storm Baja Blast
Fjord,Mountain Dew Baja Blast,Fjord Blast
Glass,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Forest,Mountain Dew Baja Blast,Mountain
Flower,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Fish,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Ice,Mountain Dew Baja Blast,Mountain Dew Baja Blast Freeze
Mist,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Marsh,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Landslide,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Moon,Mountain Dew Baja Blast,Moon Dew
Phoenix,Mountain Dew Baja Blast,Nothing
Puddle,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Rain,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Oasis,Mountain Dew Baja Blast,Baja Blast Oasis
Rocket,Mountain Dew Baja Blast,Nothing
Rock,Mountain Dew Baja Blast,Mountain
Seed,Mountain Dew Baja Blast,Plant
Sea,Mountain Dew Baja Blast,Baja Blast
Star,Mountain Dew Baja Blast,Starburst
Train,Mountain Dew Baja Blast,Nothing
Surf,Mountain Dew Baja Blast,Baja Blast Surf
Tractor,Mountain Dew Baja Blast,Nothing
Weed,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Tea,Mountain Dew Baja Blast,Baja Blast Tea
Blade,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Atlantis,Mountain Dew Baja Blast,Atlantis
Blizzard,Mountain Dew Baja Blast,Mountain Dew Baja Blizzard
Boat,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Bottle,Mountain Dew Baja Blast,Mountain Dew Baja Blast
Comet,Mountain Dew Baja Blast,Mountain Dew Baja Blast
