first,second,result
Bigfoot,Lunar,Sasquatch
Coconut,Brick,Wall
Fulgurite,Mirror,Lightning
Saguaro,Knight,Cactus
Harpy,Flying,Pegasus
Pottery,Stink,Vase
Tiki,Venus Flytrap,Nothing
Tea,Twister,Tornado
Tea Monster,Glacier,Yeti
Flood,Cannon,Tsunami
Flying Ice Cream Cone,Triton,Poseidon
Laser,Pork,Bacon
Hawaii,Salad,Poke
Paradise,Boston Tea Party,Tea Party
Chest,Grass,Treasure
Vesuvius,Forest,Pompeii
Smog,Lawnmower,Pollution
Dragon,Steamship,Steamboat
Chainsaw,Village,Zombie
Prayer,Fishing Rod,Fish
Pork,Zephyr,Pig
Eagle,Castle,Phoenix
Surfboard,Kali,Surfer
Siren,Tomb,Mummy
Squid,Glacier,Kraken
Sun,Swordfish,Sword
Fossil,Tea Party,Dinosaur
Teacup,Fog,Ghost
Sail,Tea,Teapot
Universe,Fireman,Superman
Vase,Coconut Tree,Palm Tree
Flour,Sea Serpent,Snake Bread
Mud,Tornado,Dust
Beach,Coconut Tree,Coconut
Steam Dragon,Tornadavid,Tornadavid
Pot,Sashimi,Sushi
Statue,Rust,Iron Man
Loch,Genie,Nessie
Zephyr,Dune,Sandstorm
Electricity,Sundae,Lightning
Rose,Vacuum,Dust
Sharkicane,Cyclone,Sharknado
Phoenix,Oil,Firebird
Glasser,Archipelago,Glasser
Sphinx,Flint,Pyramid
Crocodile,Fireworks,Alligator
Archipelago,Dust Storm,Desert
Fire Dance,Flat Road,Fireworks
Geysir,Swordfish,Poseidon
Puddle,Telescope,Puddle
Kettle,Hot Chocolate,Hot Chocolate
Vase,Motocross,Crash
Firefly,Frog,Lamp
Dust Bowl,Laser,Tractor Beam
Paper,Africa,Money
Explosion,Oasis,Mirage
Hot Tea,Coconut,Coconut Tea
Bike,Vapor,Motorcycle
Wasabi,Lotus,Sushi
Pigpen,Thor,Pigpen
Parade,Toad,Prince
Cyclone,Lunar Eclipse,Moon
Fire Dance,Ice Tea,Fire Tea
Coconut Tree,Window,Coconut
Statue,Dragon,Gargoyle
Lake,Motocross,Mud
Bog,Pig,Mud
Tornado,Refrigerator,Tornado
Malaria,Party,Mosquito
Coral,Steam Locomotive,Train
Kaleidoscope,Curtain,Rainbow
Magma,Snowflake,Obsidian
Alicorn,Lego,Unicorn
Truck,Sausage,Hotdog
Clean,Sailboat,Yacht
Planet,Combine,Earth
Bridge,Slushie,Ice
Slingshot,Kite,Bird
Ice Cream Cone,Subtitanic,Iceberg
Avalanche,Sponge,Snow
Surfing,Pyramid,Surfing
Paper,Kettle,Tea
Titanic,Truck,Nothing
Tractor,Monster,Tractor
Pigpen,Dragonfly,Pig
Snow,Lava Cake,Ice Cream
Everest,David,Mountaineer
Coconut Milk,Geyser,Volcano
Lotus,Slick,Slippery
Pterodactyl,Gasoline,Pterodactyl
Surfing,Thor,Surf Thor
Mirror,Piggy Bank,Pig
Igloo,Car,Garage
Coconut,Mosquito,Malaria
Lava,Motocross,Volcano
Water Lily,Date,Lotus
Lily Pad,Turtle,Frog
Mudslide,Continent,Island
Sea,Boat,Ship
Mushroom,Brick,Toad
Pig,Fishbowl,Piggy Bank
Nether,Dirt Bike,Hell
Pudding,Surfboard,Surfer
Bottle,Prickly Pear,Tequila
Ice Shark,Rainbow,Narwhal
Coral Reef,Moon,Atlantis
Flower,Coconut Tree,Coconut
Water,Puddle,Pond
Yoga,Train,Yogi
Alligator,Pigpen,Swamp
Pot of Gold,Zombie,Leprechaun
Salamander,Park,Lizard
Rainbow Mud,Vacuum,Dust
Avalanche,Fan,Snow
Eclipse,Tractor Beam,Black Hole
Ship,Sailor,Pirate
Asphalt,Geysir,Volcano
Soil,Prayer,Plant
Mosquito,Sharkicane,Moshark
Snowboarding,Pottery,Snowman
Magma,Airplane,Volcano
Tiki,Fuel,Torch
Meteorite,Lunar Eclipse,Moon
Iceberg,Pyramid,Titanic
Snowman,Castle,Snow Castle
Thunder,Slick,Lightning
Periscope,UFO,Alien
Geyser,Flint,Stone
Snowboarding,Palm,Snowboard
Kelp,Lizard,Iguana
Coconut Tree,Dragonfly,Dragon
Match,Clean,Fire
Alcohol,Village,Tavern
Igloo,Water,Ice
Road,Boat,Bridge
Stone,Steamship,Statue
Christmas Tree,Fire Tornado,Fireplace
Bee,Fuel,Honey
Meteor,Finland,Finland
Druid,Lily,Frog
Coconut Water,Smoke Signal,Nothing
Hula,Jaws,Shark
Malatwister,Tidal Wave,Tsunami
Coconut Water,Flint,Nothing
Fire,Alcohol,Burn
Water,Lotus,Water Lily
Dirt Bike,Titanic,Dirt Titanic
Dragon Egg,Jetea,Dragon
Sauna,Vulcan,Volcano
Water Lily,Sun,Lotus
Pork,Mangrove,Pig
Mangrove,Star,Moon
Malaria,Hawaii,Hawaii
Ghost Ship,Surf,Surfing
Sunflower,Clean,Sun
Tunnel,Santa Claus,Chimney
Africa,Pot,Mugabe
Stone,Lake,Lighthouse
Planet,Water Lily,Venus
Tea Storm,Cook,Tea
Date,Sail,Boat
Hurricane,Toad,Frog
Treasure,Obsidian,Aztec
Mudslide,Wave,Tsunami
Ghost Ship,Flying,Pirate
Tractor Beam,Pig,Piglet
Snowman,Rock Tea,Yeti
Plane,Pollution,Smog
Moon,Asphalt,Moonwalk
Bog,Porkchop,Pork
Stone,Steamroller,Rock
Hawaii,Mud Geyser,Volcano
Wood,Ice,Igloo
Dust,Island,Sand
Perfume,Iceberg,Cologne
Pottery,Bacon,Piggy Bank
Fenghuang,Comet,Phoenix
Palm,Baconator,Bacon Tree
Ant,Window,Antique
Surf,Cup,Surfboard
Rain,Forest,Rainforest
Tornado,Firebird,Phoenix
Shipwreck,Earthquake,Tsunami
Sunburn,Amphora,Wine
Sea,Snowflake,Iceberg
Brick,Magma,Lava
Resin,Grass,Marijuana
Sea Horse,Submarine,Nothing
Cup,Pork,Pig
Potato,Fenghuang,Fries
Fountain,Jaws,Shark
Sharktopus,Submarine,Sharktopus
Teapot,Fjord,Viking
Hula,Sailor,Hula Hoop
Sauna,Reef,Coral
Party,Mistletoe,Kiss
Tea Storm,Farm,Tea
Frankenstein,Goat,Cheese
Avalanche,Mud,Mudslide
Alcohol,Fireplace,Fireball
Tractor,Land,Farm
Tea Time,Hot Tea,Tea Party
Ozymandias,Sword,Ramses
Coconut,Compass,Treasure
Vase,Sand,Hourglass
Hula,Ice Cream Sandwich,Hula Hoop
Wind,Greenhouse,Tornado
Fossil,Surfer,Shark
Salad,Rockstar,Guns N’ Roses
Wood,Pond,Boat
House,Pond,Swamp
Park,Aquarium,Zoo
Swamp,Hourglass,Lizard
Boulder,Fenghuang,Phoenix
Hot Tea,Christmas Tree,Santa Claus
Firefly,Galaxy,Star
Snowball,Island,Snowman
Steam,Fisherman,Steamboat
Lava,Mummy,Volcano
Smog,Hippopotamus,Hippie
Lizard,Fishbowl,Gecko
Pirate,Smoke,Skull
Geothermal,Fishing Rod,Fish
Robot,Statue,Terminator
Excalibur,Farm,King Arthur
Brick,Tsunami,Wall
Engine,Firebird,Phoenix
Battle,Fan,Fanboy
Crescent,Berserker,Moon
Rebirth,Snowflake,Snowman
Ocean,Smog,Pollution
Fog,Thunderstorm,Rain
Mine,Fire,Volcano
Geysir,Supernova,Big Bang
Steam Punk,Disaster,Steam Punk
Mud,Blood,Vampire
Mist,Blizzard,Snow
Loch,Delta,Nessie
Prince,Fishing Rod,Fisherman
Tsunami,Slingshot,Tidal Wave
Robot,Wind,Tornado
Hawaii,Hawaii,Hawaii
Titan,Drawing,Artist
Incense,Pig,Pork
Holy Water,Titanic,Iceberg
Arrow,Wind,Fan
Pencil,Flying Machine,Airplane
Squid,Continent,Kraken
Meteorite,Dust Devil,Meteor
Sunset,Seed,Plant
Hail,Moon,Snow
Dust Storm,Milky Way,Nebula
Castle,Coconut Milk,Piña Colada
Lake,Chocolate,Nothing
Rock Tea,Fan,Rock Tea
Snow,Sharkicane,Snowicane
Obsidian,Nymph,Medusa
Field,Aphrodite,Rose
Cactus,Asteroid,Meteor
Fire Tornado,Saturn,Sun
Norway,Vodka,Aquavit
Dust Bowl,Piranha,Dust
Reef,Swordfish,Pirate
Muddy,Santa Claus,Muddy Claus
Nile,Palm,Egypt
Swamp,Pane,Window
Cheese,Teapot,Mouse
Sea,Fossil,Ammonite
Ceramic,Bait,Fish
Alicorn,Disaster,Unicorn
Brick,Grass,House
Magma,Breeze,Volcano
Swamp,Submarine,Loch Ness Monster
Archipelago,Prickly Pear,Cactus
Illusion,Cheese,Mouse
Vapor,Fan,Wind
Stoneware,Fjord,Viking
Flying,Slingshot,Bird
Coconut Tree,Norway,Coconut
Sunburn,Ocean,Red Sea
Plesiosaur,Steam,Loch Ness Monster
Amber,Cyclone,Fossil
Thunderstorm,Colossus,Zeus
Windsurfing,Jaws,Shark
Continent,Flying Saucer,UFO
Aquaman,Windsurfer,Aquaman
Chaos,Avalanche,Snow
Scent,Water,Perfume
Europe,Hurricane,Eurocane
Black Sand,Rust,Iron
Salt,Fenghuang,Phoenix
Snowpiercer,Whale,Moby Dick
Skateboard,Flying Pig,Flying Pig
Ship,Field,Harvest
Pencil,Wet,Puddle
Black Sand,Crescent,Moon
Mud,Smog,Swamp
Jack Sparrow,Chocolate,Pirate
Tea Bag,Geyser,Tea
Alicorn,Date,Unicorn
Smoke,Hot Tea,Vapor
Mars,Hell,Satan
Piranha,Longboat,Pirate
Tadpole,Flying Pig,Dragon
Mudslide,Lake,Mud
Dust Devil,Glasser,Sandstorm
Brick,Eclipse,Moon
Incense,Teacup,Tea
Meteor,Lake,Meteorite
Milkshake,Fireworks,Explosion
Tidal Wave,Hurricane,Tsunami
Surfer,Wormhole,Time Traveler
Siren,Pigpen,Pig
Mud Geyser,Steamroller,Mud
Mud,Rebirth,Lotus
Desert,Viking,Mummy
Pond,Refrigerator,Ice
David,Clock,David
Norway,Shipwreck,Viking
Tea Party,Asia,China
Desert,Tsunamas Tree,Palm
Everest,Tiki,Yeti
Lava,Tornado,Volcano
Direction,Hurricane,Tornado
Poseidon,Iceberg,Titanic
Volcano,Wolfsbane,Werewolf
Fishing Rod,Lava Cake,Fish
Eclipse,Chef,Moon
Valkyrie,Smoke Signal,Viking
Fishing,Incense,Fish
Tornado,Steam Engine,Tornado
Fog,Disaster,Smog
Phoenix,Steam Engine,Locomotive
America,Aquaman,Superman
Black Sand,Europe,Spain
Sailboat,Mud Ski,Pirate Ship
Incense,Combine,Smoke
Steam Dragon,Whirlpool,Tornado
Storm,Pork,Tornado
Iceland,Sunflower,Sun
Engine,Geyser,Steam
Angel,Yeti,Snowman
Delta,Minecraft,Diamond
Pollen,Fisherman,Beekeeper
Land,Snowflake,Snow
Kite,Japan,Origami
Foghorn,Explosion,Trumpet
Scent,Perfume,Fragrance
Skeleton,Seaplane,Pirate
Quasar,Fishing,Fish
Fire,Tunnel,Volcano
Mud Geyser,Moon,Cheese
Statue,Baconator,Bacon
Africa,Flying,Plane
Motocross,Everest,Mountain Bike
Lava Cake,Hang Glider,Volcano
Yeti,Perfume,Abominable Snowman
Kite,Parking,Ticket
Captain,Venus Flytrap,Captain Planet
Pigpen,Tourist,Pig
Rally,Surf,Surfing
Slushie,Land,Snow
Ariel,Meteor,Meteorite
Locomotive,Flour,Train
Sphinx,Treehouse,Treehouse of Horror
Puddle,Solar System,Puddle
Ship,Water Lily,Lotus
Egg,Blade,Omelette
Steam,Rainbow Rock,Rainbow
Moon,Snowman,Yeti
Snow,Christmas Tree,Snowman
Rockstar,Slushie,Ice Cube
Sea Monster,Pollution,Kraken
Vase,Ozymandias,Shattered Vase
Hammerhead,Twister,Sharknado
Tornado,Baconator,Baconado
Barbecue,Coconut Tree,Monkey
Ammonite,Fishing,Fossil
Tea,Sun,Nothing
Sausage,Pyramid,Mummy
Marathon,Forest,Nothing
Christmas Tree,Atlantis,Poseidon
Teabag,Train,Choo Choo
Flower,Crash,Daisy
March,Dinosaur,Parade
Rock Tea,Apocalypse,Rock Tea
Oil,Fossil,Fuel
Submarine,Earthquake,Tsunami
Mud,Kraken,Swamp
Smoke Signal,Minecraft,Minecraft
Goblin,Rainbow Rock,Leprechaun
Flat Earth,Flour,Pizza
Toad,Hot,Frog
Smog,Thor,Thunder
Ariel,Pond,Frog
Fjord,Scent,Whale
Hurricane,Snowflake,Blizzard
Iceberg,Kelp,Penguin
Nile,Water Lily,Cleopatra
Salad,Bait,Salmon
Whale,Coconut Milk,Milkshake
Battery,Surfer,Electricity
Salamander,Dinosaur,Dragon
Bowie,Soil,Earth
Excalibur,Dragon,King Arthur
Swamp,Lawnmower,Alligator
Vase,Bait,Fish
Venus,Flying Ghost,Cupid
Rally,Aloha,Luau
Ice Tea,Iceberg,Iceberg
Geothermal,Amphora,Wine
Smell,Bird,Nose
Wasabi,Fjord,Sushi
Ice Tea,Mistletoe,Christmas
Salad,Teapot,Salad Dressing
Solar System,Motocross,Nothing
Don Quixote,Mountain,Windmill
Desert,Ant,Camel
Statue,Surfboard,Surfer
Vacuum,Tornado,Dust
Chest,Truck,Treasure
Water,Refrigerator,Ice
Swamp,Stink,Skunk
Lava Cake,Crayon,Lava Cake
Breeze,Dirt,Dust
Milkshake,Destruction,Milkshake
Thunder,Laser,Lightning
Hurricane,Wakeboarding,Surfing
Minecraft,Beach,Sand
Oasis,Bowie,Noel Gallagher
Blade,Sunburn,Sword
Jam,Hourglass,Sandwich
Fireworks,Avalanche,Snow
Surf,Drunk,Surf
Plant,Batter,Battery
Speed,Ice Cream Tornado,Ice Cream Tornado
Ghost Ship,Ghost Ship,Ghost Ship
Arrow,Sunset,Sunrise
Water,Star,Ocean
Coconut Milk,Steam,Coconut
Solar Power,Stonehenge,Druid
Snowboarding,Bog,Bogboarding
Fishstick,Iceberg,Penguin
Steamship,Pineapple,Hawaii
Norway,Sharkcano,Sharknado
Pollution,Bog,Swamp
Tea Monster,Vase,Teapot
Map,Moon Buggy,Moon
Ariel,Mudslide,Mermaid
Shark,Fountain,Fountain of Youth
Windmill,Lava Cake,Volcano
Dinosaur,Pudding,Dinosaur
Vodka,Devil,Party
Christmas Tree,Smores,Yule Log
Garden,Pollen,Allergy
Avalanche,Sausage,Bratwurst
Fishing Rod,Lake,Fish
Coconut Tree,Hourglass,Time
Coral Reef,Hot Spring,Coral
Brick,Sand Golem,Wall
Geysir,Emerald,Green
Ariel,Geysir,Geyser
Egg,Prickly Pear,Cactus
Salsa,Subway,Train
Leviathan,Steamroller,Roadkill
Destruction,Nessie,Loch Ness Monster
SOS,Sharktopus,Sharktopus
Ghost,Cup,Vampire
Coral,Fireball,Fire Coral
Mangrove,Treasure,Pirate
Water,Milkshake,Milk
Geysir,Rain,Rainbow
Vesuvius,Fulgurite,Pompeii
Submarine,Combine,Submarine
Sea,Jet,Plane
Eruption,Gecko,Lava
Salmon,Sea,Fish
Kraken,Marsh,Swamp
Titan,Surfing Nessie,Poseidon
Hawaii,Help,Luau
Yeti,Road,Abominable Snowman
Holy Water,Steam Engine,Steam Boat
Were-tree,Coconut,Were-coconut
Pork,Sunset,Bacon
Ant,Tornado,Antnado
Statue,Pact,Idol
Fireplace,Jet Ski,Fire Jet Ski
Hell,Triton,Hades
Frog,Surf,Prince
Lost,Emperor,Exile
Lemonade,Sandstorm,Lemonade
Hurricane,Rock,Meteor
Dust Storm,Field,Tornado
Coconut Tree,Dragon,Dragon Fruit
Fishing Boat,Engine,Submarine
Sushi,Saabtornado,Nothing
Statue,Egg,Omelette
Soup,Twister,Cyclone
Kite,Greenhouse,Plant
Berserker,Jack Sparrow,Pirate
Motorcycle,Igloo,Snowmobile
Tractor,Mangrove,Swamp
Bulldozer,Lake,Island
Snowflake,Diamond,Ice
Smog,Engine,Pollution
Pirate,Luau,Party
Cake,Chef,Wedding
Mermaid,Smog,Pollution
Norway,Sushi,Salmon
Cloud,Steamroller,Rain
Palm Tree,Geyser,Volcano
Earthquake,Hurricane,Tsunami
Snowmobile,Submarine,Snow Sub
Swarm,Cloud,Rain
Cloud,Tractor,Crop
Tea Party,Prickly Pear,Cactus
Blizzard,Aztec,Snowman
Windmill,Sandwich,Sandwich
Sunken,Genie,Treasure
Ariel,Dust Storm,Sandstorm
Island,Colossus,Statue
Rainbow Rock,Aquaman,Rainbow Aquaman
Flat Road,Disaster,Pothole
Desert,Goldfish,Mirage
Troll,Twister,Tornado
Chili,Ruin,Chili Con Carnage
Castle,Aphrodite,Love
Ceramic,Loch Ness Monster,Nessie
Star,Pizza,Nothing
SOS,Smores,S’mores
Work,Fisherman,Fish
Yeti,Lightning,Abominable Snowman
Jet Ski,Light,Laser
Seaweed,Hot,Sushi
Zephyr,Eclipse,Wind
Fishing,Tea Bag,Fisherman
Goat,Coconut Tree,Coconut
Slushie,Pig,Piggy
Rock,Galaxy,Meteor
Flying Pig,Sinking,Pig
Lava Cake,Rockstar,Volcano
Rubble,Africa,Pyramid
Moon Buggy,Sushi,Moon
Space Shark,Planet,Space Planet
Airplane,Wasabi,Sushi
Field,Wave,Crop
Blizzard,Nile,Iceberg
Spore,Colossus,Mushroom
Meteorite,Arrow,Meteor
Flint,Chest,Treasure
Big Bang,Dragon,Universe
Field,Garden,Farm
