first,second,result
Archangel,Continent,America
Water,T-Rex,Pterodactyl
T-Rex,Fossil,Dinosaur
Atlantis,Fire,Atlantis
Lei,Sphinx,Cleopatra
Flat,Continent,Pancake
Noah,Subway,Ark
Plant,Sky,Tree
Mountain,Train,Tunnel
Oasis,Slingshot,David
Rainbow Rock,Swamp,Rainbow
Lake,Neptune,Poseidon
T-Rex,Lake,Dinosaur
Swamp,Eruption,Volcano
Noah,Stone,Ark
Volcano,Mermaid,Atlantis
Cleopatra,Iceberg,Titanic
Tornadocorn,Desert,Dust Devil
Noah,Rainbow Rock,Ark
Poseidon,Unicorn,Narwhal
Oasis,Surf,Surfing
Archangel,Sky,Sun
Submarine,Aquarium,Fish
Flood,Tunnel,Subway
Sky,Pterodactyl,Bird
Aquarium,Unicorn,Narwhal
Tiki,Lightning,Tiki Torch
Fish,Wave,Surf
Volcano,Sphinx,Phoenix
Lightning,Sailboat,Pirate
Desert,Island,Oasis
Volcano,Angel,Devil
Island,Volcano,Hawaii
Submarine,Archangel,Atlantis
Geysir,Tornado,Volcano
Unicorn,Earth,Pegasus
Neptune,Wind,Tornado
Mud,Water,Swamp
Lei,Lava Cake,Volcano
Jet,Steam,Cloud
Tunnel,Destruction,Cave
Hot Spring,Tiki Torch,Volcano
Surfing,Flat Baptist,Nothing
Rain,Destruction,Flood
Beach,Zephyr,Sand
Pancake,Cleopatra,Pancakes
Pancakes,Wine,Breakfast
Engine,Pirate,Steamboat
Sphinx,Steamboat,Steampunk
Clay,Volcano,Ceramic
Water,Fish,Fishbowl
Poseidon,Marsh,Swamp
Dragon,Flat Baptist,Nothing
Eruption,Pirate,Volcano
Dinosaur,Geysir,T-Rex
Geysir,America,Yellowstone
Mountain,Devil,Volcano
Unicorn,Cave,Narwhal
Yellowstone,Surfing,Lava
Vesuvius,Desert,Pompeii
Volcano,Swamp,Lava
Iceland,Baptism,Viking
Neptune,Vesuvius,Pompeii
Sun,Submarine,Sunken
Pirate,Lake,Treasure
Continent,Tiki,Easter Island
Illusion,Volcano,Mirage
Pancakes,Cave,Cave Painting
Flat Earth,Yellowstone,Super Volcano
Sunken,Narwhal,Treasure
Beach,Ocean,Sand
Steamboat,Cave Painting,Steamboat
Neptune,Pirate,Poseidon
Geysir,Viking,Iceland
Train,Slingshot,Bullet Train
Mirage,Flat Baptist,Nothing
Treasure,Swamp,Pirate
Lei,Ceramic,Tiki
Wind,Ice,Snow
Bullet Train,Earth,Tunnel
Baptism,Oasis,Moses
Fountain,Train,Waterfall
Dragon,Submarine,Sea Monster
Flat Baptist,Archipelago,Nothing
Rain,Plane,Rainbow
Submarine,Mermaid,Ariel
Plant,Blade,Grass
Boulder,Beach,Rock
Hot Spring,Land,Volcano
Yellowstone,Archangel,Old Faithful
Wine,Waterfall,Water
Dinosaur,Tiki Man,T-Rex
Dust,Steam,Cloud
Treasure,Hurricane,Pirate
Dragon Slayer,Luau,Hawaiian
Surfer,Stone,Rock
Surfing,Rainbow,Unicorn
Cleopatra,Titanic,Titanic
Tiki Man,Tiki Torch,Tiki Bar
Eruption,Beach,Volcano
Pegasus,Aquarium,Seahorse
Surf,Flat,Board
Bullet Train,Pancakes,Bullet Train
Waterfall,Sand,Beach
Archangel,Fire,Phoenix
Aquarium,Wave,Tsunami
Cave Painting,Flat,Pizza
Blade,Pizza,Pizza Cutter
Statue,Iceland,Easter Island
Easter Island,Blade,Moai
Wind,Slingshot,Tornado
Breakfast,Covenant,Brunch
Sky,Ice,Aurora
Super Volcano,Yellowstone,Super Volcano
Seahorse,Tiki Bar,Mermaid
Ice,Moai,Easter Island
Hurricane,Jesus,Calm
Mermaid,Pyramid,Cleopatra
Surfboard,Continent,Australia
Tiki Man,Surfboard,Surfer
Mountain,Poseidon,Atlantis
Angel,Baptism,Christian
Lake,Flat Earth,Puddle
Bullet Train,Sailboat,Cruise Ship
Illusion,Hot Spring,Mirage
Christian,Continent,Europe
Tiki Torch,Water,Fire
Bullet Train,Treasure,Gold
Flat,Devil,Pancake
Surfer,Noah,Surfboard
Lightning,Rock,Zeus
Sun,Cruise Ship,Vacation
Plane,Fire,Crash
Ariel,Steampunk,Mermaid
Sun,Ice,Water
Rainbow Rock,Lei,Rainbow
Hot Spring,Ariel,Mermaid
Fishbowl,Bird,Fish
Pyramid,Dinosaur,T-Rex
Angel,Wine,Drunk
Ice,Sailboat,Iceberg
Pizza,Sun,Pizza
Mermaid,Tiki,Siren
Waterfall,Angel,Rainbow
Dinosaur,Pancakes,Nothing
Submarine,Cleopatra,Submarine
Illusion,Subway,Train
Steamroller,Eruption,Volcano
Steamroller,Moses,Flattened Moses
Gold,Continent,Treasure
Ice,Dust Bowl,Snow Globe
Cave,Aurora,Bat
Bullet Train,Iceberg,Titanic
Island,Unicorn,Atlantis
Mirage,Plane,Flying Carpet
Pizza,Eruption,Volcano
Easter Island,Dust Bowl,Crop Circles
Engine,Archipelago,Steamship
Mermaid,Island,Atlantis
Zephyr,Easter Island,Moai
Wind,Geysir,Volcano
Unicorn,Drunk,Alcohol
Unicorn,Boulder,Rock
Subway,Fountain,Water
Blade,Destruction,Sword
Hawaii,Steampunk,Steam Hawaii
Waterfall,Steampunk,Waterfall
Devil,Hurricane,Tornado
Vesuvius,Lightning,Volcano
Yellowstone,Wine,Volcano
Statue,Moses,Commandments
Seahorse,Zeus,Poseidon
Pompeii,Atlantis,Atlantis
Mirage,Statue,Sphinx
Yellowstone,Poseidon,Geysers
Luau,Tiki Bar,Hawaii
Europe,Eruption,Pompeii
Hurricane,Shark,Sharknado
Sword,Ark,Excalibur
Ariel,Steamroller,Flat
Easter Island,Ocean,Moai
Rainbow Rock,Pirate,Treasure
Pizza Cutter,Cave,Nothing
Siren,Phoenix,Harpy
Easter Island,Thunder,Moai
Illusion,Treasure,Mirage
Dust Bowl,Tornadocorn,Dust Devil
Neptune,Covenant,Poseidon
Water,Geysir,Steam
Rainbow Rock,Desert,Rainbow
Steam Hawaii,Tornadocorn,Tornadocorn
Drunk,Shark,Party
Jet,Alcohol,Pilot
Pilot,Plane,Airplane
Fire,Airplane,Crash
Mountain,Tiki Bar,Volcano
Neptune,Christian,Jesus
Board,Swamp,Chess
Sunken,America,Titanic
Train,Pompeii,Time Machine
Party,Iceberg,Titanic
Bird,Oasis,Ostrich
Snow,Bat,Vampire
Pyramid,Vampire,Mummy
Sailboat,Luau,Pirate
Archangel,Volcano,Angel
Wind,Vesuvius,Volcano
Jesus,Australia,Kangaroo
Stone,Brunch,Rock
Sea Monster,Pancake,Kraken
Crash,Land,Moon
Pancake,Breakfast,Breakfast
Bat,Poseidon,Vampire
Iceberg,Titanic,Sinking
Thunder,Storm,Lightning
Hurricane,Yellowstone,Supervolcano
Tornado,Swamp,Cyclone
Rainbow Rock,Cave,Unicorn
Flat Baptist,Pizza,Nothing
Super Volcano,Steam Hawaii,Hawaii
Brunch,Sailboat,Yacht
Dinosaur,Bullet Train,T-Rex
Bird,Surfboard,Surfer
Pizza,Flat,Pizza
Easter Island,Bullet Train,Moai
Geysers,Stone,Volcano
Cleopatra,Harpy,Sphinx
Slingshot,Tunnel,Cannon
Land,Chess,Checkmate
Dragon,Christian,Saint George
Treasure,Surfer,Pirate
Poseidon,Brunch,Brunch of the Gods
Rainbow,Fire,Rain
Water,Rainbow Rock,Rainbow
Pizza Cutter,Lei,Hawaiian Pizza
Luau,Zeus,Hawaiian Shirt
Volcano,Mummy,Lava
Volcano,Geysers,Earthquake
Gold,Dinosaur,Dragon
Hot Spring,Ark,Hot Tub
Crash,Surfer,Wipeout
Rainbow Rock,Unicorn,Rainbow Unicorn
Tunnel,Shark,Submarine
T-Rex,Geysers,Dinosaur
Mirage,Land,Oasis
Cruise Ship,Atlantis,Titanic
Commandments,Dinosaur,Thou Shalt Not Eat Meat
Clay,Geysers,Mud
Pegasus,Lava Cake,Volcano
Airplane,Siren,Air Raid
Moses,Ceramic,Pottery
Beach,Bat,Vampire
Destruction,Cave Painting,Graffiti
Angel,Dust Devil,Dust Angel
Beach,Ariel,Mermaid
Flying Carpet,Eruption,Genie
Dragon,Zephyr,Dragonfly
Steam Hawaii,Mirage,Hawaii
Luau,Continent,Hawaii
Checkmate,Europe,Chess
Sinking,Water,Shipwreck
Gold,Shark,Pirate
Fountain,Super Volcano,Geyser
Ark,Dragonfly,Dragon
Water,Cannon,Tsunami
Supervolcano,Beach,Atlantis
Sailboat,Surf,Surfboard
Viking,Storm,Thor
Pizza Cutter,Ice,Ice Cream
Aurora,Luau,Hawaii
Vesuvius,Fire,Pompeii
Engine,Moses,Train
Zeus,Air Raid,Thunder
Tornado,Viking,Valkyrie
Baptism,Clay,Pottery
Jesus,Zeus,Jezus
Mud,Noah,Ark
Storm,Aurora,Rainbow
Flattened Moses,Tunnel,Parting
Brunch,Hot Tub,Spa
Moai,Baptism,Easter Island
Cleopatra,Super Volcano,Pompeii
Aurora,Wave,Mermaid
Rainbow Rock,Tree,Rainbow
Tree,Narwhal,Unicorn
Neptune,Cave,Atlantis
Vacation,Rock,Stone
Ice Cream,Plane,Nothing
Rainbow Unicorn,Covenant,Rainbow
Party,Ariel,Mermaid
Alcohol,Lake,Vodka
Party,Engine,Engineer
Storm,Fish,Shark
Wave,Slingshot,Tsunami
Chess,Dragon,Nothing
Hot Tub,Alcohol,Party
Breakfast,Rainbow,Lucky Charms
Brunch of the Gods,Flattened Moses,Pancakes
Ostrich,Aquarium,Dinosaur
Wine,Glass,Drunk
Plane,Tiki,Tiki
Ostrich,Rain,Ostrich
Storm,Thor,Thunder
Eruption,Steampunk,Steam
Bat,Swamp,Vampire
Ocean,Water,Fish
Surfer,Dragonfly,Surfing
Sinking,Sun,Eclipse
Train,Pancakes,Pancake Train
Tiki Bar,Cave Painting,Cave Tiki Bar
Titanic,Airplane,Iceberg
Time Machine,Goliath,David
Water,Rainbow Unicorn,Rainbow
Tree,Earthquake,Poseidon
Plant,Hawaii,Pineapple
Earth,Poseidon,Atlantis
Stone,Jet,Meteor
Christian,Earth,Jesus
Archangel,Spa,Spa
Tiki,Moon,Werewolf
Fish,Goliath,Whale
Fire,Siren,Phoenix
Geyser,Volcano,Eruption
Sea Monster,Shipwreck,Kraken
Lightning,Spa,Jacuzzi
Geysir,Sea Monster,Kraken
Iceberg,Dust Bowl,Snow Globe
Valkyrie,Moai,Easter Island
Pancake,Fishbowl,Battery
Iceberg,Surfer,Shark
Obsidian,Swamp,Mud
Fishbowl,Sunken,Treasure
Pancake,Flat Earth,Flat Pancake
Crop Circles,Yellowstone,Aliens
Train,Iceberg,Titanic
Mirage,Rainbow Unicorn,Rainbow
Harpy,Desert,Oasis
Atlantis,Sailboat,Poseidon
T-Rex,Hawaiian Pizza,T-rex Pizza
Pterodactyl,Dragoncorn,Dragon
Jacuzzi,Atlantis,Atlantis
Mirage,Stone,Sphinx
Fishbowl,Surfboard,Fish
Christian,Fossil,Creationist
Dust,Iceberg,Snow
Ostrich,Pegasus,Hippalectryon
Sharknado,Tsunami,Nothing
Crop Circles,Dragonfly,Crop Duster
Siren,Air Raid,Alarm
Breakfast,Pirate,Captain Crunch
Cleopatra,Eclipse,Moon
Hawaiian Pizza,Fire,Volcano
Chess,Engineer,Chess Engine
Mud,Cleopatra,Mummy
Desert,Vampire,Dracula
Aquarium,Pancakes,Fish
Oasis,Dust Devil,Mirage
Jet,Seahorse,Seaplane
Flood,Moon,Tide
Clay,Ceramic,Pottery
Dragoncorn,Iceberg,Yeti
Whale,Pancake Train,Sushi
Rainbow Rock,Pancake,Unicorn
Lava,Cave Tiki Bar,Volcano
Wave,Breakfast,Surf
Engineer,Graffiti,Banksy
Yacht,Dragoncorn,Dragon
Commandments,Snow Globe,Snowman
Checkmate,Dragonfly,Chess
Pancake Train,Lake,Pancake
Goliath,Sea Monster,Kraken
Saint George,Flat Pancake,Dragon
Mud,Creationist,Adam
Sharknado,Super Volcano,Sharkcano
Chess,Chess Engine,Computer
Genie,Yeti,Abominable Snowman
Fishbowl,Lava Cake,Volcano
Dragon Slayer,Lake,Nessie
Eclipse,Snow,Moon
Pizza Cutter,Steamboat,Nothing
Cannon,Hurricane,Tornado
Spa,Lava,Hot Spring
Sun,Fountain,Rainbow
Ceramic,Australia,Funnel-Web
Pyramid,Aliens,Egypt
Geysir,Hawaiian Shirt,Tourist
Steamship,Bat,Vampire
Tiki,Waterfall,Tiki Falls
Board,Adam,Skateboard
Gold,Cave,Treasure
Nessie,Dust Angel,Dust Nessie
Steamboat,Seahorse,Pirate
Cave,Flattened Moses,Tablets
Super Volcano,Sea Monster,Krakatoa
Shark,Mummy,Mumshark
Sphinx,Glass,Pyramid
Pizza Cutter,Battery,Pizza
Pirate,Lightning,Captain
Tablets,Snow Globe,Snowman
Beach,T-Rex,Dinosaur
Flat Pancake,Tide,Tsunami
Cave,Snowman,Yeti
Adam,Ark,Noah
Jet,Archangel,Air Force
Fountain,Dragon,Fountain of Youth
Thou Shalt Not Eat Meat,Cave,Vegan
Ark,Banksy,Art
America,Dragon Slayer,Dragon Slayer
Oasis,Flood,Desert
Lei,Earth,Hawaii
Dust Bowl,Lei,Hawaii
Plant,Snow Globe,Snowman
Cave Painting,Yacht,Art
Airplane,Gold,Money
Christian,Jesus,Christianity
Hawaiian,Earth,Volcano
Graffiti,Vacation,Street Art
Cloud,Lava,Volcano
Iceberg,Crop Duster,Titanic
Nessie,Jacuzzi,Loch Ness Monster
Checkmate,Wine,Chess
Hot Tub,Lake,Hot Spring
Swamp,Chess Engine,Chess King
Aquarium,Desert,Oasis
Boulder,Oasis,Pyramid
Eclipse,Fire,Sun
Steamship,Plane,Airship
Earthquake,Water,Tsunami
Commandments,Plant,Tree
Wine,Mirage,Oasis
Eruption,Steam Hawaii,Volcano
Vegan,Cave,Cave Man
Mirage,Party,Illusion
Fire,Steampunk,Steam
Battery,Vacation,Recharge
Pineapple,Time Machine,Pineapple
Funnel-Web,Neptune,Nothing
Grass,Breakfast,Cereal
Computer,Aliens,UFO
Checkmate,Tourist,Chess
Dust Nessie,Slingshot,Loch Ness Monster
Alcohol,Cave,Bat
Dust,Pancakes,Dust
Hawaiian,Flat Pancake,Nothing
Flat Pancake,Fish,Pancake
Tornado,Tablets,Tornado
Geysers,Kraken,Poseidon
Iceland,Harpy,Bjork
Hot Spring,Thor,Hot Tub
Fossil,Sword,Dinosaur
Blade,Genie,Sword
Rock,Shipwreck,Island
Grass,Creationist,Lawn
Noah,Poseidon,Ark
Vegan,Spa,Spa-gan
Unicorn,Air Raid,Pegasus
Mumshark,Snowman,Sharktopus
Dust,Dracula,Vampire
Jet,Pancake,Flying Pancake
Wine,Rainbow Unicorn,Drunken Unicorn
UFO,Yellowstone,Alien
Boulder,Sharkcano,Sharknado
Engineer,Surfing,Wave
Street Art,Clay,Golem
Cleopatra,Pizza,Nothing
Fishbowl,Genie,Aquaman
Fountain of Youth,Sea Monster,Mermaid
Narwhal,Illusion,Unicorn
Ark,Drunk,Noah
Hot Spring,Waterfall,Geyser
Jet,Rock,Volcano
Waterfall,Iceland,Geyser
Flood,Street Art,Graffiti
Snowman,Mirage,Yeti
Tiki Bar,Plant,Pina Colada
Tiki,Banksy,Nothing
Fossil,Cloud,Dinosaur
Chess King,Steamroller,Chess Queen
Ice,Loch Ness Monster,Iceberg
Gold,Pegasus,Unicorn
Pegasus,Dragonfly,Unicorn
Beach,Wind,Sand
Crop Duster,Fountain,Fertilizer
Tablets,Cloud,Commandments
Flat,Skateboard,Skateboard
Seahorse,Statue,Poseidon
Flat Pancake,Air Raid,Pancake
Volcano,Treasure,Lava
Genie,Harpy,Djinn
Cave Man,Egypt,Mummy
Aquarium,Stone,Fossil
Tiki Bar,Land,Beach
Storm,Geyser,Volcano
Submarine,Dust Angel,Dust Angel
Siren,Zeus,Mermaid
Hot Spring,Steam,Sauna
Fountain,Flat Pancake,Fountain of Youth
Werewolf,Bullet Train,Werewolf Train
Lightning,Sushi,Electric Eel
Lake,Cereal,Kellogg
Cleopatra,Werewolf Train,Werewolf Train
Volcano,Time Machine,Dinosaur
Engineer,Creationist,Intelligent Designer
Luau,Hawaiian Shirt,Hula
Pancake Train,Spa-gan,Pancake Train
Loch Ness Monster,Goliath,Kraken
Meteor,Surfboard,Surfer
Time Machine,Beach,Dinosaur
Storm,Slingshot,Tornado
Siren,Gold,Treasure
Dracula,Air Raid,Vampire
Beach,Chess Queen,Mermaid
Egypt,Thunder,Ra
Fish,Clay,Pottery
Hippalectryon,Illusion,Nothing
Aquarium,Cereal,Fish Food
America,Calm,Canada
Pilot,Alcohol,Drunk
Destruction,Chess,Checkmate
Fishbowl,Snowman,Snowglobe
Steam,Egypt,Pyramid
Canada,Covenant,Confederation
Steamroller,Street Art,Steampunk
Money,Jacuzzi,Hot Tub
Fountain of Youth,Jesus,Immortal
Snowglobe,Party,Snowman
Dragonfly,Hawaiian Shirt,Surfer
Ostrich,Thou Shalt Not Eat Meat,Nothing
Snow,Water,Ice
Flat,Eclipse,Pancake
Tiki,Bird,Toucan
Tiki Torch,Genie,Lamp
Parting,Tunnel,Wormhole
Seaplane,Calm,Seaplane
Hawaiian Shirt,Tunnel,Tube
Sharkcano,Cave,Shark
Luau,Fishbowl,Hawaii
Continent,Viking,America
Jacuzzi,Tube,Hot Tub
Treasure,Aliens,UFO
Tube,Golem,Robot
Canada,Lei,Hawaii
Ocean,Zeus,Poseidon
Battery,Beach,Sand
Tube,Clay,Pipe
Seaplane,Sharknado,Shark
Airplane,Lake,Seaplane
Engine,Hurricane,Tornado
Continent,Alien,America
Lucky Charms,Flying Carpet,Aladdin
Dust Nessie,Pirate,Pirate Ship
Chess,Tornado,Chessnado
T-Rex,Flat Earth,Dinosaur
Surfing,Christian,Jesus
Land,Pina Colada,Vacation
Flat Baptist,Genie,Nothing
Moses,Grass,Lawn
Meteor,Aurora,Comet
Earth,Hawaii,Volcano
Hot Spring,Wind,Cloud
Chessnado,Aladdin,Genie
Captain,Excalibur,King Arthur
Shipwreck,Ice,Iceberg
Europe,Plane,Airbus
Checkmate,Phoenix,Chess
Surf,Golem,Surfer
Steam Hawaii,Flat Earth,Hawaii
Chessnado,David,Chess
Ocean,Pina Colada,Vacation
Yacht,Super Volcano,Titanic
Dragoncorn,Captain Crunch,Captain Crunch
Pompeii,Mermaid,Atlantis
Flattened Moses,Dragon Slayer,Nothing
Cave,Ice,Igloo
Steamship,King Arthur,Titanic
Slingshot,Steampunk,Steam Slingshot
Chess Queen,Gold,Midas
Money,Geyser,Gold
Egypt,Wipeout,Mummy
Desert,Lei,Hawaii
Cannon,Sharktopus,Shark
Europe,Pancake,Crepe
Wine,Party,Hangover
Crop Circles,Neptune,Nothing
Hurricane,Tide,Tsunami
Sun,Dinosaur,Fossil
Tourist,Water,Beach
Captain,Tube,Pirate
Wind,Hot Tub,Hot Air Balloon
Pirate,Alarm,Captain Hook
Steamship,Yeti,Abominable Snowman
Hot Tub,Moon,Hot Dog
Fishbowl,Stone,Aquarium
Dust Devil,Computer,Dustbin
Air Force,Cleopatra,Air Force One
Cave,Dragon Slayer,Dragon
Ceramic,Lava,Volcano
Flood,Dust Angel,Noah
Pancake,Iceberg,Ice Cream
Air Force,Earthquake,Tsunami
Eclipse,Airplane,Solar Eclipse
Art,Air Force One,Air Force Two
Archangel,Engine,Jet
Dragoncorn,Fountain,Unicorn
Land,Fountain,Spring
Flying Carpet,Wind,Airplane
Hawaiian,Flattened Moses,Nothing
Hula,Confederation,Hawaii
Chess,Board,Checkmate
Dust,Party,Cleaning
Mummy,Spring,Bandage
T-Rex,Treasure,Dinosaur
Christian,Snowglobe,Snowman
Europe,Beach,Ibiza
Fish,Airplane,Flying Fish
Ice,Plant,Snow
Cleopatra,Pirate Ship,Queen of the Seas
Tunnel,Flying Fish,Submarine
Chess Engine,Yeti,Chess Yeti
Breakfast,Treasure,Gold
Board,Jesus,Cross
Chess,Time Machine,Chess Clock
Mummy,Waterfall,Tutankhamun
Saint George,Zephyr,Dragon
Street Art,Lava Cake,Graffiti
Egypt,Neptune,Sphinx
Sinking,Drunk,Titanic
Robot,Cave,Robot
Water,Wormhole,Black Hole
Hangover,Shipwreck,Pirate
Intelligent Designer,Hot Tub,Hot Tub Time Machine
Seaplane,Pancake Train,Nothing
Mountain,Cleopatra,Sphinx
Jet,Cleaning,Vacuum
Steam Slingshot,Dust Angel,Steam Angel
Steampunk,Cave,Nothing
Swamp,Lake,Marsh
Shipwreck,Toucan,Pirate
Snow,Graffiti,Snowman
Ark,Crop Circles,Alien
Phoenix,Art,Artist
Krakatoa,Oasis,Volcano
Recharge,Christianity,Church
