first,second,result
Flying Sushi,Crash,Crash Bandicoot
Slush,Seaweed,Sushi
Ant Hill,Brine,Salt
Rice,Wereboar,Werewolf
Space Farm,Paper Plane,Space Shuttle
Mummy,Trap,Tomb
Farm,Fairy Tale,Jack and the Beanstalk
Snowflake,Fossil,Snowman
Fishing Boat,Humpback,Whale
Life,Minecart,Train
High,Tutankhamun,Tutankhamun
Space Whale,Space Plant,Space Cow
Protest,Brew,Nothing
Whirlpool,Meteorite,Black Hole
Jewel,Norway,Viking
Exhaust,Tea Car,Tea Pot
Flint,Stew,Stone Soup
Dryad,Midas,Gold
Curtain,Ramboat,Nothing
Party,Inquisition,Witch Hunt
Snowmobile,Garden,Snowman
Don Quixote,Sea Serpent,Sea Monster
Space Tree,Drink,Alcohol
Pork,Crash Landing,Bacon
Sand,Japan,Samurai
Colored Pencil,Ash Ketchum,Nothing
Coconut Water,Fire Plant,Nothing
Marijuana,Flame,Bong
Monastery,Highway,Monastery
Geysers,Color,Rainbow
Ring,Coral Reef,Crown
Cloud Station,Sharkcano,Sharknado
Sandbox,Scent,Sandal
Medusa,Pudding,Jelly
Solar Panel,Aztec,Sun
Protest,Pipe,Smoke
Muddy Train,Tractor Beam,UFO
Olympus,Star,Zeus
Asteroid,Oil Drum,Meteor
Storm,Road,Flood
Venus Flytrap,Mountain Zinfandel,Wine
Bowie,Wood,Bow
Fire Station,Oread,Fire
Fire Flower,Dryad,Fire Dryad
Hula Hoop,Jewelry,Hula Hoop Earring
Fruit,Sunset,Sun
Vacation,Agriculture,Farmville
Dwarf,Soil,Gnome
Cannabis,Meade,Bong
Fire Tree,Hoover Dam,Fireworks
Freezer,Saturn,Ice
Gator,Cruise Ship,Gatorade
Chicken,Tea Party,Tea Party
Harry Potter,Cheese,Cheesy Harry Potter
Crayon,Corkscrew,Screwdriver
Steam Monster,Pirate,Steam Pirate
Captain,Canoe,Pirate
Vatican,Pond,Pope
Bookshelf,Dynamite,Explosion
Mountain Bush,Storm,Lightning
Supernova,Leviathan,Black Hole
Bait,Hot Fudge,Sundae
Zombie,Garbage Truck,Zombie Truck
Cheese,Aztec,Quesadilla
Burning Zeppelin,Rocky Road,Rocky Road
Doom,Planet,Mars
Stone,Shell,Turtle
Thor,Crocodile,Crocthorm
Flock,Tease,Sheep
Eagle,Captain Hook,Bald Eagle
Blind,Flying Car,Crash
Tortoise,Ring,Turtle
Fortress,Stoner,Castle
Frost,Space Weed,Ice
Papyrus,Mountain Dirt,Tablet
Mudslide,Raisin,Mud
Zeus,Onyx,Nothing
Steam,Peter Pan,Steamboat
Chaos,Freezer,Ice
Raisin,Rocket,Asteroid
Marriage,Ore,Gold
Giant Venus Flytrap,Vase,Plant
Sandfly,Stress,Sand
Drone,Time Travel,Time Machine
Colored Pencil,Rainbow,Rainbow Pencil
Snowmobile,Bjork,Iceland
Rainforest,Grand Canyon,Earth
Super Plant,Coconut Milkshake,Nothing
Grape,Wizard,Wine
Flat,Star,Pancake
Lawnmower,Fire Plant,Fire
Riot,Sundae,Riot
Wreck,Yoga,Wreckage
Toxic,Sharktopus,Sharktopus
Princess,Firefighter,Prince
Narcissus,Tesla Coil,Lightning
Tiamat,Stone,Golem
Fence,Jetstream,Windmill
420,Sandcastle,Beach
Bullet,Ski,Skier
Water,Chia Pet,Plant
Crop Circle,Djinn,Alien
Bird,Potato,Chicken
Solar Panel,Siren,Solar Siren
Skunk,Dandelion Soup,Pepe Le Pew
Lily Pad,Pot,Soup
Metal,Count,Counting
Smaug,Trap,Dragon
Tempest,Dwarf,Gnome
Tomb,Paper Plane,Mummy
Cure,Jordan,Michael
Coral Reef,420,Cannabis
Mouse,Mud Geyser,Mud
Dragon Egg,Offering,Dragon
Dustpan,Ink,Pen
Bob Marley,Vacuum,Dreadlocks
Ammonia,Holy Water,Cleaning Product
Cygnus,Aspirin,Swan
Ozymandias,Potassium,Salt
Diamond,Muddy,Mud
Bottle Rocket,Forest Fire,Fireworks
Bonfire,Pelican,Phoenix
Dirt,Angel,Angel
Pumpkin,Tomb,Jack-o-Lantern
Flying Sushi,Crop Circle,Alien
Holy Dandelion,Tea Time,Nothing
Warmth,Saturn V,Nothing
Cow,Sea Dragon,Leviathan
Resin,Snowpiercer,Snowpiercer
Hops,Ash,Beer
Krill,Meteorite,Poseidon
Hangwish,Brick,House
Airplane,Hot Air Balloon,Zeppelin
Duckweed,Volcano,Lava
Paper Mache,Tea Party,Tea Pot
Wave,Spongebob,Surfing
Sunflower,Centaur,Chiron
Giant Venus Flytrap,Clockwork,Clockwork Venus Flytrap
Flying Dust,Buddha,Flying Buddha
Cthulhu,Sand,Sphinx
Multiverse,Fire Ski,Fire Ski
Olympus,Sea,Poseidon
Dandelion,Harbor,Sailor
Glass,Champagne,Toast
Garage,Zephyr Train,Zephyr
Bouquet,Phoenix,Fire
Landing,Dandelion Tea,Parachute
Yeti,Hash,Sasquatch
Charcoal,Tortoise,Turtle
Vandal,Ozymandias,Graffiti
Dessert,Venus Fly Trap,Carnivore
Mangrove Forest,Steam Rocket,Steamboat
Curiosity,Firekraken,Nothing
Shore,Hot Springs,Beach
Niagara Falls,Baptism,Wet
Jail,Bookshelf,Library
Alps,Salamander,Yeti
Treehouse,Clay,Golem
Vaporware,Fish Tank,Aquarium
Engine,Spicy,Hot Rod
Barrel,Wave,Surf
Battle,Wolf,Werewolf
Sun,Steam Surfer,Sun Surfer
Wood,Headache,Aspirin
Tornado Plant,Whiskey,Tornado
Soot,Bullet Train,Bullet
Eye,Pharaoh,Eye of Ra
Flint,Fire Train,Fire
America,Cooking,Barbecue
Ark,Hula,Luau
Kraken,Station,Space Station
Cigar,Ramses,Pharaoh
Ammonia,Lightning,Nitrogen
Lava Cake,Railroad,Volcano
Goose,Vodka,Vodka
Gunpowder,Muddy Train,Nothing
Tire,Marshmallow,Tire
Muddy Teapot,Aurora,Muddy Aurora
Grape,Steamnado,Wine
Mountain Dew Code Red,Sushi,Sushi
Ammonia,Sunglasses,Cleaning
Cemetery,Fish,Piranha
Subway,Harvest,Farm
Olympus,Cygnus,Zeus
Brew,Acid Rain,Beer
Honey,Pompeii,Volcano
Quagmire,Maple,Syrup
Bonsai,Campfire,Smoke
Electric Eel,Field,Electric Field
Cigar Box,Bee,Smoker
Lava,Swan,Phoenix
Kiss,Steam Ship,Love Boat
Lizard,Sauna,Dragon
Mountain Tea,Ash Ketchum,Pokemon
Refrigerator,Wind Turbine,Air Conditioner
Smoke,Flambé,Fire
Slave Ship,Cybertron,Nothing
Jonah,Dynamite,Whale
Hula,Honeymoon,Hawaii
Bonsai,Flat Earth,Tree
Rebirth,Magnifying Glass,Phoenix
Worm,Flat,Flatworm
Tidal,Sperm Whale,Sperm Whale
Dynamite,Leaf,Fire
Steam Phoenix,Wave,Dragon
Pirate,Hot Fudge,Chocolate
Rings,Muddy Viking,Lord of the Rings
Bomb,Woodpecker,Splinter
Werefish,Feather,Mermaid
Hangar,Yacht,Airport
Apocalypse,Bone,Skeleton
Tiger,Chameleon,Leopard
Jesus,Tanker,Christ
Dionysus,Sewage,Wine
Parting,Mountain,Red Sea
Smog,Bank,Pollution
Vatican,Mars,Pope
Eskimo,Fire,Ice
Bacteria,Piranha,Piranha
Banana,Tea Party,Monkey
Sinking,Rock,Nothing
Werejet,Sundae,Nothing
Telescope,Mt. Fuji,Moon
Space Station,Oktoberfest,Beer
Farmer,Vineyard,Wine
Eagle,Dandelion Patch,Seed
Tugboat,Mountain Dew Tornado,Tsunami
Sailboat,Hay,Ship
Wreck,Arrowhead,Titanic
Mole,Helijet,Helium
Dump,Oil Tanker,Pollution
Solar System,Destruction,Big Bang
Monkey King,Scotland,King Kong
Pool,Bonsai,Tree
Flying Frog,Traffic Ticket,Frogger
Rum,Lost City,Pirate
Bee,Lava Monster,Honey Monster
Snow Leopard,Universe,Snowflake
Ghost Ship,Kelp,Seaweed
Zombie,Seahorse,Nothing
Pharaoh,Paddy,Mummy
Seagull,Frog,Prince
Seaplane,Artist,Painter
Raft,Dandelion Roll,Boat
Sushi,Mark Twain,Tuna
Steam Car,Kite,Zeppelin
Head,Food,Chef
Apple,Bunny,Rabbit
Matcha,Wolf,Werewolf
Glasser,Solar System,Universe
Smurf,Octopus,Squidward
Rice Krispies,Space Plant,Space Rice Krispies
Stoned,Nebula,Stoner
Supervolcano,Sea,Atlantis
Michelangelo,Spore,Mushroom
Frosty,Jellyfish,Snowman
Compass,Incense,Navigator
Car,Mars Rover,Mars Car
Hobbit,Ruin,Gollum
Rhea,Oxygen,Oxygen
Fortress,Dough,Castle
Steampunk,Maple,Maple Punk
Subway,Piggy,Piggyback
Matterhorn,Weed,Bong
Slushie,Cook,Smoothie
TARDIS,Tesla,Time Machine
Sunami,Earth,Tsunami
Whale,USA,America
Acid Rain,Rebirth,Phoenix
Time Travel,Wizard,Doctor Who
Werewolf,Reggae,Werewolf
Cigar Box,Fulgurite,Lightning
Pork,War,Sausage
Goat,Calamari,Squid
Cruise Ship,Egg,Dinosaur
Swamp Dragon,Whale,Leviathan
Surf,Broom,Surfboard
Cook,Mudnado,Mud
Egg,Space Fish,Alien
Hay,Odin,Thor
Boiled Fish,Space,Alien
Lily,Ivy,Poison
Race,Sushi,Racist
Iceberg,Soggy,Ice Cream
Flat Road,Santa,Sleigh
Root,Reflection,Mirror
Light,Steam Trap,Light Trap
Hourglass,Wax,Candle
Holy Spirit,Delta,River
Swan,Freedom,Liberty
Prism,Zoo,Rainbow
Big Dipper,Snow Rocket,Comet
Magma,Cough Syrup,Lava Lamp
Speed,Steamship,Speedboat
Chainsaw,Station,Gas Station
Bulldozer,Moisture,Mud
Observatory,Sodium,Lighthouse
Cross,Kale,Christian
Oil Tanker,Daffy,Nothing
Funnel Cake,Africa,Carnival
Mad Hatter,Continent,Australia
Factory,Vape,Vapor
Curiosity,Steam,Engine
Ice Tea,Iron,Tea Kettle
Clownfish,Planet,Earth
Ivy,Dandelion,Plant
Clouds,Fire Plant,Smoke
Flying Fish,Hydra,Dragon
Bed,Triton,Poseidon
Banksy,Road Trip,Nothing
Smaug,Atlas,Titan
Space Tree,Rocket,Space Ship
Cyborg,Troll,Cyber Troll
Flame,Pool,Hot Tub
Mudskipper,Moon,Moonfish
Reflection,Nemo,Dory
Statue,Wedding,Bride
Solar Flare,Apple Tree,Sun
Helicopter,Wind Turbine,Windmill
Phoenix,Satyr,Centaur
Flying Spaghetti Monster,Genghis Khan,Flying Spaghetti Genghis Khan
Salt,Mountain Dew,Soda
Thunderstorm,Whistle,Thunder
Sauna,Rubber Ducky,Rubber Ducky
Logging,Church,Pulpit
Rock,Cybernetic,Nothing
Vampire Flower,Ghost Ship,Ghost Ship
Pop,Unicorn,Popcorn
Berserker,Fire Train,Berserker
Refrigerator,Saturn V,Space Station
Dustnado,Pig,Pigasus
Blow,Hoover Dam,Nothing
Poop,Finland,Finland
Rice Krispies,Aquarium,"Snap, Crackle, Pop"
Saguaro,Potato Gun,Cactus
Cybertron,Rings,Nothing
Dump Truck,Astronomer,Black Hole
Couch,Piggyback,Pig
Dynamite,Dirt,Landmine
Car,Potato,Vroom
Constellation,Kraken,Poseidon
Computer,Elon Musk,Tesla
Human,Cotton,Slave
Oyster,Wet,Pearl
Beach House,Flying Plant,UFO
Firefighter,Lawnmower,Firetruck
Grape,Kite,Wine
Dryad,Watermelon,Salad
Snowpiercer,Krill,Snowpiercer
Fungus,Holy Water,Mushroom
Time Travel,Colossus,Terminator
Sky,Djinn,Genie
Colossus,Sandalwood,Sandal
Elf,Firefighter,Santa
Sun,Oven,Solar Oven
Lost,Waterfall,Tourist
Wheel,Aphrodite,Chariot
Vandalism,Dragonfly,Graffiti
Flower,Mummy,Lotus
Brandy,Bullet Train,Bullet Train
Fountain,Drain,Sink
Aeolus,Poltergeist,Wind
Pill,Chariot,Nothing
Sashimi,Nirvana,Sushi
Seaweed,Brandy,Sailor
Penguin,Skateboarder,Nothing
Beehive,Zoo,Honey
Yeti,Tea Time,Tea Yeti
Mansion,Fart,Flatulence
Lichen,Fish Tank,Algae
Onyx,Voltron,Lion
Light Bulb,Tesla,Electricity
Singularity,Mudsurfing,Mudsurfing
Tube,Valentine,Heart
Vine,Locomotive,Train
Flat Rock,Flash,Lightning
Tempest,Tunnel,Tornado
Land,Metal,Gold
Burning Bush,Fire Venus,Fire Venus
Tea Time,Cigarette,Smoke
Duckling,Snow Plow,Nothing
Flying Fish Sushi,Potion,Nothing
Bunny,Twister,Tornado
Cruise,Chicken,Nothing
Mt. Everest,Field,Base Camp
Flat Road,Sea Horse,Nothing
Destruction,David,Goliath
Sundae,Werewolf,Nothing
Space Farm,Titanic,Space Titanic
Cannonball,Butterfly,Bullet
Geothermal Geyser,Dune,Oasis
Brandy,Thunderbolt,Zeus
Racism,Pencil Sharpener,Pencil
Lotus Flower,Hot Tea,Buddha
Dolphin,Garden,Flipper
Drunken Dragon,Cigar Box,Smoking Dragon
Eden,Flying Sushi,Flying Sushi
Holy Dandelion,Shark,Nothing
Heart,Wall,Nothing
Railroad,Coconut Milk,Coconut Milk Train
Headache,Broom,Witch
Old Faithful,Sake,Geyser
Sodium Chloride,Solar System,Salt
Farmer,Starfish,Fisherman
Adobe,Bullet,Brick
House,Lemon,Lemonade
Fireplace,Zephyr Train,Chimney
Periscope,Fire Tornado,Fire Tornado
Steam Ship,Fence,Steamboat
Valkyrie,Fish,Mermaid
Sarcophagus,Bacon,Mummy
Yoga,Solar System,Sun Salutation
Steam Ship,Salt,Pirate
Landship,Dessert,Cake
Bacon,Vacuum,Bacon
Drunken Dragon,Hanglider,Dragon
Tremor,Yellowstone,Supervolcano
Cotton Candy,Black Hole,Universe
Excalibur,Holy Lake,King Arthur
Solar Power,Tsunami,Tidal Wave
Petrol,Devil,Hell
Clock,Derail,Time
Castle in the Sky,Apple Pie,Pi
Reef,Fairy,Mermaid
Farmville,Popcorn,Movie
Mountain Tornado,Cinder,Volcano
Carrot,Crop Circle,Alien
Jewelry,Blood,Vampire
Oil Tanker,Werewolf,Werewolf
Village,Valentine,Love
Herd,Landslide,Avalanche
Confetti,Colored Pencil,Rainbow
Tumbleweed,Graffiti,Cowboy
Garden,Marshmallow,S’more
Burnt Toast,Universe,Black Hole
Giant Mushroom,Firewood,Fire
Swamp Venus Flytrap,Camping,Nothing
Car,Race,Rally
Milk,Grape,Wine
Milky Way,Ice,Milky Way
Pressure,Snowboarding,Avalanche
Poseidon,Wet Paint,Poseidon
Tutankhamun,Trash,Mummy
Steam Dragon,Piggy,Pigasus
Sinking,Earthquake,Titanic
Frost,Shield,Ice
Money,Rings,Wedding
Lizard,Lawnvac,Godzilla
Geysers,Gargoyle,Geysergargoyle
Flying Car,Loch Ness Monster,UFO
Shark,Geothermal Geyser,Geothermal Shark
Ice Cream Cone,Steam Dragon,Ice Cream Dragon
Wax,Geothermal,Candle
Jesus,Yellow Car,Yellow Jesus
Sand,Fishing Rod,Fish
Steam Tank,Space Shuttle,Steam Shuttle
Pollen,Phoenix Palm,Date
Balloon,Bait,Fish
Toadstool,Big Dipper,Mario
Steam Workshop,Eclipse,Steam
Solar System,Mountain Dew,Nothing
Pint,Whale,Guinness
Baby,Tent,Camping
Tide,Space Flower,Seaweed
Blizzard,Ceramic,Snowman
Bottle,Snow Rocket,Snowman
Steam Dragon,Bob Marley,Reggae
Lava Cake,Ice Tornado,Volcano
Gift,Salt,Preserve
Lily Flytrap,Gift,Venus
Mosquito,Hot,Skeeter
Ski,Coconut Milkshake,Coconut Milkshake
Fruit,Reflection,Mirror
Fog,Jupiter,Cloud
Prism,Lava,Rainbow
Dump Truck,Penguin,Penguin
Sand Dragon,Methane,Sand Dragon
Fire Tornado,Jewel,Dragon
Alps,Flour,Bread
Sandman,Aphrodite,Sleeping Beauty
Lot’s Wife,Pluto,Salt
Ship,Smoked Duck,Cigar
Jesus,Swordfish,Christ
Molotov,Ice,Cooler
Satan,Lagoon,Hell
Penguin,Rally,March
Mt. Everest,Planet,Earth
Toast,Shard,Bread
Steam Turbine,Doctor,Steam Engine
Surfboard,Lumberjack,Surfer
Forest Fire,Amphibious Car,Fire Truck
Gem,Pteranodon,Diamond
Japan,Mushroom Soup,Ramen
Steam Train,Temple,Taj Mahal
Ice,Ramses,Pyramid
Furniture,Gnome,Hobbit
Harpy,Firework,Phoenix
Were-tree,Lightning,Were-tree
Carnival,Pigpen,Mud
Moon Buggy,Spore,Fungus
Pinecone,Snowplow,Pineapple
Galileo,Hourglass,Time
Teatown,Mud Dragon,Mudtown
Galaxy,Seagull,Space
Photograph,China,Great Wall
Train Station,Tear,Platform
Dinner,Cat,Vomit
Fuel,Future,Fusion
Tornadozilla,Milky Way,Black Hole
Wish,Bird,Phoenix
Signal,Shards,Radio
Photograph,Stress,Photostress
Martini,Whale Trap,Whale
Hangover,Shell,Turtle
Wave,Boiled Fish,Sushi
Abominable Snowman,Golem,Yeti
Sand,Steam Tide,Sand
King Kong,Boulder,Skyscraper
CB,Bottle,Beer
Salt,Shatter,Glass
Carbon,Science,Diamond
Riot,Cleaner,Protest
Sperm Whale,Ewok,Ewok Whale
Scotch,Gator,Swamp
Oil Drum,Temple,Church
Pina Colada,Burning Bush,Pina Colada
Flying Frog,Christ,Jesus
Force,Mark Twain,Huckleberry Finn
Weed,Raincoat,Pot
Grape,Blueprint,Wine
Time Travel,Sinkhole,Dinosaur
Milestone,Thunderstorm,Lightning
Swine,Robocloud,Pigbot
Seaweed,Metal,Gold
Firewood,Road,Traffic
Steam Surf,Pollution,Surfing
Yellowstone,Sperm Whale,Spermstone
Kettle,Werephoenix,Teapot
Bird,Observatory,Telescope
Nile,Matcha,Cleopatra
Grill,Castle,Barbecue
Kali,Bakery,Cake
Compass,Europe,North
Smoked Duck,Olympus Mons,Nothing
Jet Ski,Monkey King,Sun Wukong
Mountain,Moonstone,Moon
Coral,Starfish,Reef
Swamp Venus,Toad,Frog
Highway,Lot’s Wife,Nothing
Steam Tide,Star Wars,Nothing
Book,Trash,Paper
Sake,Yin Yang,Japan
Lamp,Werewolf,Werewolf
Drone,Marshmallow,S’more
Crocodile,Narcissus,Crocodile
Patrick,Muddy Teapot,Muddy Teapot
Crystal,Pork Chop Express,Jack Burton
Rose,Steam Monster,Beauty
Paper Boat,Anemone,Nemo
Valley,Holy Water,Miracle
Vesuvius,Saturn,Volcano
Doctor Who,Chai,Tea Doctor
Orca,Rock Tea,Whale
Plant,Rhea,Poison
Spaceship,Steam Robot,Steampunk
Bee,Yoga,Namaste
Mud Geyser,River,Mud
Valkyrie,Norway,Viking
Cruise,Pulp,Fiction
Port,Continent,Ship
Newfie,Frog,Prince
Steam Train,Pottery,Teapot
Boat,Cauldron,Pirate
Venice,Ruby,Gondola
Archipelago,Snowmobile,Snowman
Snowman,Tomato,Snowman
Curtain,Sandwitch,Nothing
Papyrus,Ring,Pharaoh
Flock,Werephoenix,Werephoenix
Amphora,Hula,Vase
Color,Potion,Paint
Jungle,Cruise,Tarzan
Computer,Flying Sushi,Flying Sushi
Cannabis,Everest,Mount High
Galileo,Shaman,Scientist
Ice Cream Sundae,Nile,Cleopatra
Crop Duster,Oxygen,Fire
Whirlpool,Reef,Maelstrom
Fire Breath,Lightning,Fireworks
Aquarium,Sperm Whale,Sperm Whale
Tatooine,Vatican,Pope
Ashes,Holy Dandelion,Nothing
Lion,Incense,Smoke
Windshield,Ore,Wipers
Bong,Scroll,Genie
Plesiosaur,Pinecone,Christmas
Space Monkey,Salt,Astronaut
Surfing,Bonsai,Nothing
Paddle,Monsoon,Canoe
Chicken of the Sea,Ammonia,Sushi
Mud Station,Choopper,Choopper
War,Quasar,Star Wars
Crash Bandicoot,Elf,Crash Bandicoot
Super Volcano,Idol,Pompeii
Double Axe,Monkey,King Kong
Sick,Waterfall,Waterfall
Steamnado,Cannon,Steam Cannon
Brine,Balloon,Salt
Vinegar,Boiling Frog,Sushi
Lawnmower,Lotus,Buddha
Candle,Chicken Noodle Soup,Chicken Noodle Soup
Shrub,Tenochtitlan,Cactus
Slushie,Plesiosaur,Loch Ness Monster
Solar Flare,Easter,Easter Egg
Cough Syrup,Algae,Phlegm
Steam Tide,Steam Dragon,Steam Tide
Newfie,Doom,Doomfie
Dragonborn,Phoenix,Dragon
Time Ship,Flamethrower,Terminator
Mess,Bottle,Wine
Bullet Train,Sculpture,Statue of Liberty
Lego,Mud Geyser,Volcano
Water,Balloon,Fish
Kaleidoscope,Oktoberfest,Beer Goggles
Emperor,Palace,King
Bowie,Compost,Stardust
Audrey II,Cook,Meal
Rainbow,Carnivore,Unicorn
Chicken of the Sea,Vapor,Chicken
Donald Duck,Tempest,DuckTales
Itch,Puddle,Mud
Superplant,Santa Claus,Christmas Tree
Giant Dandelion,Steam Dragon,Giant Dandelion
Fence,Fishstick,Fish
Space Sushi,Dune Buggy,Space Buggy
Calamari,Steamboat,Squidward
Tornado Fish,Sponge,Spongebob
Drink,Kelp,Alcohol
Bridge,Pencil,Drawbridge
Baby,Mangrove,Mangrove
UFO,Pickle Rick,Pickle Rick
Bait,Geothermal,Fish
Sandal,Sharkcano,Shark
Dryad,Snake,Medusa
Easter,Ski,Bunny
Station,Steam Rocket,Space Station
Chip,Pipe,Computer
Pluto,Bird,Owl
Chess,Bacteria,Checkmate
Supernova,Eve,Adam
Anchor,Dryad,Tree
Saki,Illusion,Magic
Ice Age,Broken,Ice Age
Choo Choo,Parting,Moses
Ewok,Global Warming,Ewok
Dutch,Alien,Alien
Prickly Pear,Flour,Cactus Bread
Refrigerator,Temple,Shrine
Chess,Flour,Bread
Lava,Gun,Volcano
Ice,Surf Tractor,Snowmobile
Pasta,Resin,Glue
Flu,Marriage,Quarantine
Chicken of the Sea,Robot,Robot Chicken
Hoover Dam,Holy Lake,Lake Mead
Frosting,Tipsy,Nothing
Inquisition,Track,Train
Tea,Archangel,Angel
Chaos,Sandwitch,Sandwitch
Steam Planet,Surfboard,Steam Surfer
Mud Dragon,USA,Mud Dragon
Leviathan,Dog,Cerberus
Well,Meteor,Oil
Lawn,Reef,Coral
Christmas Tree,Giant Venus Flytrap,Christmas Tree Flytrap
Sandstone,Mountain Range,Canyon
Cactus,Swim,Cactus
Brew,Aspirin,Beer
Heart,Forest,Tree
Wyvern,Chia Pet,Chia Wyvern
Park,Zoo,Safari
Airplane,Horse,Pegasus
Money,Map,Treasure
New York,Mummy,King Tut
Narwhal,Onyx,Unicorn
Greenhouse,Muddy,Plant
Electric Eel,Monster,Frankenstein
Krakatoa,Wealth,Volcano
Mudslide,Sand Dunes,Desert
Fortress,Niagara Falls,Titanic
Fire Venus,Rocky Mountains,Volcano
Farm,Ivy,Vineyard
King Kong,Drawing,Art
Dune,Kali,Sand
Joint,Kiss,Smoke
Firetruck,Oil Drum,Fire
Scalpel,Honeymoon,Divorce
Flying Fisherman,Swampnado,Nothing
Flying Dutchman,Bahamut,Leviathan
Moth,Moth,Butterfly
Emulsion,Surf,Surfboard
Tutankhamun,Galileo,Archimedes
Plesiosaurus,Light,Laser
Garden,Steam Trap,Steam Trap
Bullet Train,Smaug,Dragon
Burn,Canyon,Volcano
Dragon Fruit,Battle,Dragon
Dessert,Fuel,Cake
Firewater,Beach House,Tiki Bar
Tanker,Mosquito,Malaria
Dwarf,Pint,Drunk
Apple Pie,Steam Locomotive,Apple Pie Train
Dragon Tornado,Cinder,Fire
Flying Saucer,Gator,Alien
Fire Tornado,Amoeba,Fire Amoeba
Pencil,Matcha,Green
Fire Submarine,Engine,Nothing
Mountain,Birthday,Volcano
Bong,Locomotive,Train
Cigar Box,Tatooine,Han Solo
Sandalwood,Christmas Tree,Sandal
Steam Train,Fire Storm,Steam Punk
Crop,Railroad,Train
Pawn,Snowstorm,Snowman
Time Paradox,Penguin,Penguin
Vapecano,Hobbit,Vape
Hangar,Kelp,Seaweed
Beach House,Abduction,Nothing
Soup,Hoover Dam,Soup Dam
Saguaro,Chainsaw,Cactus
Port,Everest,Mount
Monastery,Yellowstone,Monastery
Omelette,Sunflower,Van Gogh
Swine Flu,Rally,Pandemic
Cloud Station,Skull,Ghost
Lumberjack,Space Station,Astronaut
Sea Dragon Egg,Rose,Sea Dragon
Sea,Clouds,Rain
Apple,Great Wall of China,China
Swamp Thing,Champagne,Swamp Champagne
Ketchup,Geothermal Power Plant,Hot Sauce
Chaos,Pigpen,Pig
Hippie,Tea,Tea Party
Mosquito,Oil Tanker,BP
Tea Cup,Bread,Tea
Piña Colada,Sea Monster,Kraken
Sandwich,Hobbit,Bilbo
Swan,Fire Ski,Phoenix
Molotov,Fjord,Viking
Photoshop,Sunami,Photoshop
Snapper,Fish,Snapfish
Resin,Oxygen,Turpentine
Prickly Pear,Freezer,Cactus
Siren,Princess,Mermaid
Flying Horse,Arrowhead,Pegasus
Statue,Lego,Art
Oil Rig,Tomb,Mummy
Science,Fire Ski,Fireworks
Fire,Choo-Choo,Steam
Eclipse,Grand Canyon,Moon
Mountain Dew Tornado,Wet Paint,Mountain Dew
Jewelry,Soup,Brothel
Fire Hula,Match,Nothing
Holy Weed,Cannabis,Jesus
Flying Truck,Kite,Flying Car
Mudpot,Uranus,Nothing
Megalopolis,Ring,Lord of the Rings
Space,Frosty,Alien
Soda,Broken,Machine
Canyon,Raisin Bran,Grand Canyon
Tea Rex,Tractor,Tractor Rex
Yggdrasil,Sandalwood,Odin
Tinkerbell,Megalodon,Sharktopus
Tire,Giant Venus Flytrap,Monster Truck
Illusion,Pane,Window
Thunderbolt,Satellite,Zeus
