first,second,result
Robocloud,Ammonium,Nothing
Ammonium,Race Car,Ammonia
Ammonium,Rainy,Ammonia
Pumice,Ammonium,Nothing
Raisin Bran,Ammonium,Ammonia
Ammonium,Radio Wave,Nitrogen
Rock Tea,Ammonium,Ammonite
Ammonium,Root,Ammonia
Rocky Mountain High,Ammonium,John Denver
Ammonium,Rocky Mountains,Ammonite
Ammonium,Rocky Road,Ice Cream
Ammonium,Rosebud,Ammonia
Rum,Ammonium,Ammonia
Ammonium,Ruin,Ammonia
Ammonium,SOS,Nothing
Safari,Ammonium,Ammonite
Salad Bowl,Ammonium,Salad
Ammonium,Ramses,Amun-Ra
Ringed Planet,Ammonium,Uranus
Ammonium,Salt Water,Ammonium Chloride
Sand Shark,Ammonium,Ammonite
Ammonium,Samurai,Nothing
Ammonium,Sandalwood,Ammonia
Sand Monster,Ammonium,Ammonite
Sand Castle,Ammonium,Nothing
Ammonium,Sandman,Sleep
Ammonium,Saki,Sushi
Ammonium,Rosé,Ammonia
Rubble,Ammonium,Ammonia
Satyr,Ammonium,Minotaur
Sandpunk,Ammonium,Ammonium
Sandpaper,Ammonium,Ammonium
Ammonium,Sandwitch,Nothing
Santa Claus,Ammonium,Ammonium Claus
Ammonium,Sandblast,Glass
Scarecrow,Ammonium,Nitrogen
Science,Ammonium,Explosion
School,Ammonium,Chemistry
Ammonium,Scientist,Nitrate
Sandboarding,Ammonium,Ammonium
Sandalstorm,Ammonium,Ammonia
Sandblaster,Ammonium,Ammonia
Ammonium,Scalpel,Nothing
Scotch,Ammonium,Nothing
Ammonium,Sand Lizard,Salamander
Sandbot,Ammonium,Ammonite
Salmon Run,Ammonium,Ammonia
Saturn V,Ammonium,Rocket
Ammonium,Selfie,Ammonium
Seagull,Ammonium,Nothing
Ammonium,Sea Dragon Egg,Sea Dragon
Ammonium,Seahorse,Ammonite
Sharkcano,Ammonium,Nothing
Server,Ammonium,Ammonite
Ammonium,Sewage,Fertilizer
Scotland,Ammonium,Ammonium
Search,Ammonium,Nothing
Ammonium,Sapphire,Amethyst
Ammonium,Sharktopusnado,Sharktopusnado
Shell,Ammonium,Ammonite
Ammonium,Sea Lettuce,Nothing
Sandtrap,Ammonium,Ammonia
Ammonium,Search Engine,Google
Ammonium,Shelley,Nothing
Ski,Ammonium,Ammonia
Ammonium,Shroom,Mushroom
Shrimp,Ammonium,Nothing
Ammonium,Shoe,Nothing
Sick,Ammonium,Ammonia
Ammonium,Skateboard,Ammonium Nitrate
Ammonium,Skimming,Ammonium Nitrate
Ammonium,Shire,Nothing
Shrine,Ammonium,Nothing
Ammonium,Scroll,Paper
Ammonium,Signal,Nothing
Ammonium,Slushie,Ammonia
Smeagol,Ammonium,Nothing
Smoky Mountains,Ammonium,Ammonia
Skull,Ammonium,Explosion
Ammonium,Smaug,Nothing
Smores,Ammonium,Nothing
Slush,Ammonium,Ice Cream
Ammonium,Smurfberry,Nothing
Ammonium,Smurfette,Smurf
Sinkstone,Ammonium,Ammonite
Ammonium,Sinkhole,Ammonia
Ammonium,Shower,Ammonia
Ammonium,Snow Shark,Nothing
Snowcone,Ammonium,Snowman
Snowboarder,Ammonium,Nothing
Ammonium,Snowboarding,Nothing
Snow Globe,Ammonium,Snowman
Ammonium,Snow Cone,Snowman
Ammonium,Smokefish,Ammonia
Snowglobe,Ammonium,Snowman
Ammonium,Slave Ship,Ammonium
Ammonium,Smokefly,Ammonia
Ammonium,Snapper,Salmon
Smoked Duck,Ammonium,Ammonia
Ammonium,Snoop,Dogg
Ammonium,Snowpiercer,Snowpiercer
Soggy,Ammonium,Ammonia
Snowpunk,Ammonium,Snowman
Sodium Chloride,Ammonium,Salt
Soap,Ammonium,Clean
Soda Pop,Ammonium,Nothing
Sonar,Ammonium,Ammonia
Solar Eclipse,Ammonium,Ammonia
Soot,Ammonium,Ammonium Dioxide
Solar Panel,Ammonium,Sun
Snow Leopard,Ammonium,Ammonium
Snowdrop,Ammonium,Ammonia
Ammonium,Space Train,Ammonia
Ammonium,Sour,Ammonia
Ammonium,Space Captain,Ammonium
Space Phoenix,Ammonium,Ammonium Space Phoenix
SpaceX,Ammonium,Rocket
Space Tree,Ammonium,Nothing
Spaghetti,Ammonium,Ammonia
Ammonium,Software,Ammonium
Spaceman,Ammonium,Nothing
Spain,Ammonium,Nothing
Ammonium,Snow Plow,Ammonium Nitrate
Snowtrain,Ammonium,Amtrak
Ammonium,Spongebob,Ammonia
Sperm Whale,Ammonium,Ammonite
Ammonium,Soggy Toast,Ammonia
Spark,Ammonium,Nothing
Ammonium,Snow Rocket,Ammonium Nitrate
Ammonium,Solar Storm,Ammonia
Ammonium,Snowlily,Nothing
Snowmageddon,Ammonium,Ammonium Nitrate
Ammonium,Statue Of Liberty,Ammonia
Ammonium,Spy,Ammonium Nitrate
Ammonium,Spring,Ammonia
Steak,Ammonium,Ammonia
Star Wars,Ammonium,Ammonium Wars
Steam Locomotive,Ammonium,Ammonia
Steam Monster,Ammonium,Ammonite
Space Truck,Ammonium,Ammonium
Space Junk,Ammonium,Asteroid
Steam Phoenix,Ammonium,Nothing
Ammonium,Steam Ship,Ammonia
Ammonium,Steam Planet,Ammonia
Steam Rocket,Ammonium,Ammonium Nitrate
Steam Tractor,Ammonium,Ammonia
Ammonium,Steam Tree,Ammonia
Steam Tank,Ammonium,Nothing
Steam Trap,Ammonium,Nothing
Spritzer,Ammonium,Ammonia
Ammonium,Steam Castle,Ammonia
Ammonium,Stage,Ammonia
Steam Tornado,Ammonium,Nothing
Steam Egg,Ammonium,Ammonia
Steam Workshop,Ammonium,Nothing
Ammonium,Star Whale,Ammonite
Steam Lizard,Ammonium,Ammonite
Steamboat Willie,Ammonium,Mickey Mouse
Ammonium,Stewpid,Nothing
Ammonium,Steel,Nothing
Ammonium,Stegosaurus,Ammonite
Ammonium,Steamnado,Nothing
Stink,Ammonium,Ammonia
Steampunk Pirate,Ammonium,Captain Nemo
Ammonium,Street Lamp,Ammonia
Ammonium,Steam Solar System,Ammonia
Ammonium,Stress,Ammonia
Subtank,Ammonium,Ammonia
Ammonium,Steam Surf,Ammonium
Steam Tide,Ammonium,Ammonia
Ammonium,Spongecar,Nothing
Super Plant,Ammonium,Super Ammonium
Super Fertilizer,Ammonium,Explosion
Super Lava,Ammonium,Nothing
Ammonium,Super Steam,Nothing
Superplant,Ammonium,Nothing
Surf Tractor,Ammonium,Nothing
Ammonium,Swamp Baby,Ammonia
Surging Mountain Dew,Ammonium,Nothing
Ammonium,Straw,Nitrate
Stone Soup,Ammonium,Ammonia
Sultana,Ammonium,Ammonia
Steam Tsunami,Ammonium,Ammonium Nitrate
Ammonium,Swarm,Locust
Ammonium,Swan Lake,Swan
Ammonium,Super Avalanche,Ammonium
Ammonium,Swine,Ham
Ammonium,Swing,Ammonia
Ammonium,Swampnado,Nothing
Switzerland,Ammonium,Ammonium
Ammonium,Super Tornado,Ammonia
Ammonium,Swordfish,Ammonia
Super Eruption,Ammonium,Ammonium
S’more,Ammonium,Nothing
T-Rex,Ammonium,Ammonite
Surf Station,Ammonium,Ammonia
Super Super Volcano,Ammonium,Ammonium
Steamwolf,Ammonium,Nothing
Swamp Dragon,Ammonium,Ammonite
Taj Mahal,Ammonium,Nothing
Taxi,Ammonium,Ammonia
Table,Ammonium,Periodic
Tar,Ammonium,Ammonium Tar
Ammonium,Tablet,Salt
Ammonium,TARDIS,Doctor Who
Tea Cup,Ammonium,Ammonite
Ammonium,Swan Boat,Ammonia
Ammonium,Swimming,Ammonia
Ammonium,Tea Pot,Ammonia
Tea Plantation,Ammonium,Nothing
Tea Time,Ammonium,Nothing
Tea Storm,Ammonium,Nothing
Swasabi,Ammonium,Ammonia
Ammonium,Swim,Ammonia
Terrorist,Ammonium,Ammonium Nitrate
Ammonium,Tequila,Ammonia
Tent,Ammonium,Nothing
Tesla Coil,Ammonium,Nitroglycerin
Ammonium,Tears,Salt
Ammonium,Tidal,Ammonite
Thorn,Ammonium,Ammonium Thiocyanate
Teabag,Ammonium,Nothing
Ammonium,Tiger,Ammonite
Tile,Ammonium,Mosaic
Ammonium,Time Paradox,Ammonite
Taz,Ammonium,Ammonia
Tea Plant,Ammonium,Ammonia
Ammonium,Tinkerbell,Ammonium Dichromate
Time Train,Ammonium,Ammonite
Tomato Plant,Ammonium,Tomato
Ammonium,Tornado Dragon,Ammonite
Ammonium,Tipsy,Nothing
Tornadobot,Ammonium,Nothing
Ammonium,Torpedo,Nothing
Toxic,Ammonium,Explosion
Ammonium,Tortoise,Turtle
Track,Ammonium,Nothing
Tease,Ammonium,Ammonia
Tibet,Ammonium,Ammonite
Swamp Venus Flytrap,Ammonium,Nothing
Trainwreck,Ammonium,Amtrak
Ammonium,Tankdozer,Nothing
Transformer,Ammonium,Ammonite
Ammonium,Tractor Nemo,Nothing
Trawler,Ammonium,Fishing Boat
Treant,Ammonium,Nothing
Tractorbeam,Ammonium,Nothing
Ammonium,Train Wreck,Amtrak
Tremor,Ammonium,Earthquake
Tugboat,Ammonium,Ammonia
Tulip,Ammonium,Flower
Tube,Ammonium,Ammonia
Truffle,Ammonium,Ammonia
Toga,Ammonium,Ammonia
Thunderjet,Ammonium,Nothing
Ammonium,Urn,Ammonia
Typhoon,Ammonium,Ammonia
Tux,Ammonium,Nothing
USA,Ammonium,Ammonium
Ammonium,Umbrella,Nothing
Ammonium,Tuxedo,Formaldehyde
Uranus,Ammonium,Ammonium Uranate
Underground,Ammonium,Nothing
Vacation,Ammonium,Ammonia
Ammonium,Valentine,Nothing
Vaccine,Ammonium,Ammonia
Tornado Plant,Ammonium,Ammonium Nitrate
Tornadroll,Ammonium,Tornadroll Fang
Ammonium,Tornadate,Nothing
Triple Axe,Ammonium,Ammonia
Ammonium,Vegetarian,Ammonia
Vortex,Ammonium,Tornado
Vinaigrette,Ammonium,Salad
Ammonium,Venus Fly Trap,Ammonia
Ammonium,Viking Ship,Ammonia
Venice,Ammonium,Ammonia
Vulcan,Ammonium,Nothing
Ammonium,Ursa Major,Bear
Warrior,Ammonium,Ammon
War,Ammonium,Ammonium
Ugly Duckling,Ammonium,Ammonia
Ammonium,Traffic,Ammonium Nitrate
Ammonium,Valley,Ammonia
Ammonium,Wedding,Ammonia
Werephoenix,Ammonium,Nothing
Well,Ammonium,Ammonia
Wealth,Ammonium,Ammonium
Ammonium,Washing Machine,Laundry
Ammonium,Water Rocket,Nothing
Werepuddle,Ammonium,Nothing
Ammonium,Vino,Ammonia
Wheat,Ammonium,Bread
Whine,Ammonium,Complaint
Vulture,Ammonium,Ammonia
Vampire Flower,Ammonium,Ammonia
Warp,Ammonium,Ammonia
Ammonium,Witch Doctor,Ammonia
Ammonium,Winter,Snow
Ammonium,Winnie the Pooh,Ammonium Pooh
Witch Hunt,Ammonium,Nothing
Witch Hut,Ammonium,Wizard
Wizard,Ammonium,Nothing
Ammonium,Wish Upon A Wish Upon A Star,Nothing
Wooden Submarine,Ammonium,Nothing
Wedding Ring,Ammonium,Ammonia
Wet Paint,Ammonium,Ammonium
Ammonium,Voltron,Nothing
Were-tree,Ammonium,Ammonia
Yak,Ammonium,Ammonia
Ammonium,Wool,Sweater
Wrinkle,Ammonium,Ammonia
Yellow,Ammonium,Ammonia
Ammonium,Zombie King,Zombie
Ammonium,Yoga,Ammonia
WiFi,Ammonium,Ammonium
Ammonium,Wine Glass,Ammonia
Wiper,Ammonium,Ammonia
Ammonium,Wet Dandelion Patch,Ammonium Nitrate
Ammonium,Werepig,Nothing
Wine Bottle,Ammonium,Ammonia
Wooden Space Ship,Ammonium,Ammonium
Ammonium,9/11,Nothing
Abduction,Ammonium,Ammonia
Ammonium,Abominable,Snowman
Ammonium,Adobe Flash,Flashbang
Ammonium,4th of July,Nothing
Ammonium,Air Force,Ammonia
Ammonium,Agent,Ammonia
Worm,Ammonium,Ammonite
Air Jordan,Ammonium,Nike
Ammonium,Yellow Car,Ammonia
Ammonium,Windsurfer,Ammonium Nitrate
Ammonium,Zephyr Station,Ammonia
Air Monster,Ammonium,Nothing
Ammonium,Yosemite,Ammonium
Alcatraz,Ammonium,Explosion
Alcoholic,Ammonium,Ammonia
Ammonium,Aladdin,Genie
Alchemy,Ammonium,Nitrate
Alcoholism,Ammonium,Ammonia
Alicorn,Ammonium,Unicorn
Ammonium,Aloe Vera,Fertilizer
Ammonium,Alphabet Soup,Ammonia
Adobe Patch,Ammonium,Adobe
Ambergris,Ammonium,Whale
Ammonium,Ambulance,Ambulance
Ammonium,Woodpecker,Nothing
Adobepunk,Ammonium,Ammonia
Ammonium,841,841
Agriculture,Ammonium,Fertilizer
Ammonium,420Wine,420wine
Ammonium,Ammonium,Ammonia
Ammonoid,Earth,Trilobite
Amethyst,Ammonium,Amethyst
Ammonium,Ammon,Salt
Amen,Ammonium,Ammonia
Ammonium,American Revolution,Ammonia
Ammonoid,Water,Ammonite
Ammonoid,Lake,Ammonite
Ammonoid,Wind,Fossil
Ammonoid,Steam,Steam Engine
Ammonoid,Mountain,Ammonite
Ammonoid,Smoke,Fossil
Ammonoid,Volcano,Ammonite
Ammonoid,Wave,Ammonite
1260,Ammonium,Nothing
Airport Station,Ammonium,Ammonia
Alpine,Ammonium,Salamander
Alpha Centauri,Ammonium,Ammonia
Alpine Flower,Ammonium,Alpaca
