first,second,result
Steam Monster,Genie,Steam Genie
Seahorse,Beef Bourguignon,Seahorse Bourguignon
Barrel,Pizza,Pizza Box
Gold Dragon,Electric Teapot,Dragon Tea
Fire Blast,Day,Sun
Lava Cone,Broom,Volcano
Pickle Rick,Fjord,Pickle Fjord
Fungi,Pumpkin,Jack-o-Lantern
Flying Car,Tuna,Flying Fish
Lava Cake,Coral Reef,Volcano
Cloth,Kush,Shroud
Dandelion Patch Code Red,Dragon Plant,Dragon Flower
Rockstar,Hangover Cure,Hangover
Garbage,Palm Tree,Coconut
North Pole,Iguana,Icicle
Cork,Lemon,Lemonade
Dust Bunny,Moon Dew,Dust Bunny
Aeolus,Plantea,Zephyr
Daddy,Chocolate Chip Cookie,Mommy
Wet Dandelion Patch,Surf,Wet Dandelion Patch
Farm,Moon Tree,Moon Tree
Tablet,Cleanest,iPad
Tree of Life,Plankton,Seaweed
Fire Subway,Smoked Duck,Smoked Duck
Jacket,Mountain Tea,Yeti
Fire Swamp,Spritzer,Fire Spritzer
Snowball,Snowdrop,Snowman
Vineyard,Manticore,Wine
Laugh,Cannabis,High
Earth,Space Bird,Alien
Ghost Pepper,Camping,Fire
Werepot,Library,Werewolf
Tea Leaf,Hatchet,Tea
Windy,Sand Golem,Sandstorm
Hike,Mountain Dude,Mountain Man
Fire Ski,Solar Dust,Sun
Air Dragon,Swanado,Swan Dragon
Humpback,Steam Age,Whale
Pickle Rick,Steam Tide,Pickle Rick
Tankini,Fire Cactus,Fire Cactus
Bee,Meteorite,Honey
Pool,Drunken Venus,Drunken Venus
Moon Rover,Cybernetic,Moon Walker
Boat Race,Sun,Sunburn
Shore,Help,Rescue
Train Wreck,Mediterranean,Titanic
Blog,Salsa Cyclone,BlogSalsa
Truck,Tidy,Garbage
Mecha Dragon,Cayenne,Dragon
Dandelion Tea,Yak,Yak Butter Tea
Cannon,Bento,Sushi
Mountain Tsunami,Forest,Nothing
Giant Mushroom Soup,Volcanic,Volcano
Dandylion,Sun Tea,Sunflower
Coraline,Mountain Dune,Sandy
Dragon Trap,Oedipus,Mom
Asia,Wisdom,Buddha
Audrey Iii,Wolfman,Little Shop Of Horrors
Coughing,Spaceman,Alien
Telescope,Spongbob,Galileo
Tsunami,Flying Mario,Tsunami Mario
Desk,Fanboy,Fanfic
Combine,Alcohol,Drunk
Stick,President,Ruler
Sun Tea,Pinocchio,Pinocchio
Mountain Doobie,Mangrove Forest,Mangrove Forest
Tornado Robot,Balsamic Vinegar,Tornado Robot
Robo-Fish,Mud Dragon,Robo-dragon
Traffic,Spongebob,SpongeBob SquarePants
Statue of Liberty,Mage,Wizard
Crane,Jersey Shore,Snooki
Spaceship,Ganga,Ganga
Sword of Fire,Finding Nemo,Swordfish
Flower,Platypus,Duck
Venus of Urbino,Fire Fjord,Fire Venus
Tibet,Pressure,Dalai Lama
Soap,Mountain Duck,Rubber Duck
Goblin,Rainbow Unicorn,Goblin
Diamond Sword,Narwhal,Unicorn
SpongeTank,Jesus,Sponge Jesus
Hot Lava,Sea Dragon Egg,Sea Dragon
Racetea,Easter,Easter Bunny
Shark Attack,Lego,Nothing
Crash Bandicoot,Prometheus,Crash Bandicoot 2: Cortex Strikes Back
Valhalla,Statue,Thor
Albatross,Firefly,Phoenix
Explosion,Red,Fire
Car Wash,Clay,Pottery
Rosé,Stew Engine,Stew
Truffle,Yellow Car,Ferrari
Sauna,Snowcone,Sweat
Flat Earth Society,Potion,Flat Earth
Soda Pop,Archipelago,Hawaii
Robo-Fish,Tea Bagging,Nothing
Clockwork,Candy Venus,Candy Clockwork
Holy Ketchup,Chalk,Jesus
Baby,Katrina,Katrina
Mountain Tractor,Fish Trap,Truck
Cave,Sandtami,Sandtami
Election,Swarm,Bee
Prickle,Computer,Hacker
Carpathian,Statue,Dracula
Flying Spaghetti Monster,Sunfish,Flying Spaghetti Monster
Catholic,Marijuana,Pope
Soap,Ecosystem,Bubble
Amphora,Sand Art,Sand Art
Mountain Dandelion,Christmas,Snowman
Shooting,Snowy Owl,Harry Potter
Tattoo,Pea Soup,Nothing
Trees,Shark Truck,Forest
Train Surfing,Black Pearl,Pirates of the Caribbean
Green Dragon,Ice Phoenix,White Dragon
Lava Monster,Bloody Mary,Bloody Mary
Chiapet,Steam Detector,Chiapet
Swamp Tank,Renaissance,Leonardo da Vinci
Irrigation,Jack,Jack and the Beanstalk
Restaurant,Cigarette,Smoking
Clay,Sodom,Gomorrah
Tarzan,Catholic Church,Popeye
Bed,Rope,Hammock
Fjordyandias,Sand Dragon,Sand Fjordyandias
Android,Solar Power,Solar Powered Android
Wine Train,Burning Man,Burning Train
Shandy,Seraph,Angel
Bahamut,Swamp Buggy,Bahamut
Wind Turbine,Nerd,Windmill
Sahara,SpongeBob,Desert
Dust Jacket,Rocky,Rocky Balboa
Stewpidstew,Cyber Swamp,Cyber Swamp
Corn on the Cob,Mudbather,Corn On The Cob
Caduceus,Mud Station,Mud
Pencil Tree,Tire Swing,Tree House
Pawn,Duck,Checkmate
Nuclear Submarine,Carmaid,Nuclear Carmaid
Black Sand,Ant Queen,Ant Queen
Mountain Surf,Pineapple Patch,Volcano
Star Whale,Arrowhead,Poseidon
Memphis,Pteranodon Egg,Pteranodon
Parachute,Fondue,Cheese
Dead Sea,Immortality,Dead
Leafblower,Solar Train,Solar Leafblower
Evil,Jam,Marmalade
Disney,Microwave,Disney Channel
Snow Devil,Squid,Yeti
Rainforest,Chia,Chia Pet
Sailboat,Tiki Totem,Pirate
Dark Tornado,Bookshelf,Library
Witch,Monkey Wrench,Monkey
Mars Rover,James Bond,Curiosity
Curiosity,Wereboar,Werebear
Dust Cloud,War Pig,Pigasus
Potus,Baja Blast,Trump
Donald Duck,Titan,Hercules
Sour,Lemon,Lemonade
Lichen,Swamp Buggy,Swamp Thing
Mail,Apple Pie,Mail Pie
Tarzan,Napa Valley,Vine Swing
Mud Quixote,Train,Don Quixote
Fire Dragon,Phoenix Palm,Fire Phoenix
Apple Tornado,Meteor,Apple Pie
Lichen,Lawn,Moss
Dish,Cnidaria,Jellyfish
Fishcake,Mars,Fishcake
Ducktor,Space Whale,Space Ducktor
Round Earth,Rosebud,Rosebud
Dolly Parton,Apocadoom,Apocadoom
Wind Turbine,Longsword,Windmill
Flip-Flop,Ant Hill,Ant
Titanado,Blow,Titanic
Sand Dollar,Taj Mahal,Sand
Super Dandelion,Shower,Superman
Titanic Teapot,Wasabi,Titanic Wasabi
Tipsy,Hack,Drunk
Helitank,Fire Tornado,Helitank
Sea Dragon Egg,Slave Ship,Pirate Ship
Blogspot,Launch,Blogger
Firework,Aspen,Fire
Coconut Milkshake,Vintage,Mojito
Dust Dragon,Will-o’-the-wisp,Dust Bunny
Swan Lake,Fjord,Swan
Soda,Tea Plantation,Tea
Ronin,Lasagna,Ninja
Dustbuster,Tube,Vacuum
Pulsar,Tornado,Black Hole
Zephyr Tractor,Sidewinder,Sidewinder Tractor
Whale Shark Sushi,Flowers,Whale Shark
Steam Forest,Moses,Burning Bush
Rebirth,Cybernetic,Cyborg
Treant,Fresh,Tree
Tectonic,Ice Cream Sandwich,Plate
Wheat,Whistle,Bread
Barbecue Sauce,T-Shirt,Barbecue
Cane,Swamp Venus Flytrap,Nothing
Space Storm,Count Kelp,Space Kelp
Plantation,Grilled Cheese,Nothing
Sand Monster,Truffle,Sandwich
Oenophile,Moses,Wine
Steam Train Wreck,Oil Spill,Global Warming
Cyclone,Plate,Frisbee
SpongeBob SquarePants,Bullet,Spongebob Squarepants
Yellow Steam Car,S’mores Sundae,S’mores Sundae
Tunnel of Fudge,Highway,Caramel
Michigan,Waterfall,Niagara Falls
Mediterranean,Swing,Pendulum
Space Bus,Fire Crocodile,Space Crocodile
Zeta,Steam Car,Nothing
Spice,Shore,Curry
Honda,Peapod,Honda Civic
Plum,Triton,Pluto
Holy Grail,Surgeon,Frankenstein
Mountain Dew Ocean Blast,Zinfandel,Wine
Zeus,Lunar Pop,Moon
Cotton Candy,Ice Tornado,Snow
Rice,Adam,Eve
Baby Dinosaur,Mothman,Mothra
Fruit Salad,Flock,Sheep
Tornado Dog,Volcano,Fire Dog
Abominable,Counting,Snowman
Time Bomb,Paddle,Ping Pong
Smoked Dust,Rubber Ducky,Dusty Duck
Garage,Hoover Dam,Tesla
Ivy House,Kingdom,Ivy Kingdom
Crop Duster,Tulip,Tulip Field
Chaos,Paddle,Ping Pong
Mountain Vine,Meteor,Wine
Frog,Vampire Weed,Vampire Frog
Werejet,Espresso,Werejet
Pagoda,Black Pearl,Buddha
Monkey Island 2,Fire Trap,Monkey Island 3
Apple Car,Fuel,Apple Car
Mickey Mouse,Syrup,Mickey Mouse Pancakes
Sea Dandelion,Daddy,Sea Daddy
Graffiti,Peking Duck,Banksy
Dirty Duck,Dust Shark,Dirty Shark
Shandy,Fireplane,Fireplane
Tomato Sauce,Potatotank,Pizza
Glider,Hammer,Nail
Hippie,Dragon Fruit,Fruit Salad
Bagpipe,Snowdrop,Snowman
Sandboarder,Clockwork,Sandman
Scratch,Traffic Jam,Itch
Vaporware,Steam Rice,Steam
Sailboat,Swanado,Swan
Rose Garden,Cave Painting,Museum
Flat Earth,Seraph,Flat Seraph
Luau,BBQ,Hawaii
Ice,Steam Workshop,Steam Engine
Muddy Pig,Cross,Pigpen
Carboat,Pteranodon Egg,Pteracar
Vapecano,Smoky Mountains,Vape Smoke
Piggy,Aloe,Pig
Mountain Dewshine,Seeds,Moonshine
Pepper,Burning Zeppelin,Spicy Zeppelin
Krakken,Lung,Cthulhu
Drain,WereTitan,Werewolf
Oven,Fertilizer,Cake
Heliduck,Steam Breath,Steam
Galaxy,Solar Power,Sun
Lobster,Minecraft,Creeper
Water Trap,Moonami,Tsunami
Fire Alarm,Exile,Fire
Plantigator,Dragon Egg,Plantigator
Yoshi,Temple,Mario
Brick,Dirt Surfer,Skateboard
Hydrogen,T-Shirt,Nothing
Evidence,Sunglasses,Spy
Frisbee,Sharknado,Frisbee
Date,Pteranodon,Pterodactyl
CPU,Wedding,Marriage
Slingshot,Bunny,Angry Bird
Flash,Ice Cream Sundae,Freeze
Lord of the Rings,Super Eruption,Mount Doom
Crash Bandicoot,Mermaid,Crash Bandicoot
Moonflower,Solar Wax,Moon Wax
Aardvark,Tornado,Dust
Petri Dish,Airship,Virus
Werebotwolf,Sword in the Stone,Excalibur
Lord of the Rings,War Pig,Sauron
Bridge,Drunken Master,Drunk
Steam Turbine,Platypus,Steam Engine
Supervolcano,Steam Disaster,Apocalypse
Valhalla,Wipers,Thor
Track,Laser,Train
Fishbowl,Snoop Lion,Aquarium
Tractor Mud,Snowcone,Dirt
Robot,Seedless Watermelon,Robot
Steamwine,Dragonfly,Steamwine
Fishing Pole,Moonlander,Astronaut
Titanado,Cake,Titanic
Tuberculosis,Sun,Tuberculosis
Mud Volcano,Fire Rocket,Lava
Frat Boy,Trampoline,Broken Leg
Zephyr Train,Hammerhead,Sharknado
Accident,Cabbage,Coleslaw
Fire Storm,Rainy,Rainbow
Venus of Urbino,Pharaoh,Venus Of Urbino
Snowpocalypse,Tasmania,Snowpocalypse
Troll,Star Wars,Jar Jar Binks
Chai-tini,Iced Tea,Chai-tini
Fiesta,Drink,Margarita
Apple Car,Ultra,Nothing
V8,Surf,Surfing
Ant,Moonflower,Moon
Dustbuster,Muddy Tornado,Dust Devil
Burning Car,Landing,Crash
Drunken Dragon,Hayride,Drunken Dragon
Rocket,Starfish,Starship
Super Volcano,Liberty,Freedom
Slime,Internet,Meme
Dam,E-Cigarette,Vape
Leafblower,Diamond,Dust
Curiosity,Steam Disaster,Chernobyl
Steam Plant,Beluga,Whale
Tea Bag,Piña Colada,Pineapple
Ants,Werebread,Antbread
Bear,Super Mushroom,Grizzly
Steam Power,Chia Pet,Steam Engine
Forgiveness,Swampasabi,Swampasabi
Fire Surfboard,Tea Plantation,Tea
Pisces,Poplar,Fish
Space Lizard,Icewine,Godzilla
Plow,Santa Claus,Reindeer
Little Red Riding Hood,Book,Grandma
Mayan,Lasagna,Nothing
Frogger,Romance,Prince
Cleanest,Tarzan,Jane
Anchor,Omelette,Anchovy
Skywalker,Juice,Luke
Fishing Boat,France,French Fries
Vacation,King Arthur,King Arthur
Tombstone,Flat Road,Dead End
Carpathian,City,Dracula
Dust Tea Devil,Salamander,Dragon
Cuckoo Clock,Tea Leaves,Psychic
Harvest,Star,Sun
Furnace,Duck and Cover,Duck
Itchy,Man,Scratch
Space Tea,Fun,Tea
Paperboard,Holy Spirit,Bible
Dill,Moon Tree,Dillweed
Fire Captain,Wiper,Firefighter
Flying Pigpen,Potatotank,Pigpen
Hansel and Gretel,Moonflower,Moon
Rocky Mountain Water,Bull,Rocky Mountain Oysters
Ketchup,Windshield Wiper,Tomato
Ceres,Steam Rocket,Space
Bull,Wind Weed,Marijuana
Dust in the Wind,Holy Marley,Dust In The Wind
Dandelion Sauce,Bonsai,Sushi
Narcissus,Cross,Crucifix
Dinosaur,Holy Dandelion Wine,Dinosaur
Sea Horse,Priest,Seahorse
Dragonborn,Oar,Rowboat
Dandelion Soup,Creeper,Creeper Soup
Obsidian Ring,Egyptian,Pharaoh
Blind,Naiad,Echo
Steam Punk,Honey Moon,Nothing
Zombie Queen,Toadstool,Toad
Tornado Kong,Bait,King Kong
Snow Globe,Dragon Tornado,Blizzard
Sneeze,Earl Grey,Tea
Tugtractor,Tidal Wave,Tsunami
Mountain High,Greenhouse,Oxygen
Batman,Plankton,Aquaman
Wealth,Jadeite,Jade
Ganga,Cybertron,Transformer
Cleanest,Jewel,Diamond
Scrubber,Dust Buster,Vacuum
Fire Sword,Necklace,Medusa
Soupstone,Firegator,Firegator Soup
Skewer,Seaweed,Sushi
Sea Dandelion,Megalodon,Seaweed
Alps,Reggae,Bob Marley
Vaccination,Reindeer,Vaccine
Moon Mushroom,Sperm,Alien
Corn On The Cob,Dragon Stew,Dragon
Sneeze Trap,Hot Monkey,Monkey
Mud Storm,Snowplow,Mud
Hieroglyph,Coffee,Coffin
Hangover,Apollo,Hair of the Dog
Park,Celebration,Carnival
Steamlandslide,Engine,Train
Swine,Beauty,Princess
Tea Tsunami,Paper Boat,Nothing
Cement,Dracula’s Wine,Concrete
Spermushi,Stoneware,Spermushi
Baby,Surf Engine,Surfboard
Harry,Mountain Dude,Hagrid
Rosé,Paper Snowflake,Snowflake
Bulb,Mistral,Windmill
Ice Fishing,Tractor Beam,Fish
Woodcutter,Picture,Painting
Sonic,Dark Tornado,Tornado
Fireworks,Pasture,Firefly
Clown,Agent,Spy
Rum,Sand Dunes,Desert
Boulder,Starlink,Meteor
Central Park,Pope,St. Peter’s Basilica
Wine,Pumpkin,Nothing
Mosquito,Derail,Train
Flying Chicken,Koala,Flying Koala
Duckweed,Priest,Duck
Lava Skier,Track,Lava Skier
Seedpod,Napa Valley,Wine
Snail,Tanker,Shell
Rain,Sermon,Rain Dance
Dustfish,Anchor,Dustfish
Fire Submarine,Vape,Vape Submarine
Cough,Forest Fire,Smoke
Thunderjet,Dune Buggy,Dune Buggy
Salt Lake,Burning Monster Truck,Lot’s Wife
Opera,Berserker,Phantom
Saw,Fruit Fly,Fruit Ninja
Rabbi,Sharkcano,Shark Rabbi
Couch,Paddy Field,Rice
Baby Dinosaur,Fire Tank,Godzilla
Audrey Iii,Fossil Fuel,Godzilla
Liberty Bell,Were-glue,Were-bell
Honeydew,Engagement,Marriage
Apple Tornado,James Bond,Apple Tornado
Dracula,Organism,Vampire
SpongeBob,Mud Devil,Sponge Devil
Paperboard,Mt. Fuji,Origami
Lucky Charms,Electric Eel,Electric Eel
Palm Swamp,Wind Farm,Windmill
Nymph,Snake Island,Medusa
Healing,Drunken Flower,Hangover
Bongweed,Zombie Flower,Zombie
Planet,Snow Phoenix,Snow Phoenix
Flying Tadpole,Antilles,Jabba
Soupboard,Moat,Castle
Monkey King,Muddy Window,Monkey King
Mud Puddle,Perfume,Mud
Piggy Bank,Capsaicin,Money
Power,Penguin Shark,Penguin Shark
Coconut Palm,Rose,Coconut Rose
Smog,Rainbow Energy,Rainbow Smog
Fire Crocodile,Telescope,Dragon
Anemone,Star,Poseidon
Dyson,Grave,Vacuum
Mark Twain,Damnado,Tom Sawyer
Tannenbaum,Super Dandelion,Christmas Tree
Furnace,Jar Jar,Darth Vader
Sea of Clouds,Smoking,Nothing
Cucumber,Daffy,Pickle
Dolphin,Snow Rocket,Narwhal
Hula Hoop,Eurasia,Europe
Black Snow,Hot Ice,Cold Fire
Wave,Were-planet,Tsunami
Giant Swamp Thing,Fire Island,Fire Swamp
Metropolis,Tarzan,Superman
Sake Bomb,Rubber Ducky,Sake Ducky
Drunk,Paper Plane,Airplane
Beef Bourguignon,Aurora Borealis,Poseidon
Time Bullet,Radiation,Time Bomb
Amusement Park,Android,Robot
Hennessy,System,Nothing
Nuclear Explosion,Flying Fish,Mutant Fish
Drug,Dust Whale,Drug Whale
Tazmanian Devil,Oil,Tasmanian Devil
Wealth,Inquisition,Witch
Focus,Offering,Prayer
Slow,Fire Whiskey,Fireball
Delta Venus,Bjork,Bjork
Frosting,Mir,Cake
Icicle,Dragonfly,Ice
Prickly Pear,Julia Child,Cactus
Derail,Toilet,Train
Salt,Snow Tea,Slush
Flying Chicken,School,Chicken Nuggets
Orange Juice,Sunflower,Vitamin C
Oread,Muddy Train,Muddy Train
HAL,Dandelion Weed,Dandelion
Winemaker,Toxic Waste,Wine
Mountain Dew Baja Blast,Tea Time,Nothing
Sharkicane,Dusty,Dusticane
Earth,Rotten Egg,Fertilizer
Gift,Supertrain,Santa
Chardonnay,Shaman,Wine
Rainy,Martian,Mars
Werebot,Smokefly,Smokebot
Answer,Fire Hula,Hoop
Triple Axe,Mushroom Soup,Mushroom Sword
Tinkerbell,Christmas Tree Farm,Christmas Tree
Silver Surfer,Locust,Swarm
Piña Colada,Groom,Honeymoon
Climb,Tankard,Beer
Burn,Holy Dandelion Wine,Holy Fire
Ammolite,Sandwitch Station,Ammolite Sandwitch
Mudnado,Dengue,Dengue Fever
Year,Crane,Calendar
Moon Lander,Carrot,Astronaut
Frank Herbert,Snap,Dune
Rainforest,Prince,Tarzan
Road,Steam System,Train
Amazon,Mountain Tsunami,Nothing
HAL,Fossil,Ammonite
Soggy Toast,Snapshot,Soggy Snapshot
Ruby Block,Corn,Popcorn
Piggy Bank,Soldier,War
Oslo,Dust Truck,Dustbin
Genie,Monsoon,Rain
Iron Man,Viking Ship,Thor
Tea Coral,Ewok,Ewok Tea
Dragonzilla,Titanic 2,Titanic 3
Ironwood,Salt Lick,Rust
Junk,Space Storm,Black Hole
Foghorn,Hippocampus,Seahorse
Stick,Bullet Train,Spear
Carpathian,Zephyr Tractor,Nothing
Hot Lava,Space Tanker,Volcano
Ursa Major,Power,Big Dipper
Toxic Waste,Logging Truck,Mutant
Geothermal Power Plant,Mutant,Godzilla
Mothman,Mountain Dew Kickstart,Mothman
Fishbone,Parking Garage,Fish
Tractor Fly,Plow,Tractor
Smaug,MTA,Dragon
Nirvana,Steam Engine,Steampunk
Ranger,Slipper,Dorothy
Bonsai,Racism,Bonsai Kitten
Worship,Ice Wine,Ice Cream
Phoenix,Tidy,Clean
Stool,Maid,Milk
Bear,Meade,Viking
Salt Lake,Iceland,Bonneville
Fertilizer,iMac,Apple
Audrey Iii,Skid,Plant
Flamingo,Well,Pink
Duckbush,Tumbleweed,Cactus
Pizza,Kiln,Oven
Lava Cone,Olaf,Volcano
Masterpiece,Rice Krispies,"Snap, Crackle, Pop"
Alpha,Saguaro,Cactus
Fighter,Milestone,Boss
Fortress,Magnifying Glass,Telescope
Mountain Don’t,Sea Serpent,Mountain
Space Rocket,Peacock,Phoenix
Rainbow Roll,Steak,Surf and Turf
Paper Car,Steam Ship,Paper Boat
Tablet,Flytrap,Venus Flytrap
Tea Party,Pelicant,Tea Bag
Movie,Swanfish,Swan Princess
Steam Train,Sweet Pickle,Sweet Pickle Train
Liberty Tree,Scythe,Guillotine
Io,Sneeze,Snot
Fishing Pole,Dusticane,Fish
Arrakis,Praying Mantis,Dune
Surfing Station,Alien,Surfing Alien
Steam Plant,Town,Factory
Silent,Slingshot,Slingshot
Fire Weed,Super Steam,Super Fire
Spring Break,Oslo,Nothing
Carriage,Jet Vacuum,Car
Highway,Monsoon,Traffic
Swine,Leo,Lion
Hedge,Feast,Hedgehog
Paper Plane,Rainbow Road,Mario Kart
Village,Pink,Nothing
Student,Slushie,Nothing
Calendar,Honey Pot,Bee
Tablet,Hookah,Genie
Wall,Pacific Ocean,China
Tadpole,Electric Car,Frog
Wereplant,Mountain,Yeti
Carbon,Mountain Boat,Carbon Fiber
Whistle,TARDIS,Doctor
Fire Ski,Goat,Satyr
Ammonite,Cough Drop,Ammonia
Tiki Bar,Resurrection,Zombie
Poseidon,9/11,Titanic
Pot Plant,Steam Tank,Steam Plant
Poltergeist,Fire Station,Fire
Snot,Sushi Roll,Sushi
Bob Marley,Tiki,Bob Marley
Flying Dragon,Taz,Tazmanian Devil
Dandelion Sauce,Raisin Wine,Salad
Muddy Coconut,Fish Trap,Muddy Fish
Fun,Carnivore,Lion
Alien Corn,Groot,Alien Corn
Antimatter,Steamlantis,Steamlantis
Vampire Flower,Ammon,Ammon Flower
Damnation,Palantir,Sauron
Cider,Rainbow Dandelion,Unicorn
Mechanic,Bog,Swamp
Steam Punk Ship,Atlas,Steam Punk Atlas
Sprinter,Excalibur,King Arthur
Australia,Great Wall,China
Honda,Vase,Honda Civic
Exile,Gale,Storm
Steam Jetpack,Maya,Maya
Narcissus,Dandelight,Sun
Malatwister,Winery,Wine
Steamwave,Milestone,Steam
Rice Field,Gilligan,Rice
Photo,Cathedral,Wedding
Litter,Apple Car,Trash
Gun,Mountain Dewshine,Redneck
Diamond Blade,Nuclear Submarine,Nuclear Submarine
H2O,Potatoe,Potatoe Chip
Sandcastle,Swamp Venus Flytrap,Swamp Castle
Hex,School,Witch
Kayak,Orca Pod,Orca Kayak
Flying Salmon,Supernova,Super Salmon
Air Dragon,Dirt,Dust
Wet,Easter Egg,Egg
Greatsword,Dandelion Wine,Dandelion
Pixie,Sakurajima,Volcano
Maple Tree,Sand Ness Monster,Maple Leaf
Mountain Dandelion,Desert Island,Mountain
Bubble Bath,Geysir,Volcano
Higher,Netherite Sword,Netherite Sword
Water Ski,Cobra Lily,Water Lily
