first,second,result
Longsword,Tractorbeam,Lightsaber
Moon Mountain,Tractorbeam,Moon
Monk,Tractorbeam,Jedi
Monster,Tractorbeam,Alien
Monkey,Tractorbeam,King Kong
Mire,Tractorbeam,Black Hole
Moat,Tractorbeam,Tractor
Monster Truck,Tractorbeam,Tractor
Milkshake,Tractorbeam,Black Hole
Metro,Tractorbeam,Tractor
Moonstone,Tractorbeam,Moon
Money,Tractorbeam,Bank
Moonshine,Tractorbeam,Moon
Milk,Tractorbeam,Milkshake
Mississippi,Tractorbeam,River
Multiverse,Tractorbeam,Black Hole
Muddy Wind Farm,Tractorbeam,Tractor
Muddy,Tractorbeam,Nothing
Mudweed,Tractorbeam,Mud
Muddy Wine,Tractorbeam,Muddy Wine
Mop,Tractorbeam,Flying Mop
Mountain Wine,Tractorbeam,Mountain Dew
Mud Geyser,Tractorbeam,Tractor
Mud Station,Tractorbeam,Mud Station
Mud Puddle,Tractorbeam,Black Hole
Muddy Teapot,Tractorbeam,Muddy Teapot
Mosquito,Tractorbeam,Vampire
Mountain Tornado,Tractorbeam,Tornado
Moses,Tractorbeam,Tractorbeam
Odin,Tractorbeam,Thor
Olympus,Tractorbeam,Zeus
Oil Drum,Tractorbeam,Oil Tanker
Old Faithful,Tractorbeam,Tractor
Paddy,Tractorbeam,Farmer
Olympus Mons,Tractorbeam,Mars
Ninja,Tractorbeam,UFO
Narwhal,Tractorbeam,Unicorn
Oxygen,Tractorbeam,Tractor
Observatory,Tractorbeam,UFO
Narcissus,Tractorbeam,Black Hole
Niagara Falls,Tractorbeam,Tractor Falls
Oven,Tractorbeam,Tractor
Nautilus,Tractorbeam,Tractor
Pasta,Tractorbeam,Spaghettification
Pharaoh,Tractorbeam,Tractorbeam
Photoshop,Tractorbeam,Photon
Pelican,Tractorbeam,UFO
Mountain Tea,Tractorbeam,Mountain Dew
Piggy Bank,Tractorbeam,Black Hole
Palace,Tractorbeam,UFO
Paradise,Tractorbeam,Tractorbeam
Pearl,Tractorbeam,Black Hole
Painting,Tractorbeam,Starry Night
Pickle,Tractorbeam,Pickle Rick
Periscope,Tractorbeam,Submarine
Papyrus,Tractorbeam,Mummy
Pea,Tractorbeam,Pea Tractor
Pipe,Tractorbeam,Vacuum
Plesiosaur,Tractorbeam,UFO
Plantation,Tractorbeam,Tractor
Pigpen,Tractorbeam,Pigpen
Pine,Tractorbeam,Christmas Tree
Pluto,Tractorbeam,Tractor
Plantea,Tractorbeam,UFO
Pirate Ship,Tractorbeam,UFO
Piranha Plant,Tractorbeam,Piranha Plant
Pineapple,Tractorbeam,Pineapple Express
Pencil Sharpener,Tractorbeam,Black Hole
Piggyback,Tractorbeam,Piggyback
Pool,Tractorbeam,Black Hole
Pilot,Tractorbeam,Tractor
Potato,Tractorbeam,Mr. Potato Head
Port,Tractorbeam,Star Wars
Piglet,Tractorbeam,Pig
Priest,Tractorbeam,Abduction
Prism,Tractorbeam,Tractorbeam
Quasar,Tractorbeam,Black Hole
Pterodactyl,Tractorbeam,Pterodactyl
Pudding,Tractorbeam,Black Hole
Pufferfish,Tractorbeam,Pufferbot
Prince,Tractorbeam,Darth Vader
Prison,Tractorbeam,Black Hole
Pope,Tractorbeam,Alien
Power,Tractorbeam,Tractor
Pork,Tractorbeam,Porkchop
Reflection,Tractorbeam,Black Hole
Resin,Tractorbeam,Tractor
Race,Tractorbeam,Racetrack
Pressure,Tractorbeam,Black Hole
Rings,Tractorbeam,Star Wars
Radio,Tractorbeam,UFO
Railroad,Tractorbeam,Train
Raisin,Tractorbeam,Raisin Bran
Rally,Tractorbeam,Tractor
Rice Field,Tractorbeam,Crop Circle
Raft,Tractorbeam,UFO
Rainbow Trout,Tractorbeam,Rainbow
Refrigerator,Tractorbeam,Freezer
Road,Tractorbeam,Tractor
Sand Dunes,Tractorbeam,Tatooine
Quicksand,Tractorbeam,Black Hole
Ruby,Tractorbeam,Red Dwarf
Ruins,Tractorbeam,UFO
Salt Lick,Tractorbeam,Cow
Salmon,Tractorbeam,Fishing
Romance,Tractorbeam,Star Trek
Saint,Tractorbeam,Jesus
Sailor,Tractorbeam,Captain
Rubber,Tractorbeam,Sticky Tractorbeam
Sake,Tractorbeam,Tractor
Sacrifice,Tractorbeam,Abduction
Rust,Tractorbeam,Tractor
Roast Duck,Tractorbeam,Duck Tape
Sea Dragon,Tractorbeam,Kraken
Santa,Tractorbeam,Santa Claus
Sandstone,Tractorbeam,Pyramid
Sharkicane,Tractorbeam,Sharknado
Sea Dandelion,Tractorbeam,Seaweed
Shaman,Tractorbeam,Tractor
Sea Star,Tractorbeam,Starfish
Sculpture,Tractorbeam,Statue
Shards,Tractorbeam,Black Hole
Seaplane,Tractorbeam,UFO
Salad,Tractorbeam,Tractor Salad
Sharktopus,Tractorbeam,Sharktopus
Sandal,Tractorbeam,UFO
Shrub,Tractorbeam,Tree
Snowflake,Tractorbeam,Snowman
Sky Castle,Tractorbeam,UFO
Sink,Tractorbeam,Black Hole
Snowboard,Tractorbeam,Snowmobile
Sandwich,Tractorbeam,Sandworm
Snowpocalypse,Tractorbeam,Snowball
Sinking,Tractorbeam,Black Hole
Smurf,Tractorbeam,Smurfette
Siren,Tractorbeam,UFO
Singularity,Tractorbeam,Black Hole
Snake,Tractorbeam,Snake in a Jar
Snowplow,Tractorbeam,Snowblower
Smoking,Tractorbeam,Black Hole
Smoke Detector,Tractorbeam,Black Hole
Sodium,Tractorbeam,Nothing
SpongeBob,Tractorbeam,Spongebob
Space Weed,Tractorbeam,Space Weed
Space Flower,Tractorbeam,Space Plant
Space Shuttle,Tractorbeam,UFO
Statue of Liberty,Tractorbeam,Alien
Speed,Tractorbeam,Tractor
Squid,Tractorbeam,UFO
Spaceship,Tractorbeam,UFO
Station,Tractorbeam,UFO
Space Farm,Tractorbeam,UFO
Sperm,Tractorbeam,Baby
Soda,Tractorbeam,Soda Pop
Solar Dust,Tractorbeam,Black Hole
Supercontinent,Tractorbeam,Planet
Sunami,Tractorbeam,Tractorbeam
Steam Robot,Tractorbeam,Steam Tractor
Steamship,Tractorbeam,Starship
Steam Train,Tractorbeam,Time Machine
Sunrise,Tractorbeam,Sun
Swamp Fire,Tractorbeam,UFO
Stoned,Tractorbeam,Stonetractorbeam
Sundae,Tractorbeam,Black Hole
Stonehenge,Tractorbeam,Stonehenge
Steam Dragon,Tractorbeam,Steam Tractor
Steam Punk,Tractorbeam,Tractorbeam
Surge,Tractorbeam,Tractor
Stench,Tractorbeam,Tractor
Tadpole,Tractorbeam,Frog
Tesla Tower,Tractorbeam,UFO
Tiamat,Tractorbeam,Tiamat
Tarzan,Tractorbeam,King Kong
Sweat,Tractorbeam,Tractor
Time Ship,Tractorbeam,Time Machine
Tidal Wave,Tractorbeam,Black Hole
Thor,Tractorbeam,Tractor
Swamp Venus,Tractorbeam,Swamp Thing
Thunderbird,Tractorbeam,UFO
Swan,Tractorbeam,UFO
Tempest,Tractorbeam,Tractorbeam
Time Travel,Tractorbeam,Time Tractorbeam
Tatooine,Tractorbeam,Millenium Falcon
Toxic Waste,Tractorbeam,Black Hole
Smoke Signal,Tractorbeam,Alien
Trash,Tractorbeam,Recycling
Toast,Tractorbeam,Bread
Treasure Map,Tractorbeam,Pirate
Tsunamic,Tractorbeam,Tsunamic
Treehouse,Tractorbeam,UFO
Titan,Tractorbeam,Tractor
Treasure,Tractorbeam,Pirate
Triton,Tractorbeam,Poseidon
Torch,Tractorbeam,Traktor
Toad,Tractorbeam,Frog
Titanado,Tractorbeam,Tractorbeam
Tomato,Tractorbeam,Ketchup
Unicorn,Tractorbeam,Rainbow
Vodka,Tractorbeam,Tractorbeam
Wax,Tractorbeam,Candle
Vape,Tractorbeam,Vaporizer
Turtle,Tractorbeam,Turtle
Twister,Tractorbeam,Tornado
Vapor,Tractorbeam,Cloud
Tutankhamun,Tractorbeam,Mummy
Wet,Tractorbeam,Dry
Vesuvius,Tractorbeam,Pompeii
Tornado Fish,Tractorbeam,Flying Fish
Virus,Tractorbeam,Nanobot
Valkyrie,Tractorbeam,Thor
Vatican,Tractorbeam,Pope
Whiskey,Tractorbeam,Tractorbeam
Witch,Tractorbeam,Broom
Worship,Tractorbeam,Religion
Whistle,Tractorbeam,Tractor
Wish Upon A Star,Tractorbeam,Star Wars
Wolf Pack,Tractorbeam,Sheep
Wheel,Tractorbeam,Car
Zephyr Train,Tractorbeam,Zephyr Tractor
Whirlpool,Tractorbeam,Black Hole
Yacht,Tractorbeam,UFO
Wolfsbane,Tractorbeam,Wolverine
Wormhole,Tractorbeam,Black Hole
Windshield,Tractorbeam,UFO
Windsurfing,Tractorbeam,Windsurfing
Aircraft Carrier,Tractorbeam,UFO
Zeus,Tractorbeam,Lightning
Accident,Tractorbeam,Tractor
Zeppelin,Tractorbeam,Airship
Adam,Tractorbeam,Alien
Africa,Tractorbeam,Tractor
Zoo,Tractorbeam,Alien
Zombie,Tractorbeam,Zombie Tractor
Air Conditioner,Tractorbeam,Tractor
Air,Tractorbeam,UFO
Aeon,Tractorbeam,Time Machine
Absinthe,Tractorbeam,Green Lantern
840,Tractorbeam,840
Albatross,Tractorbeam,UFO
Altar,Tractorbeam,UFO
Ammonia,Tractorbeam,Tractorbeam
Alpha,Tractorbeam,Omega
Amphibian,Tractorbeam,Frogger
Allergies,Tractorbeam,Sneeze
Alphabet,Tractorbeam,Star Trek
Aloe,Tractorbeam,Plant
Amphibious Car,Tractorbeam,UFO
Alice,Tractorbeam,Beam
Airport,Tractorbeam,UFO
Air Dragon,Tractorbeam,Airplane
Ammolite,Tractorbeam,Tractorbeam
Ale,Tractorbeam,Beer
Warmth,Tractorbeam,Sun
Amphicar,Tractorbeam,UFO
Animal,Tractorbeam,Alien
Anemone,Tractorbeam,Jellyfish
Apollo,Tractorbeam,Moon
Anchor,Tractorbeam,Gravity
Apple Orchard,Tractorbeam,Apple
Apocalypse,Tractorbeam,Tractorbeam
Archangel,Tractorbeam,UFO
Antimatter,Tractorbeam,Black Hole
Aquaman,Tractorbeam,Tractor
Apple Juice,Tractorbeam,Apple
Antelope,Tractorbeam,Antelope
Antfly,Tractorbeam,Ant-Tractor
Arrow,Tractorbeam,Tracker
Aurora,Tractorbeam,Tractor
Atlas,Tractorbeam,Titan
Ares,Tractorbeam,Tractor
Ark,Tractorbeam,UFO
Ape,Tractorbeam,King Kong
Astronomer,Tractorbeam,Black Hole
Autumn,Tractorbeam,Harvest
Australia,Tractorbeam,UFO
Audrey Iii,Tractorbeam,Audrey Iii
Asteroid,Tractorbeam,Space Station
Ashes,Tractorbeam,Black Hole
Ash Ketchum,Tractorbeam,Pokemon
Ant Hill,Tractorbeam,Ant Tractor
Arrowhead,Tractorbeam,Laser
Barrel,Tractorbeam,Tractor
Bahamut,Tractorbeam,Tractorbeam
Baked,Tractorbeam,Cake
BBQ,Tractorbeam,Tractor
Bathtub,Tractorbeam,Black Hole
Baconator,Tractorbeam,Baconator
Batman,Tractorbeam,Batmobile
Baby,Tractorbeam,Alien
Banana,Tractorbeam,Monkey
B-52,Tractorbeam,Tractorbeam
Biofuel,Tractorbeam,Tractor
Bigfoot,Tractorbeam,UFO
Battlefield,Tractorbeam,Tractorbeam
Bjork,Tractorbeam,Bjork
Battle,Tractorbeam,Tractor
Battery,Tractorbeam,Tractor
Baby Dinosaur,Tractorbeam,Baby Yoda
Black Lily,Tractorbeam,Black Hole
Black Sand,Tractorbeam,Black Hole
Black Pearl,Tractorbeam,Black Hole
Blimp,Tractorbeam,UFO
Batter,Tractorbeam,Cake
Battle Axe,Tractorbeam,Chainsaw
Balsamic Vinegar of Modena,Tractorbeam,Nothing
Beanstalk,Tractorbeam,Jack
Birthday Cake,Tractorbeam,Birthday Cake
Blueprint,Tractorbeam,UFO
Boom,Tractorbeam,Tractor
Bone,Tractorbeam,Skeleton
Blow,Tractorbeam,Tractor
Blowgun,Tractorbeam,Grappling Hook
Boston Tea Party,Tractorbeam,Tea Party
Blowfish,Tractorbeam,Space Whale
Blowhole,Tractorbeam,Black Hole
Bodhi,Tractorbeam,Buddha
Breakup,Tractorbeam,Blackhole
Brontosaurus,Tractorbeam,Dinosaur
Blowtorch,Tractorbeam,Tractor
Bull,Tractorbeam,Tractor
Blood Moon,Tractorbeam,Vampire
Barbecue Sauce,Tractorbeam,Barbecue Tractorbeam
Carnation,Tractorbeam,Tractor
Calendar,Tractorbeam,Time Travel
Car Wash,Tractorbeam,UFO
Cactea,Tractorbeam,Cactus
Burning Bush,Tractorbeam,Moses
Bunny,Tractorbeam,Rabbit
Butter,Tractorbeam,Popcorn
Captain Hook,Tractorbeam,Tractorbeam
Burning Monster Truck,Tractorbeam,UFO
Burger,Tractorbeam,Big Mac
Calamari,Tractorbeam,Squidward
Balsamic Glaze,Tractorbeam,Balsamic Tractorbeam
Burning Zeppelin,Tractorbeam,Zeppelin
CB,Tractorbeam,Cbtractorbeam
Cerberus,Tractorbeam,Dog
Cemetery,Tractorbeam,Grave Robber
Chainsaw,Tractorbeam,Gravity Gun
Cauldron,Tractorbeam,Transporter
Cedar,Tractorbeam,Tree
Carnival,Tractorbeam,Tractorbeam
Carpathian,Tractorbeam,Vampire
Celebration,Tractorbeam,Abduction
Castle in the Sky,Tractorbeam,UFO
Cathedral,Tractorbeam,UFO
Cat,Tractorbeam,Catbeam
Burnt Toast,Tractorbeam,Black Hole
Cell,Tractorbeam,Cellphone
Chess,Tractorbeam,Checkmate
Cherry,Tractorbeam,Black Hole
Chia Pet,Tractorbeam,Tribble
Chest,Tractorbeam,Black Hole
Chicken of the Sea,Tractorbeam,Chicken Of The Sea
Chicken Noodle Soup,Tractorbeam,Chicken Noodle Soup
Chameleon,Tractorbeam,Invisible
Chili Pepper,Tractorbeam,Chili Beam
China,Tractorbeam,Moon
Cheese Wheel,Tractorbeam,Moon
Cash,Tractorbeam,ATM
Chip,Tractorbeam,Transporter
Chalk,Tractorbeam,Blackboard
Cherry Blossom,Tractorbeam,Sakura
Chili Mushroom,Tractorbeam,Chili Dog
Clean Teapot,Tractorbeam,Teapot
Chocolate,Tractorbeam,Chocolate Cake
Cobra,Tractorbeam,Snake Charmer
Choopper,Tractorbeam,Choopper
Cocaine,Tractorbeam,Tractorbeam
Cloud Trap,Tractorbeam,UFO
Cleaning,Tractorbeam,Vacuum
Cleanest,Tractorbeam,Vacuum
Clog,Tractorbeam,Black Hole
Chocolate Milk,Tractorbeam,Chocolate Milk
Cloud Train,Tractorbeam,UFO
Clockpunk,Tractorbeam,Time Machine
Cheshire Cat,Tractorbeam,Cheshire Cat
Communion,Tractorbeam,Transporter
Coin,Tractorbeam,Black Hole
Cognac,Tractorbeam,Scotty
Colony,Tractorbeam,Moon
Cologne,Tractorbeam,Traktor
Colorado,Tractorbeam,Tractorbeam
Coffee,Tractorbeam,Starbucks
Coconut Water,Tractorbeam,Coconut
Combine,Tractorbeam,UFO
Confession,Tractorbeam,Tractorbeam
Constellation,Tractorbeam,Starship
Cloud Castle,Tractorbeam,Cloud City
Cloth,Tractorbeam,Towel
Condor,Tractorbeam,Tractor
Cork,Tractorbeam,Bottle
Cool,Tractorbeam,Tractor
Cottonseed,Tractorbeam,Cotton
Cosmos,Tractorbeam,Black Hole
Cotton Candy,Tractorbeam,Black Hole
Cowboy,Tractorbeam,UFO
Couch,Tractorbeam,Couch Potato
Cornfield,Tractorbeam,Crop Circle
Crab King,Tractorbeam,Crab King
Cough Syrup,Tractorbeam,Tractorbeam
Cooking,Tractorbeam,Food
Count,Tractorbeam,Countdown
Corkscrew,Tractorbeam,Gravity
Crabgrass,Tractorbeam,Lawnmower
Coke,Tractorbeam,Tractorbeam
Crop Duster,Tractorbeam,UFO
Crane,Tractorbeam,Crane
Cruise,Tractorbeam,Star Trek
Crispy,Tractorbeam,Tractorbeam
Cruise Ship,Tractorbeam,Starship
Crystal Ball,Tractorbeam,UFO
Crack,Tractorbeam,Blackhole
Crypt,Tractorbeam,Alien
Cross,Tractorbeam,Jesus
Cthulhu,Tractorbeam,Cthulhu
Cucumber,Tractorbeam,Pickle
Coconut Milkshake,Tractorbeam,Coconut Milkshake
Crumb,Tractorbeam,Black Hole
Crayfish,Tractorbeam,Craybeam
Cup,Tractorbeam,Gravity
Cygnus,Tractorbeam,Black Hole
Curse,Tractorbeam,Black Hole
Cupid,Tractorbeam,Tractorbeam
Dalai Lama,Tractorbeam,Buddha
Cybernetic,Tractorbeam,Tractorbeam
Cybertron,Tractorbeam,Optimus Prime
DNA,Tractorbeam,Clone
Daffodil,Tractorbeam,Flower
Crayonado,Tractorbeam,Tractorbeam
Damn,Tractorbeam,Nothing
Dandelion Soup,Tractorbeam,Dandelion
Dandelion Roll,Tractorbeam,Dandelion Roll
Cut,Tractorbeam,Laser
Dark Matter,Tractorbeam,Black Hole
Dandelion Island,Tractorbeam,Space Station
Darkness,Tractorbeam,Black Hole
Dark Side,Tractorbeam,Death Star
Derail,Tractorbeam,Train
Death Star,Tractorbeam,Tractorbeam
Demon,Tractorbeam,Tractordemon
Day,Tractorbeam,Sun
Daffy,Tractorbeam,Duck
Date Palm,Tractorbeam,Palm Tree
Dandelight,Tractorbeam,Dandelion
Dagger,Tractorbeam,Grappling Hook
Dandelion Weed,Tractorbeam,Dandelion Weed
Dandylion,Tractorbeam,Dandelion
Daddy,Tractorbeam,Daddybeam
Dragon Fruit,Tractorbeam,Fruit Ninja
Dionysus,Tractorbeam,Wine
Double Rainbow,Tractorbeam,Unicorn
Dragon Roll,Tractorbeam,Dragon
Dirt Bike,Tractorbeam,Tractor
Dragon Tornado,Tractorbeam,Tractorbeam
Djinn,Tractorbeam,Genie
Dessert,Tractorbeam,Cake
Dinner,Tractorbeam,Dinner Tray
Dragon Trap,Tractorbeam,Dragon
Direction,Tractorbeam,Traffic
Diamond Sword,Tractorbeam,Minecraft
Drunken,Tractorbeam,Nothing
Dune Buggy,Tractorbeam,Tractor
Druid,Tractorbeam,Tractor
Duck And Cover,Tractorbeam,Duck Tape
Dump,Tractorbeam,Trash
Drunken Dragon,Tractorbeam,Drunken Dragon
Driving,Tractorbeam,Flying Car
Drunken Master,Tractorbeam,Drunken Master
Dry,Tractorbeam,Dryer
Dust Weed,Tractorbeam,Dust Bunny
Dust Allergy,Tractorbeam,Vacuum
Dill,Tractorbeam,Pickle
Dustbuster,Tractorbeam,Vacuum
Dustnado,Tractorbeam,Tractorbeam
Discovery,Tractorbeam,Black Hole
Duck Sauce,Tractorbeam,Duck Tape
Ecosystem,Tractorbeam,Planet
Europe,Tractorbeam,UFO
Dyson,Tractorbeam,Vacuum
Emperor,Tractorbeam,Darth Vader
Echo,Tractorbeam,Blackhole
Elon Musk,Tractorbeam,Tesla
Electric Teapot,Tractorbeam,Tractorbeam
Dusty,Tractorbeam,Dustbuster
Ent,Tractorbeam,Treebeard
Electric Car,Tractorbeam,Tesla
Electric Train,Tractorbeam,Tractor
Electric Engine,Tractorbeam,Tractor
Edelweiss,Tractorbeam,Flower
Dustover,Tractorbeam,Vacuum
Family,Tractorbeam,Abduction
Excalibur,Tractorbeam,King Arthur
Evil,Tractorbeam,Darth Vader
Finland,Tractorbeam,Tractorbeam
Fault,Tractorbeam,Black Hole
Fertile,Tractorbeam,Tractor
Eye,Tractorbeam,Telescope
Factory,Tractorbeam,UFO
Fighter,Tractorbeam,Jedi
Fanatic,Tractorbeam,Traktor
Feather,Tractorbeam,UFO
Easter,Tractorbeam,Easter Bunny
Ferry,Tractorbeam,UFO
Fire Dance,Tractorbeam,Fire Tornado
Fire Engine,Tractorbeam,UFO
Fire Tree,Tractorbeam,Fire Truck
Fire Dragon,Tractorbeam,Dragon
Fire Ghost,Tractorbeam,Ghostbuster
Feed,Tractorbeam,Sheep
Fire Ski,Tractorbeam,UFO
Fire Storm,Tractorbeam,Tractorbeam
Fire Submarine,Tractorbeam,UFO
Fairy Tale,Tractorbeam,Fairy Godmother
Fire Lily,Tractorbeam,Fire Flower
Fire Axe,Tractorbeam,Fire Truck
Fire Duck,Tractorbeam,Fire Truck
Fire Cone,Tractorbeam,Fire Truck
FireFox,Tractorbeam,Firefox
Flash,Tractorbeam,Black Hole
Firewall,Tractorbeam,Tractorbeam
Fjord Flytrap,Tractorbeam,Tractorbeam
Flambé,Tractorbeam,Tractorbeam
Fishing Pole,Tractorbeam,Gravity Gun
Firetruck,Tractorbeam,UFO
Fire Water,Tractorbeam,Firehose
Fish Soup,Tractorbeam,Fish
Fishstick,Tractorbeam,Fishstick
Fire Weed,Tractorbeam,Fire Flower
Fire Fire Trap,Tractorbeam,Fire Trap
Flame Sword,Tractorbeam,Lightsaber
Fireplane,Tractorbeam,Firetruck
Firekraken,Tractorbeam,Firekraken
Flowerpot,Tractorbeam,Plant
Flying Machine,Tractorbeam,UFO
Flat Road,Tractorbeam,UFO
Flat Rock,Tractorbeam,UFO
Flying Fjord,Tractorbeam,Flying Fjord
Flying Cow,Tractorbeam,UFO
Flat,Tractorbeam,Flying Car
Flip Flop,Tractorbeam,Tractor
Flying Fish Sushi,Tractorbeam,Flying Fish Sushi
Flying Frog,Tractorbeam,Flying Frog
Flu,Tractorbeam,Sick
Flying Ice Cream Cone,Tractorbeam,Flying Saucer
Flying Fisherman,Tractorbeam,Flying Fisherman
Flying Pelican,Tractorbeam,Flying Tractor
Flying Whale,Tractorbeam,UFO
Freedom,Tractorbeam,Slavery
Fondue,Tractorbeam,Cheese
Forest Fire,Tractorbeam,Tractor
Frankenstein,Tractorbeam,Frankenstein
Flying Plant,Tractorbeam,UFO
Flypaper,Tractorbeam,Blackhole
Flying Sand,Tractorbeam,Sandworm
Frank Herbert,Tractorbeam,Dune
Flying Spaghetti Monster,Tractorbeam,Flying Spaghetti Monster
Flytrap,Tractorbeam,Venus Flytrap
Frat Party,Tractorbeam,Frat Trap
Flying Roast Duck,Tractorbeam,Flying Roast Duck
Freezer,Tractorbeam,Tractorbeam
Fruit Fly,Tractorbeam,Fruit Fly
GPS,Tractorbeam,Tractor
Garbage,Tractorbeam,Trash Compactor
Frisbee,Tractorbeam,UFO
Fun,Tractorbeam,Tractor
Garbage Truck,Tractorbeam,UFO
Frozen,Tractorbeam,Icebeam
Gargoyle,Tractorbeam,Statue
Fulgurite,Tractorbeam,UFO
Fountain of Youth,Tractorbeam,Time Machine
Fruit Tree,Tractorbeam,Apple
Fridge,Tractorbeam,Black Hole
Geothermal Power Plant,Tractorbeam,Tractorbeam
Gas,Tractorbeam,UFO
Giant Dandelion,Tractorbeam,Giant Dandelion
Global Warming,Tractorbeam,Tractorbeam
Glass Slipper,Tractorbeam,Cinderella
Gasoline,Tractorbeam,Tractor
Glue,Tractorbeam,Stickybeam
Ghost Ship,Tractorbeam,Ghost Ship
Gate,Tractorbeam,Portal
Glasser,Tractorbeam,Glasserbeam
Gnome Village,Tractorbeam,Gnome
Frosting,Tractorbeam,Cake
Gale,Tractorbeam,Tractor
Goblin,Tractorbeam,Alien
Garnet,Tractorbeam,Ruby
Glowworm,Tractorbeam,Tractorbeam
Gollum,Tractorbeam,Gollum
Googleplex,Tractorbeam,Nothing
Great Wall Of China,Tractorbeam,Moon
Green Tea,Tractorbeam,Green Lantern
Gorgon,Tractorbeam,Medusa
Gone With The Wind,Tractorbeam,Tractorbeam
Gold,Tractorbeam,Black Hole
Green,Tractorbeam,Plant
Gosling,Tractorbeam,Ryan
Googol,Tractorbeam,Black Hole
Godzilla,Tractorbeam,King Kong
Grinder,Tractorbeam,Black Hole
Guillotine,Tractorbeam,Tractorbeam
Greatsword,Tractorbeam,Sword in the Stone
Hades,Tractorbeam,Tractor
Hammerhead,Tractorbeam,Sharknado
Harbor,Tractorbeam,Starship
Harvest,Tractorbeam,Crop Circle
Hashish,Tractorbeam,Tractorbeam
Hack,Tractorbeam,Traktor
Hail,Tractorbeam,Snowplow
Haystack,Tractorbeam,UFO
Haunted House,Tractorbeam,Ghost Ship
Google Earth,Tractorbeam,Google Moon
Gun,Tractorbeam,Laser
Hangar,Tractorbeam,UFO
Gunpowder,Tractorbeam,Tractorbeam
Hash,Tractorbeam,Nothing
Hieroglyph,Tractorbeam,Alien
Hippie,Tractorbeam,Abduction
Heat,Tractorbeam,Sun
Hill,Tractorbeam,Mountain
Hidden,Tractorbeam,Blackhole
Heaven,Tractorbeam,UFO
Heidi,Tractorbeam,Heidi Klum
Herd,Tractorbeam,Cattle
Hedge,Tractorbeam,Hedgehog
