first,second,result
Pickleback,Tornadate,Tornado
Los Angeles,Eyjafjallajökull,Ash
Ariel,Mustard,Nothing
Mop,Swamp Dragon,Swamp Monster
Ore,Ent,Mithril
Halo,Junk,Angel
Airport,Sea Star,Airport
Painting,Cross,Crucifix
Table,Crack,Egg
Lego,Sirius,Sirius Black
Smoke Detector,Bouncy Castle,Fire Truck
Beer,Glitter,Nothing
Space Pig,Skunk,Stinky
Daddy,Sandal,Sandy
Mistletoe,Tile,Kiss
Herd,Love,Family
Engineer,Fireball,Firefighter
Tea Table,Allergy,Sneeze
Kali,Luau,Hula
Cloudy Rice,Gin,Nothing
Giant Venus Flytrap,Plantigator,Plantigator
Flashlight,Ice Cream Sandwich,Freezer
Monk,Holy Smoke,Incense
Reincarnation,Dusty,Dusty
Spaceman,Polar Express,Santa Claus
Cave Painting,Cough Syrup,Nothing
Triton,Batmobile,Batman
Trash,Blowgun,Dart
Solar Flare,Moon Buggy,Sun
Sunrise,Mordor,Eye of Sauron
Rubble,Gnome,Golem
Pregnant,Rainbow Rock,Unicorn
Hot Air,Black Hole,Donald Trump
Cinder,Nirvana,Ash
Jack,Steam Train,Choo Choo
Windmill,Hot Sauce,Wind
Princess,Hacker,Prince
Beer Goggles,Spongebob,Patrick
Greenhouse,Trip,Plant
Coral Flytrap,Kaleidoscope,Coral
Flash,Pterodactyl,Pterodactyl
Moon,Leak,Lunar
Carp,Ship,Noah
Banana,Warmth,Monkey
Rocky Road,Wine,Dessert
Dragonfruit,Dill,Pickle
Fossil,Lava Cone,Volcano
Steam Phoenix,Steam Ship,Steam Engine
Tesla Tower,Hot Spring,Hot Tub
Bull,SpongeBob,Patrick
Juice,Lei,Pina Colada
Green Tea,Sirius,Green Tea
Naked,Hula Hoop,Stripper
Software,Swamp Tsunami,Swampware
Pea,Mountain,Peanut
Hyena,Plankton,Piranha
Taj Mahal,Dyson,Vacuum
Venus Fly Trap,Blow,Fart
Grass,Pirate,Parrot
Mansion,Coral,Aquarium
Wreck,Sunship,Sunken Ship
Magnifying Glass,Oil Rig,Oil Spill
Steamformer,Whine,Steamformer
Flat Train,Fountain of Youth,Time Machine
Simba,Baked Apple,Lion
Tea Storm,Kingdom,Tea Party
Arrow,Sea,Ship
Suicide Bomber,River,Terrorist
Rice Pudding,Vinaigrette,Nothing
Dragon Fruit,Optimus Prime,Dragon
Flock,Oven,Bread
Mississippi,Message,Memphis
Loch,Flying Cow,Nessie
Dragon Roll,Piglet,Piggy Roll
Piggy Bank,Smores,S’mores
Burning Bush,Peeping Tom,Moses
Tentacle,Lawn,Octopus
Love,Ore,Gold
Poplar,Landslide,Poplar
Pompeii,Dandylion,Volcano
Brick,Signal,Wall
Hack,Norway,Viking
Taxi,Chia Pet,Uber
Metal,Space Shark,Robot
Amphicar,Fishbowl,Aquarium
Riddle,Sun Wukong,Monkey King
Nymph,Railroad,Train
Cologne,Ice Lily,Perfume
Ketchup,Narcissism,Tomato
Crown,Smaug,Dragon
Rubbish,Wish,Genie
Luxury,Snowlily,Snowflake
Morse Code,Space Shark,Space Shark
Honeycomb,Zombie King,Zombie
Tesla Coil,Carnival,Tesla
Cheshire Cat,Bait,Fish
Lost City,Dustnado,Tornado
Hot Fudge Sundae,Coral,Coral Reef
Mole,Hurricodile,Hurricodile
Dump,Salmon Run,Salmon
Pigsty,Fall,Pig
Jamaica,Wine,Rum
Cactus Roll,Everest,Mt. Fuji
Echo,Plane,Sonar
Chef,Dough,Pizza
Baby Dinosaur,Firebird,Phoenix
Tiki Totem,Flat Earth,Tiki Totem
Cthulhu,Peak,Mountain
Flying Wasabi,Ambergris,Sushi
Gargoyle,Mt. Everest,Yeti
Destruction,Viking Ship,Pirate Ship
Sunship,Egypt,Ra
Flame,Hoop,Torch
Pot,Norway,Potato
Star,Djinn,Genie
Jewel,Electricity,Battery
Elon Musk,Dragon Egg,Tesla
Cough Drop,Werefish,Werewolf
Party,Leviathan,Cthulhu
Crystal Meth,Wind Turbine,Energy
Lightning,King Arthur,Excalibur
Space Invader,Space Plant,Space Flower
Tanker,Juice,Orange
Feather,Candy,Cotton Candy
Cappuccino,Worship,Religion
Frisbee,Holy Spirit,Flying Disc
Forest,Geothermal Power Plant,Smog
Dracula,Meteor,Vampire
Black Diamond,Dust Storm,Black Hole
Mud,Sandnado,Dust
Meteor,Parasol,Meteorite
Shoe,Witch,Wizard
Fire Swamp,Sunshine,Fire
Black Pearl,Blueprint,Pirate Ship
Cactus Flytrap,Artist,Cactus
Newton,Computer,Apple
Toxic Waste,Bahamut,Chernobyl
Tunnel,Snow Cone,Snowman
Vampire Flower,Subtank,Vampire
Dragon Truck,Coral Flytrap,Dragonfly
Accident,Fire Fish,Fireman
Bubble,Direction,Bubble
Oxygen,Groom,Bride
Robot,Celebration,Party
Dionysus,Comet,Wine
Altar,Temple,Church
Muddy Piggy Bank,Gold,Piggy Bank
Fire Extinguisher,Alligator,Crocodile
Cactus Flytrap,Sky,Airplane
Soup,Sun Wukong,Monkey King
Picnic,Mosaic,Mosquito
Ruby,Junk,Jewel
Dust Devil,Pacific Ocean,Tsunami
Winter,Sunken,Iceberg
Dyson,Hydroelectric,Vacuum
Hot Fudge Sundae,Bamboo,Panda
Bubble,Daffodil,Dandelion
Audrey II,Mountain Dew Ocean Blast,Audrey Iii
Fire Cone,Telescope,Volcano
Drunken Dryad,Squid,Mermaid
Butter,Picnic,Ant
Dust Devil,Snowpiercer,Snow Devil
Shark,Sherry,Shark Attack
Mickey Mouse,Steam,Steamboat Willie
Rice Pudding,Shore,Beach
Safari,Headache,Lion
Dyson,Norway,Vacuum
Tequila,Statue,Tequila Sunrise
Tea Plantation,Mud Bath,Spa
Meade,Luigi,Mario
Fountain,Sand Angel,Sand Angel
Liberty Tree,Furnace,Statue of Liberty
Jade,Space Truck,Jade Rabbit
Flat Road,Masterpiece,Mona Lisa
Steam Egg,Booze,Steam Egg
Dustover,Beach,Sand
Steamwolf,Hydroelectric,Steamwolf
Coconut,Coconut Milkshake,Coconut Milk
Thief,Smell,Nose
Fishing,Wolfman,Werewolf
Mt. Everest,Eagle,Condor
Heart,Hot Spring,Love
Archaeologist,Rosé,Wine
Leaf,King Tut,Papyrus
Prickly,Sea Star,Sea Urchin
Dynamite,Festival,Explosion
Fondue,Zombie King,Cheese
Lava,Snow Whale,Volcano
Space Sushi,Idol,Space Idol
Cognac,Train Station,Drunken Master
Cut,Blood Moon,Vampire
Dragon Tornado,Dust Weed,Dust Dragon
Time Machine,Dragon Train,Dragon
California Roll,Triton,Sushi
Ares,Pirate Ship,Warship
Street Lamp,Rice Field,Street Food
Worship,Flip Flop,Religion
Steam Punk,Microwave,Steam
Time Tractor,Moby Dick,Whale
Honey,Jupiter,Bee
Chili Pepper,Djinn,Genie
Hay Fever,Swimming,Chlorine
Cornfield,Rally,Trump
Love,Chicken of the Sea,Mermaid
Choo Choo,Canal,Train
Fishbowl,Tram,Aquarium
Poison Ivy,Thunderjet,Poison Jet
Archangel,Moby Dick,Leviathan
Pope,Eye,Vatican
Lilywhistle,Fishstick,Fishstick
Pane,Cough Drop,Window
Red Sea,Wax,Candle
Flying Plant,Bahamut,Dragon
Werepig,Moon,Werewolf
Quasar,Newfie,Newfie
Golf,Mycelium,Mushroom
Firekraken,Trawler,Sushi
Damn,Dandelion Weed,Nothing
Jewel,Oil Slick,Diamond
Sand Dunes,Monkey King,Sun Wukong
Tadpole,Tea Car,Tadpole Car
Disaster,Tea Serpent,Tea Party
Molehill,Tidal Wave,Mountain
Titanic,Smaug,Titanic
Snowball,Skyscraper,Avalanche
Dew,Egypt,Tutankhamun
Piggy,Swamp Venus,Piggy
Tugtractor,Pickle,Nothing
Tea Plantation,Astronomer,Tea
Zeus,Army,Thunder
Lily of the Valley,Geothermal,Geothermal Lily
Leaf,Steamwine,Tea
Butter,Mushroom Soup,Soup
Jetpack,UFO,Alien
Bacchus,Surf Tractor,Dionysus
Ink,Clean Air,Smog
Landship,Tremor,Earthquake
Sandcastle,Protest,Riot
Nebula,Siren,Star
Cupid,Flying Fisherman,Mermaid
Mountain Vine,Geysers,Volcano
Drowned Cowboy,Camel,Drowned Camel
Surfer,Surf And Turf,Surf And Turf
Hurricane,Hair,Tornado
Fiesta,Lily Pad,Party
Catholic,Human,Pope
Rain,Pigeon,Puddle
Apollo,Easter Island,Moai
Steampunk Dandelion,Space Flower,Space Dandelion
Thunderbolt,Allergy,Hay Fever
Land,Ice King,Iceberg
Reflection,Sandboard,Mirror
Pteranodon Egg,Wet Paint,Pteranodon
Muddy,Clog,Pig
Switzerland,Swamp Dragon,Swiss Army Knife
Factory,Cactea,Cactus
Count,Skateboard Ramp,Skateboarder
High,Kale,Hike
Pigzilla,Sonar,Pig
Ark,Telescope,Hubble
Ice Sculpture,Religion,Ice Angel
Hot Fudge,Witch Hunt,Witch Hunt
Rain,Air Force One,Air Force Two
Vinegar,Landing,Salad
Dionysus,Australia,Wine
Mars,Battlefield,War
Compost,Greenhouse,Plant
Drone,Terrarium,Bee
Snowpocalypse,Wine,Snowed In
Bottle,Weed,Bong
Snowicane,Shard,Snowflake
Book,Barbecar,Grill
Mountain High,Ape,Monkey
Wyvern,Super Lava,Dragon
Piranha Plant,Kite,Piranha Kite
Cybernetic,Fish,Robot
Teabag,Ketchup,Tomato
Hobbit,Audrey II,Gollum
Scotland,Opera,Phantom
Sand Surfing,Ocean,Surfing
S’more,Tea Tempest,Smore’s Tea Tempest
Candy,Steam Lizard,Dragon
Seaweed,Queen,Mermaid
Greenland,Feng Shui,Iceland
Mucus,Mud,Slime
Katana,Valkyrie,Samurai
Solar Sail,Sake Bomb,Nothing
Nose,Smores,S’mores
Tatooine,Flapjack,Pancake
Hindenburg,Surf,Surfing
Cathedral,Boulder,Stonehenge
Solar Wind,Evolution,Life
Swamp,Pickle,Gherkin
Prince,Prairie,Cowboy
Poseidon,Coconut Milk,Mermaid
Christ,Surf,Jesus
Meal,Volcano,Lava
Paper Boat,Piglet,Piggy Bank
Muddy Water,Fossil Fuel,Oil
Mess,Sharktopus,Sharktopus
Rock,Twister,Meteor
Steam Cyborg,Bunny,Rabbit
Tankini,Bush,Shrub
Tarzan,Sculpture,Statue
Boat,Portal,Time Machine
Cucumber,Parking,Pickle
Cultivator,Triton,Poseidon
Oread,Iron,Robe
Flying Ghost,Dawn,Bat
Prince,Fire Dragon,Dragon Prince
Stress,Marsquake,Mars
Parrot,Fishstick,Pirate
Zeppelin,Bjork,Airship
Space Flower,Sonar,Space Plant
Sea Dandelion,Clouds,Seaweed
Horse,Cell,Centaur
Raft,Force,Star Wars
Amphicar,Salad Bowl,Amphibian
Pasta Factory,Sandblast,Pasta
Wealth,Piggyback,Rich
Mud Puddle,Apple,Apple Pie
Rastafarian,Plankton,Bob Marley
Bald Eagle,Tasmania,Tasmanian Devil
Destruction,Dovahkiin,Dragonborn
Race,Farmville,Horse
Photoshop,Cheech,Cheech
Thunder,Holy Vodka,Zeus
Vaporizer,Carpenter,Wood
Dark Matter,Dust,Black Hole
Banana,Poinsettia,Monkey
Balloon,Yellow,Sun
Soda,Beach,Cocktail
DNA,Trench,Trenchcoat
Yacht,Shrine,Temple
Treant,Venus Fly Trap,Tree
Pickleback,Canoe,Canoe
Ice Fishing,Grape,Wine
Smokefish,Bullet Train,Smoking Bullet Train
Hashish,Big Dipper,Sagittarius
Boom,Salt Lake,Salt Lake City
Steamboat Willie,Cleaning,Mickey Mouse
Beach House,Woodpecker,Woodpecker
Wiper,T-rex,Dinosaur
Racer,Fountain,Fountain
Winter,Crocodile,Iceberg
Music,Snowjet,Snowman
Double Rainbow,Library,Unicorn
Abominable Snowman,Necklace,Yeti
Space Sandwich,Truck,Space Truck
Batter,Omelette,Pancake
Alcohol,Slave Ship,Pirate Ship
Hobo,Super Steam,Super Hobo
Tortoise,Sasquatch,Slowpoke
Sushi,Flint,Sashimi
Cupid,King Kong,Love
Mothra,Rocket,Space Mothra
Pumice,Warmth,Hot Spring
Farm,Pawn,Slave
Sparklers,Wishing Well,Genie
Potter,Steam Ship,Pirate
Itch,Swarm,Fleas
Bubbles,Sunfish,Sun
Ark,Space Pirate,Space Ark
Gator,Mountain Zinfandel,Gatorade
Tequila,Supervolcano,Tequila Volcano
Headache,Tempest,Migraine
Space Whale,Wiper,Space Whale
Fruit,Haunted House,Ghost
Blackboard,Tear,Rain
Vortex,Fire Cone,Fire Tornado
Chest,Sleep,Dream
Lightning Fish,Sea Serpent,Poseidon
Snowball,Sodom,Snowman
Dino,Fishing Boat,Fish
Soap,Crypt,Cryptid
Holy Water,Calendar,Easter
Coconut,Cinder,Cinderella
Cronus,Rings,Saturn
Microwave,Banana,Monkey
Murder,Eraser,Crime
Luna,Bullet Train,Moon
Shards,Dust Bowl,Glass
Hay Fever,Spear,Poseidon
Money Tree,Cork,Bank
Pencil,Octopus,Squid
Colored Pencil,Snowboard,Art
Mountain Dew,Pigcane,Nothing
Potamus,Tidal,Hippopotamus
Electric Teapot,Bat,Vampire
Mud Ski,Buddha,Buddha
Space Shuttle,Fire Ninja,Fire Ninja
Algae,Camera,Photo
Legend,Destruction,Myth
Stew,Mount Everest,Mt. Everestew
Color,Honeymoon,Pink
Reflection,Turtle,Mirror
Golem,War,Titan
Flying Starfish,Space Sandwich,Space
Trident,Water,Poseidon
Octopus,Dandelion,Cthulhu
Tibet,Dusticane,Yeti
Garbage,Wreck,Junk
Hail,Sand Shark,Snow Shark
Stink,Muddy Wasabi,Muddy Wasabi
Dengue,Flying Dust,Mosquito
Marsh,Dessert,Marshmallow
Fertile,Blowgun,Dart
Mead,Flying Saucer,Viking
Dryad,Paperweight,Tree
Fire Dance,Surfing,Fire Surfing
Dada,Airship,Zeppelin
Tourist,Escape,Vacation
Flat Train,Pressure,Flatiron
Captain Jack Sparrow,Mustard,Pirate
Molehill,Vulture,Mountain
Lighthouse,Train Station,Train
Buzz,Volcano,Bee
Corkscrew,Space Fish,Space Whale
Ice Dragon,Time Paradox,Time Dragon
Shards,Rich,Glass
Venus Flytrap,Battlefield,Carnivorous Plant
Dagger,Shelley,Stab
Steam Detector,Fanboy,Steam Detector
Grand Canyon,Japan,Mount Fuji
Truck,Steam Breath,Steamroller
Navigator,Muddy Wine,Pirate
Beer,Capsaicin,Hot Sauce
Teapot,Raisin Bran,Cereal Killer
Bitcoin,Drunken Dragon,Nothing
Loch,Spongebob,Nessie
Firewater,Allergies,Sneezing
Petra,Lei,Petrol
Water Lily,Shroom,Mushroom
Brontosaurus,Bigfoot,Dinosaur
Ghost Town,Herd,Zombie
Prism,Hearth,Rainbow
Winery,Altar,Wine
Pigpen,Bubblegum,Pig
Monkey,Pop,King Kong
Lava Monster,Pencil Tree,Volcano
Tease,Quagmire,Quagmire
Wereplant,Slow,Wereplant
Radio Wave,Odin,Nothing
Pill,Power,Superman
Apocalypse,Whine,Wine
Sandalwood,Sea Star,Sand
Canal,Skunk,Stink
Sand Lizard,Dead Sea,Mummy
Lily,Dusty,Nothing
Hobbit,Saguaro,Gollum
Space Barbecue,Smoker,Alien
Glass,Tugboat,Lighthouse
Mud,Communion,Mud Pie
Cliff,Kingdom,Atlantis
Gasoline,Siren,Explosion
Monk,Corkscrew,Wine
Pineapple Express,Nymph,Nympho
Hot Tea,Pharaoh,Mummy
Snowball,Cleaning,Snowman
Whistle,Hot Air,Balloon
Molehill,Drain,Mountain
Glue,Barley,Beer
Sunrise,Tea Serpent,Dragon
Mermaid,Flying Fish Sushi,Fish
Ark,Bottle Rocket,Fireworks
Pea,Sea,Peasoup
Ice Fishing,Fishbowl,Fish
Centaur,Wind,Pegasus
Marshmallow,Lion,S’more
Space Surf,House,UFO
Crumb,Universe,Big Bang
Cough,Chia,Chia Pet
Tesla,Joey,Jolteon
Flying Wasabi,Christmas Tree,Christmas Tree
Bling,Fog,Smog
