first,second,result
Relationship,Muddy Wind Farm,Nothing
Relationship,Moon Mountain,Moon
Mud Station,Relationship,Mud
Mountain Tornado,Relationship,Avalanche
Relationship,Narwhal,Unicorn
Relationship,Old Faithful,Marriage
Relationship,Niagara Falls,Honeymoon
Relationship,Olympus,Zeus
Relationship,Olympus Mons,Mars
Relationship,Ninja,Marriage
Relationship,Oil Drum,Divorce
Relationship,Observatory,Telescope
Nautilus,Relationship,Nautilus
Relationship,Muddy Teapot,Muddy Teapot
Multiverse,Relationship,Love
Relationship,Narcissus,Selfie
Relationship,Paddy,Nothing
Relationship,Oven,Baking
Odin,Relationship,Marriage
Pasta,Relationship,Nothing
Pickle,Relationship,Dill
Relationship,Piggy Bank,Divorce
Photoshop,Relationship,Breakup
Relationship,Painting,Divorce
Papyrus,Relationship,Marriage
Palace,Relationship,Marriage
Pearl,Relationship,Marriage
Relationship,Piggyback,Marriage
Paradise,Relationship,Marriage
Relationship,Pharaoh,Marriage
Periscope,Relationship,Nothing
Relationship,Pencil Sharpener,Nothing
Pelican,Relationship,Pelican
Relationship,Pork,In-Laws
Pineapple,Relationship,Pineapple
Pipe,Relationship,Smoking
Pope,Relationship,Marriage
Piranha Plant,Relationship,Piranha
Piglet,Relationship,Pig
Pirate Ship,Relationship,Marriage
Pea,Relationship,Peas
Plesiosaur,Relationship,Loch Ness Monster
Plantation,Relationship,Nothing
Pigpen,Relationship,Pigpen
Port,Relationship,Ship
Relationship,Pluto,Divorce
Pine,Relationship,Pineapple
Potato,Relationship,Marriage
Pressure,Relationship,Stress
Prism,Relationship,Rainbow
Relationship,Prison,Marriage
Quasar,Relationship,Black Hole
Prince,Relationship,Princess
Radio,Relationship,Radioactive
Priest,Relationship,Marriage
Pudding,Relationship,Marriage
Relationship,Pufferfish,Divorce
Raft,Relationship,Marriage
Relationship,Power,Politics
Relationship,Race,Marriage
Pterodactyl,Relationship,Divorce
Relationship,Rust,Trust
Relationship,Rainbow Trout,Rainbow
Roast Duck,Relationship,Marriage
Relationship,Ruins,Divorce
Relationship,Quicksand,Breakup
Road,Relationship,Crossroads
Rubber,Relationship,Condom
Romance,Relationship,Love
Reflection,Relationship,Mirror
Relationship,Rally,Marriage
Relationship,Resin,Marriage
Raisin,Relationship,Raisin Bran
Ruby,Relationship,Engagement
Refrigerator,Relationship,Nothing
Relationship,Sea Dragon,Mermaid
Relationship,Salmon,Love
Sculpture,Relationship,Statue
Salad,Relationship,Caesar
Santa,Relationship,Christmas
Relationship,Salt Lick,Love
Relationship,Sandstone,Sculpture
Relationship,Sand Dunes,Desert
Sandal,Relationship,Flip-Flop
Relationship,Sand Dragon,Sand Dragon
Sacrifice,Relationship,Love
Sea Dandelion,Relationship,Nothing
Saint,Relationship,Marriage
Relationship,Rings,Enging
Relationship,Siren,Love
Relationship,Singularity,Marriage
Sink,Relationship,Drain
Seaplane,Relationship,Lovebirds
Relationship,Shrub,Bush
Relationship,Sea Star,Starfish
Sharkicane,Relationship,Shark
Smoking,Relationship,Divorce
Relationship,Sharktopus,Sharktopus
Sinking,Relationship,Divorce
Smoke Detector,Relationship,Nothing
Sandwich,Relationship,Friendship
Relationship,Smoke Signal,Marriage
Relationship,Sky Castle,Nothing
Soda,Relationship,Coke
Smurf,Relationship,Smurfette
Relationship,Snowflake,Snowman
Snowpocalypse,Relationship,Divorce
Speed,Relationship,Divorce
Relationship,Sperm,Baby
Snowboard,Relationship,Snowman
Relationship,Sodium,Sodomy
Relationship,Spaceship,Alien
Relationship,Snake,Love
Relationship,Snowplow,Plowman
Space Farm,Relationship,Love
Relationship,Solar Dust,Star
Space Weed,Relationship,Marijuana
Statue of Liberty,Relationship,Love
Stench,Relationship,Marriage
Space Shuttle,Relationship,Divorce
Relationship,Sundae,Breakup
Steam Dragon,Relationship,Steam
Steam Train,Relationship,Romance
Squid,Relationship,Squidward
Stoned,Relationship,Marriage
Steam Punk,Relationship,Steam Punk
Sunami,Relationship,Tsunami
Stonehenge,Relationship,Druid
Steamship,Relationship,Love
SpongeBob,Relationship,SpongeBob SquarePants
Station,Relationship,Nothing
Tarzan,Relationship,Jane
Supercontinent,Relationship,Pangea
Tadpole,Relationship,Frog
Swan,Relationship,Love
Tidal Wave,Relationship,Tsunami
Tiamat,Relationship,Marriage
Tatooine,Relationship,Han Solo
Thunderbird,Relationship,Thunderbolt
Surge,Relationship,Marriage
Tesla Tower,Relationship,Love
Sweat,Relationship,Workout
Swamp Fire,Relationship,Nothing
Relationship,Sunrise,Love
Relationship,Swamp Venus,Nothing
Relationship,Thor,Thunder
Relationship,Torch,Love
Toxic Waste,Relationship,Love
Tomato,Relationship,Ketchup
Toast,Relationship,Marriage
Relationship,Treasure,Marriage
Relationship,Toad,Prince
Triton,Relationship,Marriage
Relationship,Time Travel,Paradox
Tornado Fish,Relationship,Sharknado
Relationship,Tsunamic,Tsunami
Relationship,Titan,Titanic
Treasure Map,Relationship,Pirate
Trash,Relationship,Divorce
Unicorn,Relationship,Love
Tutankhamun,Relationship,Marriage
Relationship,Whirlpool,Tornado
Vatican,Relationship,Marriage
Turtle,Relationship,Turtle
Treehouse,Relationship,Marriage
Relationship,Vodka,Divorce
Relationship,Valkyrie,Marriage
Virus,Relationship,Divorce
Relationship,Wet,Marriage
Wheel,Relationship,Marriage
Vapor,Relationship,Steam
Relationship,Vesuvius,Pompeii
Relationship,Vape,Smoke
Relationship,Wolf Pack,Alpha
Relationship,Witch,Love Potion
Zeus,Relationship,Thunder
Yacht,Relationship,Affair
Relationship,Wolfsbane,Werewolf
Whistle,Relationship,Referee
Wish Upon A Star,Relationship,Love
Warmth,Relationship,Love
Zeppelin,Relationship,Led Zeppelin
Relationship,Whiskey,Marriage
Wormhole,Relationship,Time Travel
Relationship,Windsurfing,Nothing
Zephyr Train,Relationship,Nothing
Worship,Relationship,Marriage
Relationship,Zoo,Marriage
Relationship,Africa,Marriage
Relationship,Adam,Eve
Accident,Relationship,Divorce
Relationship,Air,Friendship
Airport,Relationship,Breakup
Relationship,Aeon,Marriage
Relationship,Windshield,Wife
Air Conditioner,Relationship,Breakup
Relationship,Zombie,Love
Aircraft Carrier,Relationship,Nothing
840,Relationship,Nothing
Albatross,Relationship,Nothing
Relationship,Air Dragon,Dragon
Allergies,Relationship,Breakup
Relationship,Altar,Marriage
Anchor,Relationship,Marriage
Relationship,Alice,Mad Hatter
Ale,Relationship,Marriage
Anemone,Relationship,Clownfish
Ammonia,Relationship,Family
Relationship,Aloe,Aloe Vera
Relationship,Amphicar,Amphibious
Relationship,Alpha,Nothing
Relationship,Amphibian,Frog
Relationship,Alphabet,Alphabet
Ammolite,Relationship,Ammonite
Relationship,Amphibious Car,Marriage
Arrow,Relationship,Cupid
Antimatter,Relationship,Explosion
Ape,Relationship,Marriage
Animal,Relationship,Pet
Aquaman,Relationship,Aquawoman
Ares,Relationship,War
Relationship,Apollo,Love
Ark,Relationship,Noah
Absinthe,Relationship,Problem
Relationship,Arrowhead,Cupid
Apocalypse,Relationship,Divorce
Relationship,Apple Juice,Marriage
Relationship,Antelope,Marriage
Relationship,Antfly,Ant
Apple Orchard,Relationship,Marriage
Ashes,Relationship,Divorce
Ash Ketchum,Relationship,Ashley
Baby,Relationship,Family
Asteroid,Relationship,Meteor
Autumn,Relationship,Fall
Relationship,Aurora,Friendship
Relationship,Atlas,World
Bahamut,Relationship,Bahamut
Astronomer,Relationship,Astrology
Baby Dinosaur,Relationship,Family
BBQ,Relationship,Barbecue
Baconator,Relationship,Breakup
B-52,Relationship,Nothing
Batman,Relationship,Robin
Relationship,Bigfoot,Marriage
Relationship,Banana,Monkey
Relationship,Bathtub,Divorce
Barbecue Sauce,Relationship,Barbecue
Relationship,Baked,Bread
Battlefield,Relationship,War
Relationship,Battery,Power
Relationship,Balsamic Vinegar of Modena,Nothing
Batter,Relationship,Nothing
Relationship,Beanstalk,Jack
Relationship,Battle Axe,Divorce
Balsamic Glaze,Relationship,Vinegar
Audrey Iii,Relationship,Little Shop of Horrors
Relationship,Blow,Breakup
Relationship,Blowfish,Jellyfish
Relationship,Birthday Cake,Divorce
Relationship,Biofuel,Biofuel
Blueprint,Relationship,Marriage
Relationship,Blowtorch,Divorce
Relationship,Bjork,Divorce
Blimp,Relationship,Nothing
Blowhole,Relationship,Nothing
Relationship,Black Lily,Black Rose
Relationship,Blood Moon,Vampire
Burning Bush,Relationship,Moses
Burger,Relationship,Marriage
Breakup,Relationship,Divorce
Bull,Relationship,Marriage
Relationship,Burning Zeppelin,Breakup
Relationship,Bodhi,Buddha
Relationship,Brontosaurus,Brontorelationship
Relationship,Bunny,Marriage
Relationship,Boom,Explosion
Relationship,Boston Tea Party,Tea Party
Relationship,Bone,Marriage
Burning Monster Truck,Relationship,Nothing
Butter,Relationship,Breakup
Burnt Toast,Relationship,Breakup
Black Sand,Relationship,Black Sand Beach
Cactea,Relationship,Prickly
Castle in the Sky,Relationship,Marriage
Relationship,Carnival,Love
Relationship,Cat,Love
Carpathian,Relationship,Vampire
Relationship,Carnation,Mother
Caduceus,Relationship,Marriage
Calamari,Relationship,Squid
Relationship,Captain Hook,Peter Pan
Cash,Relationship,Divorce
Relationship,Car Wash,Divorce
Cathedral,Relationship,Marriage
Relationship,Cauldron,Witch
CB,Relationship,Nothing
Cherry,Relationship,Marriage
Cell,Relationship,Family
Chess,Relationship,Checkmate
Chameleon,Relationship,Divorce
Relationship,Cedar,Cousin
Relationship,Barrel,Marriage
Cheese Wheel,Relationship,Cheesy
Relationship,Cemetery,Divorce
Chainsaw,Relationship,Divorce
Relationship,Cerberus,Divorce
Relationship,Chalk,Divorce
Relationship,Cherry Blossom,Japan
Cheshire Cat,Relationship,Alice
Relationship,Celebration,Wedding
Relationship,Black Pearl,Pirates of the Caribbean
Chicken of the Sea,Relationship,Mermaid
Relationship,Chest,Treasure
Relationship,Chocolate,Breakup
China,Relationship,Marriage
Relationship,Chicken Noodle Soup,Chicken Noodle Soup
Chia Pet,Relationship,Chia Pet
Relationship,Cleanest,Marriage
Chocolate Milk,Relationship,Breakup
Relationship,Chili Pepper,Hot
Relationship,Chip,Computer
Relationship,Cleaning,Divorce
Relationship,Clockpunk,Nothing
Clean Teapot,Relationship,Nothing
Relationship,Chili Mushroom,Nothing
Colony,Relationship,Family
Cocaine,Relationship,Problem
Relationship,Cologne,Perfume
Cognac,Relationship,Marriage
Coffee,Relationship,Breakup
Coconut Milkshake,Relationship,Coconut Milkshake
Coke,Relationship,Breakup
Cobra,Relationship,Marriage
Cloth,Relationship,Nothing
Relationship,Coconut Water,Nothing
Relationship,Cloud Train,Nothing
Cloud Trap,Relationship,Rain
Cloud Castle,Relationship,Cloud
Relationship,Combine,Marriage
Colorado,Relationship,Marriage
Relationship,Constellation,Star
Relationship,Communion,Marriage
Relationship,Cosmos,Universe
Corkscrew,Relationship,Screwed
Confession,Relationship,Marriage
Cork,Relationship,Marriage
Relationship,Cooking,Marriage
Relationship,Cool,Friendship
Cornfield,Relationship,Corn
Clog,Relationship,Marriage
Couch,Relationship,Divorce
Cottonseed,Relationship,Nothing
Relationship,Choopper,Choopper
Relationship,Crop Duster,Divorce
Relationship,Cowboy,Marriage
Crack,Relationship,Divorce
Relationship,Cross,Marriage
Crispy,Relationship,Fries
Cough Syrup,Relationship,Breakup
Relationship,Cruise Ship,Divorce
Crayfish,Relationship,Marriage
Relationship,Crab King,Crabs in a Bucket
Relationship,Crumb,Bread
Cruise,Relationship,Ship
Crabgrass,Relationship,Divorce
Crane,Relationship,Marriage
Crayonado,Relationship,Crayon
Relationship,DNA,Family
Relationship,Count,Countess
Relationship,Cybernetic,Nothing
Cucumber,Relationship,Pickle
Cygnus,Relationship,Swan
Relationship,Curse,Divorce
Daddy,Relationship,Family
Relationship,Cthulhu,Divorce
Relationship,Cut,Divorce
Relationship,Cupid,Love
Crypt,Relationship,Cryptid
Daffy,Relationship,Nothing
Relationship,Daffodil,Nothing
Relationship,Cybertron,Nothing
Relationship,Dark Side,Breakup
Relationship,Darkness,Secret
Dark Matter,Relationship,Black Hole
Death Star,Relationship,Divorce
Relationship,Dalai Lama,Tibet
Relationship,Dagger,Divorce
Relationship,Dandylion,Marriage
Relationship,Day,Marriage
Relationship,Dandelion Soup,Nothing
Damn,Relationship,Marriage
Dandelight,Relationship,Nothing
Dandelion Island,Relationship,Nothing
Dandelion Weed,Relationship,Dandelion
Relationship,Dandelion Roll,Dandelion
Dinner,Relationship,Breakup
Direction,Relationship,Compass
Relationship,Double Rainbow,Nothing
Djinn,Relationship,Genie
Relationship,Diamond Sword,Marriage
Relationship,Dill,Pickle
Relationship,Demon,Marriage
Dessert,Relationship,Divorce
Relationship,Don Quixote,Sancho Panza
Dragon Fruit,Relationship,Marriage
Dionysus,Relationship,Wine
Relationship,Dirt Bike,Nothing
Relationship,Derail,Nothing
Dragon Roll,Relationship,Nothing
Drunken Master,Relationship,Marriage
Relationship,Druid,Marriage
Relationship,Duck And Cover,Duck
Dune Buggy,Relationship,Breakup
Relationship,Dry,Divorce
Dust Weed,Relationship,Marijuana
Drunken,Relationship,Marriage
Duck Sauce,Relationship,Duck sauce
Relationship,Dustbuster,Divorce
Driving,Relationship,Carriage
Relationship,Dump,Breakup
Dragon Trap,Relationship,Nothing
Dustnado,Relationship,Divorce
Dragon Tornado,Relationship,Dragon Tornado
Echo,Relationship,Reverberation
Dust Allergy,Relationship,Breakup
