first,second,result
Art,Viking,Berserker
Rings,Fisherman,Lord of the Rings
Time Machine,Cybertron,Terminator
Meade,Antimatter,Antimatter
Kali,Pearl,Necklace
Scent,Paperback,Book
Sky,Feather,Bird
Flood,Bridge,Arch
Smoky Mountains,Siren,Dolly Parton
Crane,Glass,Stained Glass
Iceberg Lettuce,Blow,Salad
Katana,Day,Night
Space Palm,Haunted House,Ghost
Rusty,Pearl,Oyster
Surf and Turf,Hot Dog,Nothing
Dustbuster,Swordfish,Swordfish
Wakeboarding,Beanstalk,Jack
Space Cake,Oxygen,Astronaut
Yellow,Reggae,Bob Marley
Prometheus,Spaghetti,Meatballs
Dusty,Reggae,Bob Marley
Fire,Magic,Dragon
Whine,Cthulhu,Cthulhu
Race,Astronaut,Moon
Wyvern,Crystal,Dragon
Mower,Asia,Lawn
Sonar,Muddy,Pigpen
Glowworm,Human,Firefly
Field,Farmer,Corn
Nautilus,Fire Rocket,Submarine
Fairy Tale,Swamp Venus,Princess
Book,Bee,Spell
Racetrack,Sparklers,Fireworks
Day,Submarine,Night
Cemetery,Pulp,Paper
Smell,Sandblaster,Sandal
Rally,David,Goliath
Tea Tsunami,Pollen,Bee
Fertile,Kite,Pterodactyl
Wolf,TARDIS,Doctor
Stoned,Sauna,Sweat
Snowblower,Algae,Snowman
Crop Circle,Zoo,Alien
Adam,Oil,Eve
Midas,Juice,Gold
Sushi,Harry Potter,Harry Potter and the Sushi of Secrets
Spa,Monkey King,Monkey Spa
House,Jail,Prison
Bomb,Communion,Mass
Crop Circle,Apple,Alien
Raincoat,Rosé,Wine
Pool,Death,Deadpool
Steam Tsunami,Carnivore,Nothing
Muddy Helicopter,Surfer,Muddy Surfer
Mosquito,Cruise Ship,Malaria
Stonehenge,Dessert Storm,Sweet Tea
Earthquake,Pharaoh,Tutankhamun
Subway,Goblin,Hobo
Narcissus,Pigasus,Pig
Stoner,Beef Bourguignon,Beef Bourguignon
Firekraken,Sandstorm,Fire
Cactea,Piranha,Cactus
Delta,Mad Hatter,Delta Hat
Albatross,Lily Flytrap,Venus Flytrap
Mire,Flat Rock,Mud
Teavillage,Swiss,Cheese
Bonsai,Flat,Tree
Weed,Dam,Pot
High,Steam Egg,Steam Egg
Steamnado,Hot Air,Hot Air
Art,Snow Shark,Snowman
Butterfly,Cigar Box,Smoke
Himalayas,Coffin,Yeti
Mudweed,Fuel,Gasoline
Clean,Daisy,Flower
Dragonfire,Helicopter,Dragon
Calendar,Patrick,St. Patrick’s Day
Lobster,Shard,Pincer
Stage,Satyr,Theater
Albatross,Steam Punk,Airship
Time,Rally Car,Rally Car
Snapper,Paper Mache,Turtle
Sperm Whale,Chariot,Moby Dick
Hay,Chimney,Santa
Fire Coral,Swamp,Fire
Steamboat Willie,Sunshine,Mickey Mouse
Los Angeles,Fart,Smog
Hourglass,Easter,Egg
Geysir,Grand Canyon,Old Faithful
Clock,Eurasia,Time
Tree of Life,Nessie,Loch Ness Monster
Steamnado,Fish Tank,Fish Tank
Windmill,Shampoo,Hairdryer
Ruin,Rust,Rust
Kiss,Hot Dog,Mustard
Stage,Quasar,Laser
Splash,Cyclops,Odysseus
Monk,Pyramid,Mummy
Leda,Fun,Swan
Rally,USA,Trump
Monk,Godzilla,Buddha
Christmas,Christmas Tree,Present
Fireplace,Book,Kindle
Tipsy,Yacht,Titanic
Mermaid,Umbrella,Rain
March,Present,Gift
Pufferfish,Prayer,Blowfish
Yeti,Cook,Chef
Punch,Spongebob,Spongepunch
Double Axe,Abominable Snowman,Yeti
Windsurfing,Fireball,Fire
Canoe,Bullet Train,Canoe
Medicine,Pine Tree,Pineapple
Burnout,Ice,Fire
Megalodon,Smoked Duck,Smoked Megalodon
Landscape,Beacon,Lighthouse
Super Volcano,Mummy,Pompeii
Cyclone,Battleship,Tornado
Space Monkey,Snowstorm,Yeti
Platform,Shrimp,Prawn
Flat,Sword,Shield
Yoga,UFO,Alien
Cider,Mario,Apple
Inquisition,Ruby,Blood
Space Truck,Odin,Thor
Piston,Rainbow Shark,Pistonhead
River,Flying Hot Dog,Hot Dog
Slushie,Leviathan,Iceberg
Station,Holy Grail,Space Station
Yak,Sandwich,Yakwich
Frisbee,Lichen,Fungi
Ruins,Chia,Chichen Itza
Adobe Flash,Swordfish,Flash Sword
Sandstone,Global Warming,Sand
Monk,Crash Bandicoot,Crash Bandicoot
Smoke Detector,Book,Fire Alarm
Zephyr,Star Wars,Star Wars: The Force Awakens
Caesar,Cyclone,Tornado
Telescope,Fungi,Mushroom
Mansion,Dada,Dadaism
Black Hole,Boiled Fish,Sushi
Duck,Firefly,Fireduck
Mine,Solar Dust,Asteroid
Apple Pie,Cloud Trap,Apple Pie Trap
Flytrap,Venus Flytrap,Carnivorous Plant
Tiamat,Vacation,Tiamat
Swamp Venus Flytrap,Spongebob,SpongeBob SquarePants
Darkness,Lot’s Wife,Salt
Photographer,Pollen,Bee
Nether,Sunflower,Nether Wart
Splash,Rocky Road,Ice Cream
Batter,Fuel,Battery
Glue,Crown,Sticky
Power,Baby,Superbaby
Diamond Block,Magic,Diamond
Colored Pencil,Kraken,Squid
Swamp Monster,Beach,Loch Ness Monster
Wealth,Carnivore,Rich
Snowlily,Dough,Snowman
Egg,Sandpunk,Sandwich
Bottle Rocket,Car,Rocket Car
Worship,Mirage,Oasis
Altar,Alice,Sacrifice
Broom,Fishbowl,Mermaid
Skate,Canoe,Kayak
Mushroom,Meteor,Meteorite
Waterfall,Dough,Waterfall
Lily,Electric Engine,Electric Lily
Pork,Fortress,Bacon
Freedom,River,Liberty
Eiffel Tower,Marsquake,Mars
Fondue,Groot,Chewbacca
Steampunk,Lightning Rod,Tesla
Sea Dandelion,Smog,Seaweed
420,Graffiti,Weed
Lion,Speedboat,Sea Lion
Sharktopus,Dragon Egg,Sharktopus
Los Angeles,Farm,Hollywood
Swan,Lei,Leda
Space Cactus,Big Dipper,Space Cowboy
Wood,Fart,Fire
Tea Bag,Monster Truck,Monster Tea
Mud,Dandelion Patch,Mud Puddle
Tea Tsunami,Narwhal,Party
Firetruck,Wax,Candle
Bob Marley,Resin,Weed
Scent,Fire Sword,Perfume
Tokyo,Statue of Liberty,Godzilla
Pharaoh,Treehouse,Tutankhamun
Snoop,Lava Cone,Volcano
Bush,Tiki,Fire
Mario,Space Junk,Mario Kart
Suez,Underworld,Nothing
Fishstick,Cigar,Fisherman
Firetruck,Crash,Fire
Train Station,Poltergeist,Ghost Train
Geothermal Geyser,Sink,Volcano
Painting,Yard,Garden
Splash,Campfire,S’more
Fire Tornado,Vandalism,Arson
Firewood,Eraser,Ash
Jelly,Soggy Pop Tart,Jellyfish
Fireplace,Peak,Volcano
Sake,Tectonic,Plate
Carbon,Splash,Diamond
Cleaning,Mosquito,Vacuum
Moat,Flying Cow,Dragon
Fireman,Pteranodon,Firebird
Landing,Space Sushi,Moon
Parachute,Smog,Airbag
Field,Supercontinent,Pangaea
Teapot,Rainbow Rock,Rainbow Tea
Bjork,Soup,Soprano
Fire Plant,Mountain Goat,Fire Goat
Frosty,Rainforest,Snowman
Space Junk,Norway,Norway
Vacuum,Moonfish,Moon
Holland,Wet,Netherlands
Krakken,Troll,Troll
Plutonium,Whistle,Nuclear Bomb
Krill,Knife,Sushi
Sea Anemone,Power,Electric Eel
Yoga,Firewater,Fire
Ent,Snowplow,Snowman
Steampunk,Metal,Steam
Fenghuang,Cannabis,Phoenix
Poplar,Cinderella,Pumpkin
Hobbit,Sinkstone,Gollum
Planet,Zephyr Train,Zephyr
Lava Monster,Parking Lot,Parking Lot
Crop Circle,Human,Alien
Cactus,Eclipse,Moon
Atlantis,Japan,Tokyo
Time Ship,Bacon,Pig
Tektite,Train Station,Shinkansen
Asteroid,Himalayas,Meteor
Iceland,Obsidian,Volcano
Sea,Bouquet,Coral
Mercury,Sharkicane,Sharkicane
Sandboarder,Firework,Sandman
Drain,Plesiosaur,Loch Ness Monster
Muddy Pig,Dutch,Pigpen
Clean,Lily Pad,Frog
Oasis,Fire Fish,Phoenix
Rock,Chess,Checkmate
Steamnado,Avalanche,Snowicane
Vaporizer,Fanatic,Steam
Angel,Iced Tea,Angel Tea
Town,Eye,Spy
Finland,Seaweed,Finland
Petrol,Black Hole,Dark Matter
Bandage,Shark,Bandaid
Dustpan,Observatory,Telescope
Starfish,Dustnado,Dustfish
Dracula,Steampunk Dandelion,Vampire
Frisbee,Rover,Dog
Lava,Sun Wukong,Monkey King
Greatsword,Viking,Berserker
Catholic Church,Hot Chocolate,Cocoa Mass
Multiverse,Abominable Snowman,Yeti
Ring,Wave,Tsunami
Cannonball,Fire Venus,Vulcan
Refrigerator,Underworld,Hades
Milky Way,Ant,Galaxy
Allergy,Map,Hay Fever
Fan,Eye,Camera
Fossil,Stoner,Dinosaur
Priest,Eraser,Confession
Milky Way,Anarchy,Chaos
Firewood,Sponge,Fire
Janitor,Apocalypse,Cleaner
Cactus,Cyborg,Robot
Penguin,Pina Colada,Pina Colada
Steam Man,Hoover,Vacuum
Ocean,Stress,Tsunami
Snowboarding,Bullet Train,Snowpiercer
Prometheus,Cat,Fire
Garbage Truck,Fan,Dust
Crayon,Bird,Pencil
Energy,Dust Tea Devil,Dust Tea Devil
Chalk,Pearl,Oyster
Soggy,Fuel,Fire
Europe,Saki,Eurovision
Magma,Truck,Volcano
Firetruck,Swordfish,Firefish
Princess,Crown,Queen
Bonfire,Cocktail,S’more
Pigasus,Submarine,Pig
Peak,Lunar Eclipse,Moon
Shelley,Martian,Frankenstein
Moat,Carrot,Rabbit
Flying Machine,Sunrise,Airplane
Greenland,Rubber,Greenland
Train,Calendar,Time
Sunami,Brandy,Tsunami
Candle,Fungi,Mushroom
Teapot,Martian,Tea
Lawn,Dart,Nothing
Dracula,Chili Pepper,Vampire
Sake,Glacier,Ice
Atlantis,Sandwitch,Subway
Axe,Mole,Shovel
Paddy,Squid,Calamari
China,Arrowhead,Porcelain
Mt. Everest,Crocodile,Mt. Evercroc
Farm,Kettle,Tea
Smoking,Moth,Nothing
Fanboy,Poinsettia,Christmas
Space Whale,Rainforest,Space Whale
Hay,Lawnmower,Bale
Vapor,Ice Lily,Snow
Glue,Earth,Clay
Were-tree,Windmill,Wind-tree
Buddha,Satyr,Monk
Idol,Global Warming,Polar Bear
Poplar,Robocloud,Poplar
Blade,Raisin,Raisin Bran
Werephoenix,Rock,Werephoenix
Subtank,Sewage,Sewage Tank
Koi,Tarzan,Fishman
Bacon,Solar Flare,Baconator
Ant Hill,Dragon Egg,Ant Dragon
Bunny,Sharkcano,Shark
Date,Jet Ski,Speed Dating
Bjork,Fenghuang,Phoenix
Snowboard,Boom,Avalanche
Triton,Waterfall,Poseidon
Mangrove Forest,Train Station,Mangrove Forest
Land,Mirror,Reflection
Cowboy,Dragon,Cowboy
Sandwitch,Tumbleweed,Cactus
Exhaust,Poplar,Smoke
Fault,Lost City,Atlantis
Pigpen,Salsa Verde,Carnitas
Uranus,Ape,Monkey
Lawn,Clockwork,Mower
Paddy,Rebirth,Rice
Windmill,Tugboat,Wind
Super Plant,Party,Super Party
Acid Rain,Pop,Soda
Oil,Diamond,Money
Furniture,Sink,Bathtub
Pirate,Don Quixote,Captain Hook
Amphibious Helicopter,Map,Treasure
Fire Breath,Rice Field,Dragon
Blowout,Curiosity,Explosion
Ice Dragon,Black Hole,Ice Dragon
Stew,Patrick,Spongebob
Dark Side,Pigasus,Pork
Prickly Pear,Rhea,Cactus
Burn,Lily,Ash
Flying Saucer,Dragon,Alien
Milky Way,Kettle,Galaxy
Mr. Potato Head,Pine,Christmas Tree
Mud,Wine Cellar,Wine
Fence,Solar Dust,Moon
Ammolite,Dead Sea,Salt
Lunar,Cygnus,Moon
Fire Breath,Potash,Salt
Thunderbird,Sculpture,Thunderbird
Tea Time,Bouquet,Tea Party
Venice,Pangaea,Italy
Goat,Sharkcano,Goatcano
Prickly Pear,Mountain Dewshine,Prickly Dew
Saint,Quagmire,Quagmire
Broken Window,Eagle,Freedom
Stone,Navigation,Compass
Pillow,Cider,Sleep
Lens,Wormhole,Telescope
Chariot,Dust Storm,Sandstorm
Ash,Amber,Fossil
Atlantis,Elephant,Poseidon
Pizza,Spaceship,Pizza Planet
Underground,Axe,Mine
Sand,Flying Hot Dog,Mummy
Druid,Sand Castle,Sandman
Hellhound,Rabbit,Bunny
Black Hole,Letter,Singularity
Omelette,Chili,Nothing
Popcorn,Christianity,Movie
Spice,Fossil,Amber
Date,Rum,Romance
Elf,Molehill,Hill
Loch Ness Monster,Sea Dandelion,Seaweed
Rat,Firewood,Ratatouille
Hurricane,Christianity,Katrina
Dating,Ice Bear,Polar Bear
Were-tree,Fire,Phoenix
Fairy Tale,Obsidian,Glass Slipper
Great Wall of China,Prickle,Hedgehog
Scent,Pina Colada,Pineapple
Potato Chip,Toga,Julius Caesar
Soggy,Rosé,Wine
Sunset,Excalibur,Sunrise
Sarcophagus,Heaven,Mummy
Liberty Bell,Prism,Rainbow
Geyser,Heat,Steam
Matcha,Dandelion Island,Matcha Island
Holy Spirit,Oktoberfest,Beer
Wedding,Volcano,Eruption
Safari,Mist,Fog
Smoked Duck,Lamp,Smoked Lamp
Enlightenment,Fireworks,Independence Day
Seeds,Firefly,Fireworks
Ski,Molehill,Mountain
Solar System,Daffy,Duck
Apple Tree,Blizzard,Snow Apple
Teatown,Japan,Tokyo
Soda,Giant Venus Flytrap,Soda Venus Flytrap
Ice Fishing,Fishing Pole,Ice Fishing Pole
Salmon,Soggy,Sushi
Christmas,Snowball,Snowman
Apple Pie,Lens,Telescope
City,Slick,Politician
Mountain Range,Smoker,Volcano
Zeus,Wet Paint,Poseidon
Hail,Dining Car,Ice Cream
Jailbreak,Road Trip,Prison Bus
Cat,Paddle,Nothing
Fungus,Hail,Mushroom
Music,Emerald,Green Day
Snow Leopard,Sand Castle,Snow Castle
Sharktopus,Don Quixote,Sharktopus
Iceland,Mordor,Middle Earth
Giant Dandelion,Wood,Tree
Pickle,Crayon,Nothing
Banana,Battleship,Banana Boat
Appalachian Mountains,Solar Dust,Meteor
Cactus,Antimatter,Black Hole
Iron,Nest,Egg
Albatross,Dandelion Roll,Nothing
Fish Tank,Santa,Aquaman
Supernova,Japan,Godzilla
Sand Golem,Grape,Wine
Sea Dragon,Vampire Flower,Sea Monster
Karma,Crack,Crackma
Hammerhead,Pitch,Shark
Wolf,Dust Bunny,Dust Wolf
Car Wash,Eclipse,Rainbow
Tease,Coffee,Tease
GPS,Flat Rock,Flat Earth
Astronaut,Gas,Space
Hot Air Balloon,Orca,Whale
Sharktopus,Daddy,Sharktopus
Adobe,Clean Teapot,Tea
Holy Water,Hydroelectric,Hydroelectric
Wood,Garbage Truck,Tree
Ewok,Asia,Chewbacca
Cotton,Hubble,Telescope
Microscope,Tobacco,Cigarette
Sea Dragon,Baby Dinosaur,Sea Monster
Viking,Ammonia,Nothing
Planet,Icebox,Pluto
Phoenix,Shower,Rain
Viking Ship,Tree,Wood
Sharknado,Engineer,Sharknado
Damn,Island,Damnation
Harvest,Sunstroke,Sunflower
Tide,Dust Allergy,Sneeze
Orchid,Oread,Nymph
Longboat,Space Flower,Space Longboat
Date Palm,Supernova,Phoenix
Frost,Observatory,Telescope
Dust Weed,Lily Pad,Frog
Station,Coconut Milkshake,Train
Paddy,Moth,Rice
Snoop,Volcano,Lava
Super Volcano,Pottery,Pompeii
Prison Break,Fireworks,Jailhouse Rock
Toad,Smog,Frog
Calm,Alcohol,Drunk
Pop,Dovahkiin,Skyrim
Higher,Giant Venus Flytrap,Godzilla
Vineyard,Mountain Do,Wine
Ice Dragon,Algae,Ice Cream
Pint,Water Lily,Pond
Cell,Space Train,Cell Train
Piña Colada,Amazon,Pina Colada
Iron,Lung,Nothing
Moonlight,Statue Of Liberty,Werewolf
Geothermal Power Plant,Glitter,Unicorn
Chainsaw,Soup,Gazpacho
Fire Train,Paper Mountain,Volcano
Steam Egg,Ashes,Phoenix
Surfing,Cauldron,Witch
Captain Hook,Cough Syrup,Peter Pan
Quicksand,Cocoa,Chocolate
Chip,Romance,Computer
Dandelion Tea,Day,Sun
Piece of Cake,Hot Air Balloon,Birthday
Fault,Tank,Tank
Krill,Solar Eclipse,Shrimp
Nemo,Ocean,Fish
Titanado,Motocross,Titanado
Vinegar,Banana,Nothing
Fall,Dew,Autumn
Splash,Steam Egg,Steam
Pinocchio,Eskimo,Nothing
Tannenbaum,Wet Dandelion Patch,Christmas Tree
Pop,Bahamut,Nothing
Burning Zeppelin,Cygnus,Pink Floyd
Piggyback,Toadstool,Mario
Punch,Mustard,Wasabi
Harvest,Rock,Stone
Rain,Port,Ship
Tortoise,Chocolate,Turtle
Dessert,Mars Rover,Mars Bar
Vase,Leda,Swan
Bottle,Papyrus,Wine
Shore,Fishbowl,Aquarium
Spirit,Accident,Ghost
Dutch,Steam Surfer,Steam Surfer
Mars Rover,Wasabi,Mars Wasabi
Dragonfly,Seagull,Seadragon
Time Paradox,Steam Dragon,Time Dragon
Monkey,Kaleidoscope,Monkey King
Bonfire,Lava Cake,Volcano
Moon Buggy,Rose,Moon Rose
Birthday,Clouds,Rainbow
Glass,Food,Wine
Potamus,Car Wash,Hippopotamus
Janitor,Jelly,Jellyfish
Champagne,Windsurfing,Hangover
Artist,Abominable Snowman,Yeti
Soil,Crystal,Gem
Fire Plant,Boiled Fish,Fish
Fairy Tale,Urn,Genie
Pizza,Pigasus,Pigasus
Sand Shark,Artist,Sand Art
Tractor Fly,Mountain Dew,Mountain Fly
Consommé,Earth,Dirt
Diamond Block,Green Tea,Emerald
Cigarette,Superplant,Superman
Dracula,Dragon Roll,Sushi
Mangrove,Sailboat,Pirate
River,Hot Air,Mist
Piggyback,Baptism,Jesus
Triangle,Ice,Snowflake
Dwarf,Malaria,Dwarf
Carnival,Beef Bourguignon,Mardi Gras
Fungus,420,Mushroom
Table,Frosting,Cake
Peak,Mountain Vine,Wine
Jam,Cotton,Popcorn
Metro,Road,Subway
Illusion,Cyclone,Tornado
Wall,India,Taj Mahal
Rainbow Rock,Home,Rainbow
Tractor,Radio,Nothing
Pigpen,Genie,Pig
Dyson,Wooden Space Ship,Firefly
Tea Storm,Ark,Tea Party
Troll,Piggy Bank,Troll
Bonfire,Honey Pot,Bee
Loch Ness Monster,Moonfish,Nessie
Zombie,Cloud,Rain
Landslide,Soda,Pop
Racecar,Electric Car,Tesla
Dustbuster,Hobbit,Gollum
Dune,Surf Tank,Surfboard
Lightning,Photographer,Flash
Snowmageddon,David,Snowman
Mountain Range,Stoned,Rocky
Sundae,Compass,Sundial
Fishstick,Ozymandias,Fishstick
Air,Hydrogen,Water
Steam Tree,Pasta,Spaghetti
Treehouse,Swordfish,Pirate
Tsunami,Lost City,Atlantis
Road,Corn,Traffic
Drain,Car,Drainage
Moonflower,Clock,Moon
Hay Fever,Ursa Major,Big Dipper
Cork,Salt,Wine
Treasure Map,Hot,Volcano
Viking,Poinsettia,Thor
Honey,Medusa,Bee
TNT,Haunted Tree,Ghost
Solar Wind,Magic,Aurora
Shatter,Big Bang,Universe
Snow Devil,Garbage Truck,Snow Plow
Flying Pig,Easter,Easter Bunny
Knife,Longsword,Katana
Squid,Paradise,Kraken
Clean,Ice Fishing,Ice Fishing
Tsunami,Raisin Bran,Cereal Killer
Treehouse,Sandpunk,Sandcastle
Twister,Captain Nemo,Tornado
Ant Hill,Puddle,Pond
Food,Flour,Bread
Swiss,Tornadozilla,Nothing
Dandelion Milk,Jet,Dandelion
Pillow,Christmas,Stocking
Pharaoh,Apollo,Ra
Teabag,Home,Teapot
Poplar,Space Mummy,Tree
Drain,Australia,Austria
Engine,Daisy,Lawnmower
Flying Machine,Ichthyosaurus,Pterodactyl
Smoked Duck,Sunflower,Van Gogh
Solar,Petrified Wood,Fossil
Piglet,Joint,Pork
Worship,Amber,Religion
Bush,Moon Dust,Astronaut
Alps,Grape,Wine
Snowboarder,Incense,Shaun White
Farmville,Berserker,Farmville
Matcha,Sasquatch,Sasquatch
Photographer,Steampunk,Nothing
Ship,Phoenix Palm,Pirate
Train Wreck,Goose,Gander
Telescope,Umbrella,Rainbow
Emperor,Dust Storm,Sandstorm
Steamship,Dust Bowl,Migrant
Dionysus,Beehive,Honey
Cologne,Ash,Perfume
Muddy Sushi,Banana,Monkey
Saint,Seeds,Bread
Space,Muddy,Mars
Swamp Thing,Romance,Swamp Romance
Pond,Tear,Eye
Milkshake,Europe,Yogurt
Jack,Vaporizer,Vape
Hot Monkey,Mist,Monkey
Amoeba,Snowcone,Snowball
Traffic,Steam Car,Steamroller
Skull,Io,Cyclops
Diamond Block,Milkshake,Diamond
Bacon,Highway,Roadkill
Apple,Dragon,Newton
Tuxedo,Ruby,Prince
Fire Trap,Jet Ski,Fire Trap
Vapor,Cybertron,Transformer
Roast Duck,Jonah,Jonah Duck
Flying Ice Cream Cone,Crispy,Phoenix
Hourglass,Dengue,Mosquito
Hay,Sinkstone,Sink
Disaster,Spongebob,SpongeBob SquarePants
Barley,Wormhole,Beer
Chest,Inquisition,Treasure
Lava Lamp,Hail,Snow Globe
Axe,Tesla Coil,Lightning
Wind Turbine,Greenhouse,Solar Panel
Garbage,Tornado Truck,Trash
Wedding Ring,Statue of Liberty,Bride
Egg,Sparklers,Fireworks
Eternity,Cowboy,Cowboy
Pigeon,Venus Flytrap,Pigeon Flytrap
Green Tea,Aspirin,Health
Refrigerator,Sunset,Sunrise
Orca,Submarine,Whale
Boat,Walk,Cruise
Pumice,Statue of Liberty,Volcano
Snow Shark,Corn,Popcorn
Hellhound,Dust Devil,Tornado
Iron,Frosting,Rust
Teacup,Forest,Teapot
Giant Mushroom,Sandboard,Mario
Honey,Apple,Candy
Stoned,Sand Dunes,Desert
Fire Sword,Lava,Volcano
Steam Ship,Luau,Hawaii
Barrel,Garden,Beer
Lumberjack,Valkyrie,Thor
Crystal,Software,Computer
Skateboard,Snail,Slow
Dustbuster,Steam Man,Steam Cleaner
Beach House,Cherry Blossom,Cherry Beach House
Titanicpunk,Idol,Titan
Koi,Cough,Coughing
Pig,Tutankhamun,Mummy
Flying Pig,Snowglobe,Pigasus
Great Wall of China,Hourglass,Time
Greenland,Bonfire,Iceland
River,China,Great Wall
Anemone,Hotel,Nothing
Pangaea,Brew,Beer
Greece,Mist,Fog
Fishstick,Highway,Traffic Jam
Hurricane,Sandstone,Statue
Cigarette,Apple Car,Apple Car
Jungle,Calamari,Squid
SpongeBob,Cherry Blossom,Sakura
B-52,Tire,Wheelbarrow
Unicorn,Hippopotamus,Hippocampus
Longboat,Fortress,Viking
Jesus,Salsa,Chip
Chalk,Curtain,Blackboard
Seaplane,Lava Cone,Volcano
Tar,Bull,Bullfight
Bullet,Parking,Parking Ticket
Honeymoon,Rosé,Nothing
Fireman,Sand Dunes,Desert
Leaf,Tractor Nemo,Nothing
B-52,Matcha,B-52
Krakken,Battle Axe,Poseidon
Carbon,Clockwork,Robot
SpaceX,Crayonado,Spacex
Paint,Fenghuang,Phoenix
Wolf,Mountain Dude,Werewolf
SpaceX,Battle Axe,Elon Musk
Reef,Burn,Coral
Garlic,Fuel,Vampire
Pigpen,Snake,Pigpen
Snowboarding,Mushroom,Shroomboarding
Tea Bag,Space Train,Tea
Nile,Astronomer,Cleopatra
City,Hole,Underground
Holy Lake,Paper Boat,Noah’s Ark
Fire Tree,Speed,Nothing
Mercury,Flying Car,UFO
Snowball,Ferry,Snowman
B-52,Flying,B-52
Mountain Tornado,Blueprint,Volcano
Cotton Candy,Apollo,Candy
Tile,Mirror,Mosaic
Ninja,Dirt Bike,Dirt Ninja
Dinosaur,Norway,Troll
