first,second,result
Fire Tornado,Hula-Hoop,Fire Dancer
Flying Fish Roe,Stone,Sushi
Snowfish,Bridge,Snowman
Mountain Fairy,Mountain,Mountain Fairy
Wishing Well,Petrol,Genie
Ashes,Meade,Cinderella
Terrorist,Centaur,Nothing
Tsunami,Flip Flop,Tsunami
Steampunk,Ice Fish,Steampunk Fish
Pasta Monster,Pottery,Vase
Orange Juice,Utopia,Paradise
Ewok Village,Snowtrain,Hoth
Captain Nemo,Thing Thing,Nautilus
Lime,Wine,Margarita
Piggyback,Christian,Jesus
Super Eruption,Frat Boy,Pompeii
Pitch,Lake,Tar
Holy Spirit,Disease,Cure
Wreckage,Honda,Accident
Delta Hat,Corkscrew,Delta Force
Flying Truck,Card,Flying Car
Tektite,Crash Bandicoot,Crasher
Dead Shark,Titanicpunk,Titanic
Chocolate Bar,Back to the Future,Reese’s Pieces
SteamPunk,Sandblaster,Sandman
Drunken God,Space Bee,Drunken Space Bee
Arch,Giant Dandelion,Giant Dandelion
Golf Cart,Ice,Zamboni
Seagull,Mayonnaise,Sandwich
Pop Rocks,Driving,Explosion
Pigcane,Avalanche,Snowball
Tractor Nemo,Cut,Tractor
Cactosaurus,Skimming,Cactus
Egg,Yogi,Yogurt
Tsunamori,Glow,Nothing
Space Car,Were-sun,Space Were-sun
Shadow,Cure,Vampire
Firewood,Space Village,Fire
Gas Station,Breakup,Explosion
Vacuum,Colored Pencil,Dust
Stone,Flying Bird,Pterodactyl
Blog,Tornado Siren,Blognado
Swamp Venus,Dust Island,Dust Island
Asteroid,Mjolnir,Thor
Palm Tree,Boiling Frog,Lizard
Sand Dandelion,Milk Stone,Cheese
Fishing Rod,Capsicum,Fish
Pot Of Gold,Mud Geyser,Leprechaun
Crabapple,Swamp Fire,Crabapple Pie
Pole,Tree Dragon,Dragon
Peter Pan,Carp,Mermaid
Fire Blast,Ash Wednesday,Ash Thursday
Chicken Of The Sea,Super Fire,Phoenix
Amphibious Vehicle,Lily Flytrap,Venus Flytrap
Pumpkin,Hydrogen Bomb,Jack-O-Lantern
Smoky Mountain Stoner,Greenland,Nothing
Dustnami,Air Race,Air Race
Ghost Pepper,Tomatoes,Salsa
Steam Ship,Snow Tire,Ice Breaker
Bouillon,Calliope,Soup
Mushroom,Fish and Chips,Fish
Double Katana,Time Ufo,Time Katana
Moisture,Salmon Slide,Sushi
Frat Boy,Potatotank,Frat Tank
Giant Marshmallow,Katrina,Katrina
Planet,Obsession,Pluto
Old,Priest,Pope
Fire Breath,Stewpid,Dragon
Teabag,Hoover Dam,Tea
Flying Trap,Flying Trap,Flying Trap
Space Tsunami,Time,Space Time
Boiled Fish,Pharaoh,Mummy
Dragonborn,Industrial Revolution,Steampunk
Mountain Doodle,Loch Ness Monster,Nessie
Poison,Antimatter,Antidote
Firetruck,Hellhound,Firehound
Tsunamic,Beaver,Dam
Clear,Fireball,Smoke
Turtle,Prayer,Tortoise
Muddy Surf,Fisherman,Mudskipper
Ivy Rocket,Car,Nothing
Phoenixnado,Watercolor,Paint
Radio Wave,Drone,Radio
Gomorrah,Misty,Pokemon
Steam Engine,Car-Toast,Train
Snow Lotus,Werepalm,Yeti
Tractor Trailer,Camp,RV
Snowy Owl,Sacrifice,Snowy Owl
Animal,Christianity,Lamb
Space Sandwitch,Time Travel,Time Sandwitch
Bonsai Tree,Mountain Stew,Mountain
Amusement Park,Jolly Roger,Pirate
Root,House,Tree
Space Weed,Salt Lake,Salt Weed
Leaf,Crucifix,Tree
Flying Fisherman,Odin,Thor
Surf,Komodo Dragon,Komodo Dragon
Coffee Bean,Hubble,Starbucks
Ninja,Himalayas,Yeti
Starbucks,Squito,Starbuzz
Surf,Dagger,Surfboard
Flying Megalodon,Wasabi,Sushi
Explosion,Garden,Fireworks
Trawler,Fabric,Net
Mountain Doo,Chai Tea,Chai Tea Latte
Terrace,Moon,Moonlight
Cb,Eclipse,Moon
Brick Wash,Time Zephyr,Brick
Treasure Map,Duckmaid,Pirate
Dust Truck,Water,Mud
Rover,Snowplow,Snowmobile
Damp,Sunami,Tsunami
Rainbow Sashimi,Sour Grapes,Sushi
Software,Hedge,Hedgehog
Venus Fly Trap,Christmas Tree,Carnivorous Plant
Sand Egg,Cough,Coughing
Potash,Rosé,Wine
Dandeliontopus,420,420
Green Tea,Tornadobot,Tornadobot
Driving,Artbook,Art Car
Blowjob,SpongeBob,Spongeblow
Snowcano,Fire Flower,Fire Flower
Anemone,Smoked Duck,Sushi
Black Hole,Marsh,Swamp
Sneezeweed,Crane,Whooping Crane
Owl,Knife,Owl
Netherite Flame Sword,Holland,Netherite Flame Sword
Muddy Mud Truck,Steam Turbine,Steam Truck
Soot,Phoenixnado,Phoenix
Clean,Beef Bourguignon,Nothing
Rebirth,Area 51,Alien
Minecraft,Ruby Block,Ruby
Steam System,Snowtrain,Snowpiercer
Wetok,Yodel,Yodello
Fast,Rice Krispies,Snap
Niagara Falls,Steam Forest,Rainbow
Vulcan,Garbage Dump,Volcano
Ammonium,Appalachian,Ammonia
Golf,Mountain Dew Ocean Blast,Arnold Palmer
Vaporware,Pyromaniac,Steam
Honey Moon,Fire Weed,Fire Fly
Venus,Muddy Trout,Muddy Venus
Sand Dandelion,Wasabi,Sushi
Mustard,Were-Troll,Were-mustard
Led Zeppelin,Odin,Thor
Uranus,Eruption,Pluto
Delta Hat,Water Pipe,Delta Faucet
Gold Bar,Teapot,Gold Teapot
Sakura,Sick,Cherry Blossom
Burnt Pop Tart,Fire Cone,Fire Pop Tart
Yellow Card,Village,Red Card
Antlantis,Dust Weed,Atlantis
Comet,Chocolate Lava Cake,Chocolate Comet
Kilimanjaro,Flying Pop Tart,Flying Pop Tart
Patrick,Cbdust,Cbdust
Snowicane,Photosynthesis,Snowflake
Cleanest,Mudweed,Clean
Dustweed,American Revolution,Tea Party
Rocky Mountains,Salsa Cyclone,Rocky Mountain Salsa Cyclone
Mercury,Combine Harvester,Mercury
Silver Surfer,Pigpen,Pigpen
Suntan,Drunken Dragon,Dragon
Megalopolis,Champagne Mountains,Las Vegas
Birthday Cake,Drawbridge,Castle
Raisin Wine,Sea,Vinegar
Plow,Flying Monkey,Scarecrow
River Weed,Dustbuster,Water Lily
Swamp Buggy,Sandwich,Submarine
Werewindmill,Drunken Dragon,Drunken Dragon
Tea Tree Oil,Dry,Tea
Werebee,Salsa,Werebee
Transcontinental Railroad,Car Wash,Car Wash
Dragon Fruit,Dutch Oven,Dragon
Longboat,Antarctica,Viking
Spongebob Squarepants,Komodo Dragon,Spongebob Squarepants
Petri Dish,Pop,Petri Pop
Dustbin,Lava Smurf,Volcano
Hangwish,Wok,Wokwish
Ice Mountain Dew,Zombie King,Zombie Dew
Idol,Space Golem,Space Idol
Israel,Earth,Jerusalem
Whiskey Sour,Fire,Fireball
Birthday Cake,Pane,Pancake
Yellow Wall,Whirlpool,Tornado
Sandtami,Soot,Sandstorm
Snow Crab,Steampunk Eclipse,Steampunk Snow Crab
Aztec Warrior,Mummy,Zombie
Holy Ghost,Whale,Jonah
Cut,Coconut Allergy,Coconut Allergy
Boil,Re-phoenix,Re-phoenix
Mountain Tornado,Chocolate Marshmallow,Mudslide
Nether,Seadragon,Leviathan
Quagmire,Flaming Axe,Swamp
Paper Canyon,Loch,Nessie
Ragnarok,Paper,Book
Sinking,Pigment,Sink
Human,Weed Killer,Zombie
Tobacco,Pigasaurus,Bacon
Pier,Chainsaw,Dock
Toilet,Dirtini,Dirtini
Porthole,Port,Ship
Burning Drawbridge,Egypt,Pyramid
Water Strider,Steak,Surf and Turf
Emperor,Dragon Train Station,Dragon Emperor
Space Kite,Table,Space Table
Tornado Dog,Recycle,Tornado
Skurf,Glow,Glowstick
Corn on the Cob,Catholic Church,Popcorn
Sandstorm,Batmobile,Batman
Sunami,Toga,Tsunami
Nebula,Steamcactus,Steamcactus
Fairy Dust,Steel,Sword
Tomatoes,Signal,Ketchup
Tsunachicken,Atlas,Tsunachicken
Tatooine,Cinema,Star Wars
Banksy,Newfie,Banksie
Tractor Monster,Hades,Tractor
Were-Duck,Earth,Were-duck
China,Dust Bonsai,Tree
Fire Flower,Sharkamander,Fire Shark
Flying Flower,Swamp Ship,Flying Ship
Rhea Perlman,Ice Dragon Egg,Ice Dragon
Flower,Mordor,Orc
Shards,Smoking,Shisha
Pier,Plague,Quarantine
Electricity,Dustbowl,Tesla
Enlightenment,Steam Trap,Steam Trap
Potter,Nebula,Harry Potter
Atlantis Station,Wind Farm,Wind Turbine
Ice Cream Trap,Komodo Dragon,Ice Cream Dragon
Swamp Venus Flytrap,Garage,Carnivorous Plant
Grey,Sand Lizard,Chameleon
Root Beer,Whisper,Root Whisper
Dusty,Swamp Thing Tsunami,Swamp Thing
Noah’s Ark,Battercake,Battercake Ark
Jackie Chan,Scream,Kung Fu
Dank,Parasol,Umbrella
Quicksand,Luke,Skywalker
Steam Disaster,Iceberg,Titanic
Paint,Io,Paintbrush
Nobel,Fog Machine,Nobel Prize
Trump,Waste,Dump
Potamus,Zeus,Hippocampus
Robocloud,Fire Ski,Fire Ski
Cloud Castle,Amen,Heaven
Beard,Squid,Pirate
Aircraft Carrier,Valley,Death Star
Poison Ivy,Audrey Iii,Little Shop Of Horrors
Space Debris,Track,Asteroid
Trash,Dewback,Sand
Maitreya,Slushie,Buddha
Easter Bunny,Tornado Plant,Carrot
Spirit,Beluga,Narwhal
Snowcone,Tilting,Avalanche
Tractor Pull,Garbage Dump,Monster Truck
Fish Soup,Spongbob,Sponge
Squirt Gun,Bubble Tea,Bubble Gun
Sandfly,Fire Hoop,Firefly
Don Quixote,Pigpen,Pig Quixote
Lourdes,Dessert,Pudding
Tao,Hula Hoop,Hula Hoop
Pigpen,Lost City,Pig City
Burnt Burger,Cloudy Rice,Burnt Rice
Bubble Rocket,Chai Pet,Bubble Tea
Sirius,Fruit,Apple
Communion,Joint,Eucharist
Sermon,Jungle,Tarzan
Giant Mushroom Soup,Steamroller,Mushroom Soup
Sermon,Mario,Preach
Paper Mache,Mountain Tank,Volcano
Pasta Monster,Swamp Tea,Swamp Monster
Piggyback,Drunken Pope,Drunken Monkey
Christmas Pyramid,Antlion,Antler
Witch Hunt,Diamond Dust,Witch
Lobster Roll,Flypaper,Lobster
Frogord,Spongebob Squarepants,Spongebob Squarepants
Terminator,Pot Plant,Arnold Schwarzenegger
Celebration,Witch Hunt,Burning Man
Tenochtitlan,Photoshop,Aztec
Pearl,Krakken,Necklace
Eye Patch,Crayfish,Pirate
Coconut Perfume,Duck Hunt,Duck Dynasty
Snow,Stupid,Snowman
Lava,Muddy Train,Volcano
Haunted Tree,Emperor,Ghost
Muddy Toadstool,Plane,Flying Toadstool
Steam,Dust Allergy,Sneeze
Dragon Surf,Garlic,Vampire
Coffee Bean,Mountain Fairy,Coffee
Tasmania,Ares,Tasmanian Devil
Gym,Fire Hoop,Fire Hoop
Flamingo,Hoover Dam,Pink Floyd
Titanic 2,Fireplane,Titanic
Lunar,Anarchy,Moon
Cow,Wereboat,Werecow
Toxic,Junk,Waste
Midas,Wipers,Gold
Flying Dutchman,Wreck,Ghost Ship
Superstorm,Sandwich,Sandy
Flying Plant,Shot,Cannabis
Mudweed,University,Mud
Solar Eclipse,Diamond Axe,Eclipse
Stewpidstew,Burn,Burnstew
Dump Truck,Black Lotus,Black Lotus
Mr. Potato Car,Roof,Mr. Potato Car
Goatse,Smallpox,Goatsepox
Firewater,Tuxedo,James Bond
Stink,Bat Flower,Vampire
Eel,Phoenix,Dragon
Vaporwave,Surge,Cyberpunk
Alcohol,Gift,Present
Tokyo,Prisoner,Godzilla
Leda,B-52,Zeus
Frozen,Bahamut,Ice
Port,Frank Herbert,Dune
Platform,London,Underground
Jet Ski,Honda,Nothing
Fire Breath,Wormhole,Black Hole
Rainbow Dash,Paper Canoe,Paper Dash
Rainbow Dandelion Patch,Traffic,Rainbow Traffic
Werepig,Car Wash,Werepig
Breeze,Kryptonite,Superman
Yoga,Netherite Diamond Sword,Yoga Sword
Station,Were-T-Rex,Train
Poison Ivy,Uluru,Poison Uluru
Steam Bunny,Lilywhistle,Lilywhistle
Joint,Judge,Jury
Hope,Moo-Moo,Happiness
High Tide,Space Bee,Space Bee
Lava Ski,Statue Of Liberty,Volcano
Space Cloud,Compass,Black Hole
Youth,Mangrove Venus,Aphrodite
Bob Ross,Hydrophobia,Bob Ross
Wind Farm,Mud Potato Head,Wind Potato Head
Monty Python,Jack Daniels,Spamalot
Gasoline,Dust Weed,Fire
Steam Solar System,Longboat,Space Ship
Salt Lick,Dada,Cow
Vintage,Werephoenix,Werephoenix
Time Shuttle,Street Lamp,Time Traveler
Solar Train,Dating,Solar System
Dagger,Obsidian,Knife
Jail,Atoll,Prison
Tsunami,Mop,Tsunami
Bookshelf,Miracle,Library
Blind,Car-Toast,Car-toast
Glowing Mushroom,Holy Water,Elixir
Stairway to Heaven,Grotto,Cave
Super Tree,Abominable Snowman,Yeti
Snake,Dyson,Vacuum
Aircraft Carrier,Track,Train
Polar Express,Pixie,Santa Claus
Dump Truck,Adobo,Taco Truck
Hot Air Balloon,Swamp Nymph,Zeus
Crabgrass,Abominable Snowman,Yeti
Snowtrain,Direction,Snowplow
Graffiti,Fungi,Mushroom
Oil Slick,Laser,Fire
Flying Fjord,Ahab,Moby Dick
Ice Tea,Ticket,Nothing
Baby Polar Bear,Cinnamon,Gummy Bear
Clothes,Triple Axe,Viking
Youth,Cemetery,Zombie
Demon,Pancake,Bacon
Thief,Sea Pig,Pirate
Electric Ice,Snow Leopard,Yeti
Iron Man 3,Bong,Nothing
Scream,Alice in Wonderland,Mad Hatter
Vaccination,Space Ship,Alien
Swiss,Pot of Gold,Swiss Bank
Asthma,Tornadotron,Tornado
Muddy Coconut,Vape Salamander,Vape Coconut
Flying Starfish,Ruin,Atlantis
Tabasco,Chili Con Carne,Fire
Diamond Car,Fireball,Explosion
Dump Truck,Cognac,Cognac Truck
Turtle Island,Steamboat Punk,Nothing
Rosette,Wereboar,Werewolf
Wall Street,Pond Skater,Stock Broker
Surfbot,Squid,Squidbot
Swamp Wave,Brandy,Swamp Wave
Plankton,Reef,Coral
Onyx Sword,Paddle,Canoe
Tea Party,Tractor Train,Tea Train
Mountain,Sand Planet,Mars
Ferryman,Treant,Tree
Steam Titan,Sea Fireworks,Steam Titan
Mountain Do,Animation,Mountain Dew
Burnt Cowboy,Ammon,Nothing
Holy Weed,Underground,Magic Mushroom
Black Pearl,Sandbot,Sandbot
Ice Cream Tornado,Pirates of the Caribbean,Ice Cream Tornado
Opera,Surf Rocket,Surf Opera
Pine,Coffee Grounds,Pine Coffee
Fire Monkey,Air Freshener,Smoke Monkey
Superhero,Eye,Cyclops
Heidi Klum,Swamp Tsunami,Heidi Klum
Dirt Surfer,Moby Dick,Whale Surfer
Grass,Rice Pudding,Lawn
Golf,Baby,Tiger
Dustfish,Clean Train,Clean Train
Vortex,Goat,Tornado
Cinderbot,Ultra,Cinderbot
Sharktopusnado,Napkin,Sharktopusnado
Christ,Tease,Christmas
Smurfette,Tao,Smurf
Wind,Corn on the Cob,Popcorn
Coral Reef,Absolute Zero,Iceberg
Stone,Autumn,Statue
Time Wave,March,Time Travel
Whirlwind,Stick,Broom
Pot Plant,Margarita,Cactus
Flying Salmon,Bigfoot,Sasquatch
Blues,Steamboat Willie,Mickey Mouse
Cocktail,Fjordfish,Aquavit
Duck Soup,Tesla Tank,Tesla Tank
Helitank,Ammonite Surfer,Ammonite Tank
Tornadon,Cyber Tsunami,Cyber Tsunadon
Yak,Smoke Screen,Yakety Sax
Oxygen,Windhorse,Pegasus
Ore,Acid,Gold
Skid,Dust Thing,Dust Bunny
Pint,Piña Colada,Pina Colada
Tazmanian Devil,Space Goat,Goatman
Muddy Rabbit,Airplane,Muddy Rabbit
Barn,Delorean,Time Machine
Parrot,Navigation,Pirate
Dust Tsunami,Hydroelectric,Dust
Hades,Carnivorous Plant,Audrey II
Gold Dragon,Pikachu,Dragonite
Salsaman,Assassin,Salsaman
Piranha Plant,Julia Child,Chef
Radio Telescope,Exhaust,Black Hole
Smoking Monkey,Black Widow,Spider Monkey
Anglerfish,Obama,Anglerfish
Alien Corn,Fire Venus,Alien
Cyclops,Celebrity,One-Eyed Monster
Dew Duck,School,Duckling
Dandelion Salad,Hay Fever,Sneeze
Aurora,Jabba,Jabba the Hutt
Lava Bike,Big Trouble in Little China,Hell Ride
Disney Princesses,Seadragon,Ariel
Olympic Games,Viking,Thor
Potions,Odin,Thor
Jade,Pope Francis,Buddha
Mr. Potato Head,Brothel,Mr. Potato Head
Cucumber,Chia Pet,Pickle
Mud Pie,Engineer,Pudding
Dirty Rag,Snow Tea,Clean Rag
Tanker,Curiosity,Oil
Coronavirus,Sharknado,2020
Sashimi,Goat,Sushi
James Bond,Tree Island,Treasure Island
Dandylion,Super Super Death Star,Super Super Super Death Star
Angler,Tank,Fish
Dictator,Bifrost,Odin
Duck Soup,Landing,Duck Landing
Snowboard,Flowerbed,Snowman
Slowsand,Flying Ice Cream Cone,Slow Ice Cream Cone
Crayonado,Were-T-Rex,Crayonado-saurus
Oasis,Botticelli,Venus
Flying Tractor,Angel Flytrap,Angel Tractor
Asthma,Photographer,Wheeze
Cowboy,Carpathian,Vampire
Whistle,Robocloud,Robot
Curse,Crane,Crane Wife
Piglet Train,Tombstone,Piggy Bank
Super Plant,Soap,Super Soap
Trailer,Sewer,Nothing
Planet,Las Vegas,Mars
Doughnut,Pottery,Vase
Penguin,Pixie,Penguin
Mr. Mud Potato Head,Tornado Train,Nothing
Muddy Fish,Day,Muddy Day
Jack-o-lantern,Water,Pumpkin
Sandglass,Port,Time
Track,Wizard Tower,Hogwarts
Racecar,Fire Plant,Fireball
Sight,Snow Fish,Eye
Blood Moon,Solar Airship,Vampire
Flying Truck,Sulfur,Flying Truck
Mars Star,Dirty Teapot,Mars Teapot
Dragon Train,Ice Mario,Ice Dragon
Drain,Sunship,Black Hole
Great Wall of China,Chameleon,Invisible
Pomegranate,Kelp,Poseidon
Space Lizard,Well,Lizard Wizard
Cacti,Coral Dragon,Cactus Dragon
Racetrack,Mycelium,Mushroom
Fish Tank,Spumante,Fish
Mud,Goat Cheese,Mud
Aircraft Carrier,Echo,Aircraft
Statue Of Liberty,Shrine,New York
Divorce,Werecerberus,Werewolf
Frog,Mistral,Prince
Chauffeur,Dragon Roll,Sushi
Lava Cake,Dish,Volcano
Locomotive,Dog,Choo-Choo
Vaccine,Garden,Plant
Blow,Red Water,Wine
College,Dandelion Milk,Dandelion
Steampunk Lizard,Choppopper,Steampunk Lizard
Sphinx,Jacket,Mummy
History,Lawnmower,Lawnmower
Wet,Piranha,Fish
Yellow Submarine,Moonlight,Beatles
Rocky Mountain,Windmill,Wind
Headache,Sand Surf,Sand Head
Dead Dandelion,Aurora,Dandelion
Steam Fever,Pitchfork,Steam Engine
Glowworm,Chia,Alien
Riot,Chocolate Quetzalcoatl,Chocolate Quetzalcoatl
Yellow Racecar,Shattered Glass,Yellow Submarine
Tequila Sunami,Crop Duster,Tequila Sunami
Mountain Dew Kickstart,Mountain Car,Mountain Dew Kickstart
Flying Pop Tart,Wetware,Flying Spaghetti Monster
Suez,Exorcist,Canal
Boil,Archangel,Soup
Tractor Pull,Chimney,Smoke
Carnival,Tear,Clown
Snowboat,Burglar,Snowman
Grapevine,Faucet,Wine
Coral Wine,Sandals,Mermaid
Maelstrom,Honeybee,Hurricane
Pteranodon Egg,Shrine,Pteranodon
Rhea,Sand Golem,Titan
Swampcano,Soda,Soda Volcano
Seraph,Steam Jet,Angel
Air Steam Dragon,Tractor Wreck,Air Steam Dragon
Chai-mas,Timber,Chai-mas Tree
Whale,Meteorite,Space Whale
Christmas Tree,Valhalla,Yggdrasil
Mirror,Dirty Train,Clean Train
Dustnami,Dark Planet,Dark Planet
Car Pool,Muddy Viking,Muddy Car
Cinderella,Mud Dragon,Cinderella
Beehive,Steam Forest,Honey
Bulldozer,VapoCha,Vapocha
Fighter,Valley,Gladiator
Ursa Minor,Dusticane,Dusticane
Fruit Fly,Message,Fruit
Muddy Tractor,Secret,Muddy Secret
Lagoon,Mountain Mummy,Tutankhamun
