first,second,result
Gunpowder,Holy Engine,Rocket
Dune Buggy,Ghost Town,Dust
Thunderbird,Fishing,Thunderfish
Pillow,Brick,Bed
Bong,Cake,Baked
Parrot,Fishbowl,Pirate
Electric Eel,Sandman,Nightmare
Japan,Steam Dragon,Godzilla
Chalk,Yoga,Chalkboard
Pompeii,Flying Dust,Volcano
Windmill,Compass,Wind
Hydroelectric,Water Lily,Electricity
Shaman,Pill,Medicine
Absinthe,Space Tree,Green Fairy
Dating,Fireplane,Tinder
Tux,Super Volcano,Yellowstone
Yeti,Santa,Abominable Snowman
Shipwreck,Gold,Treasure
Lawnmower,Abominable Snowman,Yeti
Zoo,Dinner,Lion
Mountain Range,Honeycomb,Beehive
Fog,Chocolate Milk,Marshmallow
Dust Storm,Bahamut,Sandstorm
Sacrifice,Sandbox,Minecraft
Marathon,Pelican,Pheidippides
Money Tree,Storm,Money
Medicine,Rubble,Pill
Ivy,Illusion,Vine
Racecar,Locomotive,Train
Space Shuttle,Dam,Launchpad
Surf,Grand Canyon,Wave
Werewolf,Moses,Werewolf
Buddha,Lagoon,Lotus
Steamnado,Snowlily,Snowlily
Coral Reef,Tea Bag,Tea
Bacteria,Flour,Bread
Loch,Lunar,Nessie
Volcano,Sunglasses,Lava
Aspirin,Milestone,Nothing
Amazon,Flower,Rose
Hawaii,Crescent,Moon
Shield,Saguaro,Cactus
Ashes,Ozymandias,King
Plesiosaur,Devil,Nessie
Smoking,Marsh,Swamp
Revolution,Goblin,Goblin King
Jail,Sandblast,Sand
Discovery,Delta,Nothing
Stage,Marijuana,Concert
Sandpunk,Vape,Sandvich
Delta,Church,River
Solar Wind,Iceberg,Comet
Cinderella,Longboat,Viking
Skeleton,Farmville,Farmville 2
Earth,Sandalwood,Incense
Camping,Frosting,S’mores
Krakken,Crispy,Crab
Saturn,Canal,Ring
Paper Boat,Sea,Ship
Diamond Sword,Greenhouse,Hoe
Treehouse,Mars,Treehouse of Mars
Tesla,Brine,Salt
Odin,Charcoal,Thor
Rally,Fire Truck,Fire
Scent,Dragon Tornado,Dragonfly
Battleship,Zombie Jesus,Zombie Battleship
Black Hole,Nemo,Fish
Zombie,Honeycomb,Zombee
Jonah,Time Ship,Time Travel
Stench,Cowboy,Skunk
Fanboy,Burn,Flame
Count,Lightning,Dracula
Candle,Mjolnir,Thor
Rings,Racecar,Nascar
Steam Engine,Flying Cow,Airship
Norway,Soggy,Norway
Elon Musk,Heart,Tesla
Mount Everest,Dating,Mount Everest
Rover,Color,Rainbow
Niagara Falls,Monster,Hydroelectricity
Grand Canyon,Amber,Fossil
Curtain,Tutankhamun,Mummy
Avalanche,Ocean,Tsunami
Green,Flat Road,Nothing
Cigar,UFO,Alien
Algae,Vaporizer,Bong
Snow Cone,Dynamite,Avalanche
Fruit Fly,Time,Evolution
System,Submarine,Subsystem
Pork,Treasure Map,Pirate
Tanker,Resin,Oil
Emulsion,Drunken Dragon,Dragon
Algae,Pork Chop,Pork Algae
Photographer,Quagmire,Swamp
Medusa,Himalayas,Yeti
Greenhouse,Tea Plant,Tea
TARDIS,Ice Cream,Nothing
Bonsai,Dirt,Plant
Fire Dance,Bush,Burning Bush
Mountain Goat,Zephyr,Mountain
Flying Dust,Vineyard,Wine
Surfer,Ashes,Surfboard
Finland,Hydroelectricity,Finland
Flying Pelican,Microscope,Pelican
Calendar,Sharktopus,Shark Week
Gem,Everglades,Emerald
Shards,Cyclone,Glass
Shaman,Toxic,Witch
Ice,Pope,Ice Cream
Blowhole,Reggae,Nothing
Message,Turtle,Snail Mail
Seaweed,Fire Dragon,Sushi
Pond,Flat,Puddle
Dandelion,Fire Swamp,Fire Flower
Mine,Ozymandias,Tomb
Ammonia,Molotov,Cleaning
Shatter,Mercury,Mercury
Pteranodon,Forest,T-Rex
Acid,Surf,Surfboard
Mark Twain,Mountain Tea,Mountain Dew
Coconut Water,Crabgrass,Crab
Moonflower,Ugly Duckling,Swan
Platform,Mudweed,Lily Pad
Flame,Rebirth,Phoenix
Duckling,Rover,Duck
Blizzard,Message,Snowman
Ice Fishing,Yacht,Iceberg
Alcohol,Unicorn,Rainbow
Bottle Rocket,Winter,Snowman
Elf,B-52,Santa
Rubble,Snowboard,Avalanche
Broken Window,Snake,Ouroboros
Smell,Flamethrower,Stink
Nirvana,Fragrance,Incense
Space Station,Orchid,Flower
Cyclone,Thor,Thunder
Sea Monster,Mountain Tornado,Kraken
Bullet Train,Astronomer,Light Speed
Tatooine,Krakatoa,Star Wars
Water,Mt. Everest,Lake
Clockwork,Centaur,Nothing
High,Fire,Smoke
Mountain Tea,Pottery,Teapot
Omelette,Church,Eggs Benedict
Broken Window,Shrimp,Shrimp Cocktail
Vampire,Sea Dandelion,Sea Dandelion
Pepper,Phoenix,Firebird
Head,Bonsai,Buddha
Moby Dick,Chia,Whale
Hot Air Balloon,Leda,Swan
Hangover,Disaster,Hangover
Romance,Aztec,Love
Ship,Supervolcano,Atlantis
Flying Fish,Lotus Flower,Dragon
Bog,Apple,Cider
Light,Seaplane,Laser
Hot Tea,Tomato,Soup
Steam Robot,Tea Storm,Nothing
Arrowhead,Mount Everest,Mount Everest
Sharktopus,Tree,Sharktopus
Catnip,Art,Cat
Fairy,Paint,Tinkerbell
Marriage,Gas,Divorce
Arrow,Paper,Message
Pop,Sea Star,Pop Star
Zoo,Mudpot,Mud
Aurora,Aspirin,Borealis
Grape,Venus,Wine
Mirror,Gunpowder,Telescope
Pluto,Avalanche,Snow
Black Hole,Statue Of Liberty,New York
Lost City,Thunderstorm,Atlantis
Arrowhead,Protest,Nothing
Flying Spaghetti Monster,Lightning,Pasta
Multiverse,Sphinx,Universe
Cygnus,Grape,Wine
Hourglass,Bouquet,Time
Wine,Pop Tart,Breakfast
Mirage,Fire Submarine,Mirage Submarine
Emulsion,Flower,Perfume
Beach House,Fire Tornado,Tornado
Chariot,Cannabis,Snoop Dogg
Shield,Steamroller,Tank
Dust,Seagull,Sand
Angel,Tesla Tower,Lightning
Beacon,Pegasus,Unicorn
Cupid,Clean,Angel
Swim,Moon,Tide
America,Bee,Bumblebee
Flame,Big Bang,Universe
Yak,Cloud,Nothing
Electricity,Cyborg,Robot
Fertilizer,Hydra,Plant
Led Zeppelin,Milky Way,Stairway to Heaven
Whirlpool,Pirate Ship,Sinking Ship
Ghost,Cardinal,Pope
Bonsai,Mistletoe,Christmas Tree
Medicine,Blade,Surgery
Salt,Tumbleweed,Cowboy
Chest,House,Treasure
Polly,Aeolus,Parrot
Energy,Hula-Tsunami,Hula-tsunami
Holy Lake,Holy Water,Holy Grail
Crayonado,Dark Side,Darth Vader
Tidal Wave,Polar Bear,Iceberg
Funnel Cake,Riddle,Cake
Tomato,Piranha Plant,Ketchup
Fire Venus,Sewage,Nothing
Warrior,Sinking,Titanic
Tardis,Ocean,Doctor
Pompeii,Sandtrap,Trap
Prism,Fire,Rainbow
Punch,Time Ship,Nothing
Abominable Snowman,War,Yeti
Garlic,Fireplace,Vampire
Big Dipper,Niagara Falls,Milky Way
Book,Drunk,Hangover
Fossil,Oslo,Oil
Buddha,Holy Grail,Enlightenment
Knowledge,Sandwich,Lunch
Crop Circle,Prickle,Cactus
Flying Dust,Fishing Pole,Kite
Mistletoe,Snowmobile,Santa
Ink,Battery,Tattoo
Sandal,Coconut Tree,Flip Flop
Palace,Tuxedo,Prince
Yacht,Broom,Mop
Mud Station,Aloe,Mud
Tanker,Avalanche,Snowplow
Sandman,Tornado Sushi,Nothing
Lens,Fire Trap,Magnifying Glass
Duckling,Hot Spring,Duck
Multiverse,Moon Buggy,Moon Buggy
Troll,Diamond Block,Cave
Fishing,Saturn V,Astronaut
Mud Station,Flower,Lotus
Ammonite,Venus,Ammonite
Dating,Lion,Tinder
Firebird,Universe,Phoenix
Ice Cream,Wish,Genie
Iceberg,Shrub,Penguin
Titanado,Led Zeppelin,Led Zeppelin
Glasser,Yellowstone,Glasserstone
Blood Moon,Perfume,Vampire
Poseidon,Fanatic,Triton
Snowdrop,Kiss,Snow White
Clean,Bouquet,Flower
Sake,Whale,Sushi
Shrimp,Dead Sea,Shrimp
Fire Dragon,Earthquake,Volcano
Arrow,Village,Castle
Chameleon,Treant,Lizard
Quasar,Witch,Black Hole
Ewok,Sos,Ewok Soup
Hot Spring,USA,Japan
Swamp,Snowboarder,Yeti
Volcano,Holy Lake,Island
Mudway,Statue Of Liberty,Mudway
Australia,Venus Flytrap,Australia Flytrap
Broken,Santa,Santa Claus
Drain,Gnome,Dwarf
Maple,Parrot,Canada
Racecar,Penguin,Penguin
Everest,Dandelion Wine,Mountain Dew
Dirt Bike,Lens,Camera
Ruin,Mountain Bush,Nothing
City,Time Ship,Atlantis
Mount Fuji,Leak,Volcano
Snow,Cheese,Fondue
Solar,Tidal Wave,Tsunami
Bird,Sodium Chloride,Salt
Rabbit,Bonsai,Bunny
Lake,Fire Cone,Volcano
Cake,Peak,Mountain
Flying Saucer,Planet,Alien
Hourglass,Curiosity,Time
Sandboard,Rose,Sandrose
Vaporizer,Toadstool,Shroom
Fairy,Plesiosaurus,Mermaid
King Arthur,Albatross,Merlin
Pine,Sharktopus,Christmas Tree
Sharktopus,Treehouse,Nothing
Mud Station,Train,Muddy Train
Werebot,Burn,Firebot
Carnivorous Plant,Snowglobe,Venus Flytrap
Blood,Fart,Vampire
Dust,Sandboarding,Sand
Chocolate Milk,Surfboard,Surfing
Kali,Steam Dragon,Steam Kali
Salmon Run,Fart,Salmon
Toga,Cave,Hermit
Werepig,Rock,Werewolf
Unicorn,Crop Circle,Alien
Sea Serpent,Super Steam,Super Steam
Cook,Pottery,Chef
Plutonium,Holy Water,Nuclear Waste
Biofuel,Sandtrap,Nothing
Rainbow Rock,Canoe,Rainbow
Fire,Poinsettia,Christmas
Snowpocalypse,Black,Snowman
Rain,Joint,Rainbow
Multiverse,Lot’s Wife,Salt
Vineyard,Astronaut,Grape
Wind Turbine,Hydroelectricity,Windmill
Elf,Map,Treasure
Light Bulb,Blind,Dark
Cotton Candy,Comet,Unicorn
Coral Reef,Dating,Coral
Fireplace,Cinderella,Ashes
Smurf,Time Machine,Smurfette
Dracula,Dune,Vampire
Prism,Mt. Everest,Rainbow
Food Truck,Coral Reef,Sushi
Chia Pet,Church,Jesus
Prince of Persia,Punch,Prince Of Punch
Dessert,Salad,Fruit Salad
Steam Turbine,Surfer,Surfing
Soil,Jetstream,Dust
Sake,Tunnel,Subway
Stress,Star,Supernova
Supernova,Fireplace,Sun
Day,Grill,Barbecue
Jack,Paper Airplane,Origami
Flying,Hogwarts Express,Broom
Pressure,Firefighter,Hydrant
Omelette,Tank,Tank
Wet,Vulcan,Volcano
Iceberg,B-52,Titanic
Space Submarine,Tractor Beam,Black Hole
Milk,Prison,Jailbait
Abominable Snowman,Rosé,Yeti
Pterodactyl,Jupiter,Zeus
Unicorn,Swamp Thing,Swampicorn
Ammon,Sausage,Ammonia
Dustbuster,Archangel,Vacuum
Cake,Human,Birthday
Duckweed,Archipelago,Duck
Crash,Train Wreck,Disaster
Treasure Map,Crop Circle,Alien
Balloon,Flame,Pop
Brew,Dragonfly,Ale
Fence,Sandstorm,Sandcastle
Money Tree,Blizzard,Snowman
Pyramid,Quasar,Black Hole
Village,Tears,Ghost
Pressure,Clock,Time
Mud Station,Eyjafjallajökull,Mud Volcano
Hot,Vulcan,Volcano
Hydroelectric,Dracula,Vampire
Mississippi,Blowhole,River
Vatican,Sea Anemone,Nothing
Sinking,Pop,Nothing
Rainbow,Amazon,Wonder Woman
Fire Truck,Garbage,Trash
Leaf,Princess,Tree
Tea Bag,Thor,Thunder
Bunny,Tablet,Easter
Pineapple,Mutant,Pineapple
Cobra,Mangrove,King Cobra
Pacific,Prometheus,Fire
Vase,Dune Buggy,Sand
Marsh,Molehill,Mountain
Stink,Black Hole,Singularity
Sodium,Rainbow Rock,Soap
Piggy Bank,Mark Twain,Tom Sawyer
Radio,Corn,Popcorn
Cyborg,Plesiosaurus,Loch Ness Monster
Dragonborn,Lily,Dovahkiin
Frat Party,Fire Swamp,Nothing
Moat,Wood,Bridge
Jonah,Baptism,Whale
Flying Car,Troll,Troll 2
Mountain Dew,Lost,Mountain Dew
Fog,Chili Pepper,Ghost Pepper
Asphalt,Solar Eclipse,Black Hole
Tile,Dyson,Vacuum
Lightning,Fairy,Unicorn
Dune Buggy,Submarine,Amphibious Vehicle
Rocky Mountains,Snowboarder,Avalanche
Tatooine,Smoke,Jabba
Date,Spa,Romance
Metro,Ninja,Samurai
Bullet,Fish,Fish Food
Religion,Rice Krispies,Cereal
Zeus,Planet,Jupiter
Emperor,Goliath,King Kong
Antfly,Cook,Nothing
Wall,Fireworks,Graffiti
Muddy Teapot,Giant Mushroom,Toadstool
Absinthe,Stoned,Art
Burnt Toast,Phoenix,Firebird
Flambé,Penguin,Penguin
Robot,Nemo,Robot
Koi,Swamp Venus,Lotus
Baptism,Wind Turbine,Windmill
Jordan,Space Flower,Space Jordan
Jupiter,Ring,Saturn
Death Star,Adam,Darth Vader
Hurricane,Pudding,Mudslide
Hay Fever,Battleship,Sneeze
Candle,Geyser,Volcano
Headache,Aquaman,Poseidon
Lost,Lens,Focus
Summer,Kelp,Seaweed
Bone,Djinn,Skeleton
Trainwreck,Kettle,Teapot
Fart,Coral Reef,Coral Fart
Lava Monster,Nirvana,Buddha
Amoeba,Tank,Nothing
Iced Tea,Thorn,Rose
Were-tree,Krill,Were-krill
Fisherman,Blueprint,Fishing Rod
Honeycomb,Sphinx,Pyramid
Sneeze,Date Palm,Allergy
Tide,Snow,Iceberg
Dust Devil,Genie,Tornado
Global Warming,Sandbox,Sandstorm
Sushi,Mud Dragon,Mud Dragon
Sail,Love,Ship
Puddle,Pop Tart,Soggy Pop Tart
Map,Knife,Treasure
Honey,Cleaning,Bee
Clouds,Meteorite,Comet
March,Crash,Crash Bandicoot
Brew,Dandelion Tea,Dandelion Wine
Muddy,Asia,Ganges
Dandelion,Bubble,Dandelion
Pillow,Landship,Nothing
Leaf,Dandelion Wine,Salad
Cold,Enlightenment,Ice
Gasoline,Sauna,Explosion
Farm,Burger,Cow
Hot,Geyser,Volcano
Time Train,Cactus,Time Cactus
Fire Fire Trap,Oyster,Nothing
Ozymandias,Marriage,Divorce
Sandy,Steam Punk,Nothing
Cloud,Hydra,Rain
Batter,Life,Battery
Lake,Noodle,Ramen
Pyramid,Cinder,Mummy
V8,Monster Truck,Monster Truck
Plane,Microscope,Airplane
Yogi,Drunken,Yoga
Earthquake,Cigar,Volcano
Compost,Destruction,Fertilizer
Sculpture,Ariel,Statue
Mountain,Rabbit,Hare
Statue Of Liberty,Christmas Tree,Christmas Tree
Iceland,Burning Bush,Volcano
Match,Piggyback,Fireman
Peak,Pangaea,Mountain
Grill,Book,Barbecue
Druid,Devil,Witch
Campfire,Toad,Frog
Mordor,Moth,Mothra
Tanker,Elf,Tank
Hawaii,Fishing Pole,Surfing
Thorn,Popcorn,Corn
Tent,Blizzard,Igloo
Food,Uranus,Pizza
Landfill,Unicorn,Rainbow
Tumbleweed,Kiln,Pottery
Seaplane,Captain Nemo,Nautilus
Fountain,Future,Time
Thorn,Dynamite,Rose
Chocolate,Splash,Milk
Wolf,Rice,Werewolf
Moses,Sunset,Burning Bush
Mansion,Mars,Nothing
Star,Squito,Supernova
Moonstone,Mt. Everest,Moon
Flamethrower,Omelette,Scrambled Eggs
Pencil Sharpener,Punch,Boxer
Boat,Snow Rocket,Santa
Lost,Hay,Needle
Scent,Cider,Apple
Salad Bowl,Chimney,Smoke
Moonshine,Reef,Rum
Tulip,Beach,Sand
Ore,Hydroelectricity,Steel
Bob Marley,Carrot,Bunny Wailer
Lost City,Smoke,Atlantis
Sail,Cigar,Pirate
Yeti,Australia,Yowie
Paper Boat,Rice,Sushi
Muddy,Voltron,Mudtron
Martini,Farm,Barn
Tugboat,Alligator,Crocodile
Molehill,Wheat,Mountain
Sandbox,Witch,Sandwitch
Australia,Ghost,Boo-merang
Snowpocalypse,Alcohol,Snowmageddon
Pigpen,Shaman,Pig
Rocket,Roast,Rocket
Fire Train,Dust,Locomotive
Light,Moses,Sun
Peak,Aphrodite,Mount Olympus
Snowlily,Amphibious Helicopter,Snowmobile
Seaweed,Golem,Sushi
Plow,Confetti,Tractor
Mud Quixote,Jungle,Nothing
Cygnus,Sea,Swan
Spirit,Kettle,Ghost
Parade,Anchor,Boat
Dandelion Weed,Super Volcano,Super Dandelion
Pyramid,Carnation,Sphinx
Captain Nemo,Cannonball,Nautilus
Laser,Tao,Yoda
Fortress,Marijuana,Castle
Oxygen,Smore,Campfire
Yoga,Orchid,Lotus
Sword,Polar Bear,Knight
Seeds,Holy Grail,Wheat
Drunken Master,Pigpen,Pig
Stoned,Vampire,Dracula
Europe,Smog,Brussels
Cure,Submarine,Aquaman
Dustbuster,Space Flower,Vacuum
Snowman,Pterodactyl,Yeti
Poplar,Wall,Paper
Newspaper,Cotton,Paper
Broken,Yin Yang,Nothing
Nautilus,Snowpunk,Snowman
Nile,Alcohol,Beer
Potato,Mill,Vodka
Longboat,Ghost,Viking
Teabag,Axe,Chainsaw
Dandelion Wine,Cinder,Fire
Mars,Fireplane,Nothing
Loch,Terrorist,Monster
Nymph,Tornado Plant,Dryad
Muddy,Salamander,Swamp
Potassium,Mud Truck,Mud
Fulgurite,Air,Lightning
Atlantis,Flying Frog,Flying Fish
Subtank,Loch Ness,Nessie
Shark,Spongebob,Spongebob
Mountain Tornado,Holy Water,Tsunami
Eyjafjallajökull,Diamond Block,Volcano
Laser,Pirate,Captain
Crayonado,Plesiosaurus,Nothing
Tea Party,Sandbox,Sandwich
Hydroelectric,Punch,Hydro Punch
Tire,TARDIS,Time
Steel,Gargoyle,Statue
Albatross,Idol,Bird
Sonar,S’more,Smores
Lost,Statue Of Liberty,Tourist
Smell,Human,Nose
Black Hole,Aeolus,Wind
Universe,Night,Darkness
Egg,Supervolcano,Dinosaur
Flint,Rubble,Stone
Scroll,Blade,Sword
Cruise Ship,Buddha,Titanic
Fart,Garage,Explosion
Drunk Fish,Kale,Hangover
Sharkcano,Coconut Milk,Sharknado
Clean,Bacteria,Dirty
Bonsai,Olympus,Zeus
Time Ship,Shaman,Time Traveler
Christmas,Stage,Panto
Christmas,Crystal,Snowflake
Battery,Fairy,Tinkerbell
Dandelion Patch,Penguin,Puffin
Landing,Tsunamas Tree,Forest
Sancho Panza,Stench,Don Quixote
Haunted House,Glass,Ghost
Metropolis,Tree,Forest
Honeycomb,Wall,Beehive
Flying Dust,B-52,Flying Dust
Chainsaw,Tortoise,Turtle
Double Axe,Acid,Chainsaw
Blowgun,Smoker,Cigarette
Plesiosaurus,Apple Pie,Plesiosaurus
Snake,Water Lily,Lotus
Treehouse,Flame,Smoke
Evil,Palace,Dungeon
Olympus,Sunken,Atlantis
Polar Bear,Cannabis,Polar Bear
Amazon,Solar Dust,Solar System
Cauldron,Wall,Pot
Steam Car,Mansion,Steamboat
Brew,Garlic,Vampire
Geyser,Dry,Dust
Fire Plant,Pressure,Volcano
Diamond Block,Snowstorm,Ice
Garden,Virus,Zombie
Zeppelin,Longsword,Berserker
Toadstool,Fire Station,Mario
Fireplace,Fire Balloon,Fireplace
Nautilus,Captain Nemo,Submarine
Fire Breath,Paper,Ash
Luna,Battle,Moon
Chicken of the Sea,Rainforest,Chicken
Eden,Ice,Snow
Lake,Kiln,Pottery
Flytrap,Ceramic,Venus
Captain Hook,Thunder,Lightning
Compass,Tide,Navigation
Gunpowder,Pottery,Bomb
Ink,Brick,Stamp
Maple,Norway,Syrup
Rust,Dusty,Dust
Atlantis,Trainwreck,Atlantis
Rose,Lotus,Flower
Moon Dust,Fire Lily,Fire Flower
Sky,Finland,Cloud
Log,Cleaning,Broom
Farmer,Onyx,Sphinx
Love,Riddle,Valentine
Saturn,Longboat,Viking
Fire Flower,Marshmallow,S’more
Dandelion,Knowledge,Weed
Amphibious Car,Color,Frog
Dust,Yeti,Snowman
Map,Pixie,Treasure
Hydroelectric Dam,Avalanche,Electricity
Rebirth,Ivy,Phoenix
Tea Party,Allergy,Sneeze
Plankton,Dracula,Vampire Squid
Turtle,Pollution,Ninja
Soda,Pop,Coke
Tobacco,Color,Cigarette
Carbon,Lava Lamp,Diamond
Iceland,Zeppelin,Bjork
Mountain Range,Magic,Volcano
Hot,Polly,Parrot
Racecar,Venus Flytrap,Plant
Curiosity,Lagoon,Mermaid
Niagara Falls,Paradise,Honeymoon
Pelican,Stone,Statue
Fence,Supervolcano,Yellowstone
Vodka,Vatican,Pope
Smoked Duck,Cleanest,Nothing
Mountain Goat,Barbecue,Satyr
Hydroelectric,Dune Buggy,Nothing
Steam Engine,Amphicar,Steamboat
Vinegar,Mistletoe,Kiss
Brick,Thor,Hammer
Seaweed,Flat Earth,Turtle
Nose,Platform,Sneeze
Triton,Periscope,Poseidon
Drunk,Freedom,Jail
Were-tree,Japan,Bonsai
Sandy Claus,Europe,Santa
Jail,Wood,Stool
Guillotine,Coral Reef,Coral
Cherub,Lily,Angel
Wereplant,Tar,Werewolf
Thunderbird,Teacup,Tea
Cannon,Mistletoe,Kiss
Air,French Fries,Flying French Fries
Aztec,Park,Chichen Itza
Brew,Ape,Beer
Audrey II,Yin Yang,Little Shop Of Horrors
Siren,Marsquake,Mars
Hermit,Haunted House,Ghost
Poltergeist,Cedar,Ghost
Time,Sperm,Baby
Ink,Jack,Jack-o-Lantern
Sea,Knife,Pirate
Flat Road,Speed,Racetrack
Mangrove,Curiosity,Mangrove
Tree,Yoda,Jedi
Mountain Tornado,Tide,Tsunami
Rainforest,Baptism,Amazon
Torch,Wasabi,Fire
Sea Dragon,Banana,Mermaid
Offering,Sulfur,Gunpowder
Surf Tractor,Vortex,Tornado
Flying Car,TARDIS,Delorean
Temple,Marriage,Wedding
Valentine,Little Shop Of Horrors,Audrey II
Parting,Leaf,Tree
Sand,Paper Airplane,Sandstorm
Arrow,Pelican,Pterodactyl
Dracula,Chocolate,Vampire
Canal,Apollo,Panama
Axe,Mangrove,Canoe
Paper Plane,Space Fish,Space Ship
Raisin,Engine,Raisin Bran
Skull,Station,Ghost
Salmon Run,Wind,Salmon
Sandy Claus,Hot Monkey,Santa
Sand Dragon,Saint,Sand Saint
Road,Air Dragon,Dragon
Big Dipper,Smoky Mountains,Milky Way
Duckling,Amphibious Car,Duck
Raisin,Santa Claus,Raisin Claus
Forest,Cooking,Campfire
Maple,Mars,Nothing
Family,Helicopter,Rescue
Loch Ness Monster,Thor,Nessie
Stew,River,Soup
Milkshake,Tar,Black Milkshake
Snowmobile,Drain,Snowman
Molotov,Knife,Bomb
Casper,Asphalt,Ghost
Plesiosaur,Garden,Dinosaur
Shark,Duck,Duckbill Platypus
Tide,Werepuddle,Werepuddle
Sailboat,Pharaoh,Cleopatra
Patrick,Tree,Palm
Ore,Pina Colada,Pina Colada
Animal,Freezer,Meat
Robot,Crab,Robocrab
Bong,Smoking,Smoke
Flying Fjord,Hot Fudge,Flying Fudge
Bat,Patrick,Batman
Lunar,Spaceship,Moon
Love,Titanic,Jack
Star,Feather,Angel
Laser,River,Laser
Salad Dressing,Kali,Thousand Island
