first,second,result
Rebirth,Slushie,Slushie
Garage,Forest Fire,Car
Wreck,Soup,Soupwreck
Time Machine,Salt,Salt
Steam Monster,Norway,Troll
Lizard,Resin,Amber
Windshield,Ozymandias,Wreck
Toad,Airship,Frog
Seaplane,Clay,Pottery
Wax,Singularity,Candle
Comet,Iceland,Viking
Steam Punk,Abominable Snowman,Yeti
Candy,Emulsion,Gum
Tea,Knife,Cutlery
Skull,Coconut Tree,Zombie
Pond,System,Ecosystem
Fire Tornado,Sunrise,Sun
Curiosity,Snowboard,Shaun White
Pluto,Saint,Santa
Funnel Cake,Aurora,Unicorn
Shard,Racetrack,Glass
Time Machine,Freedom,Slavery
Dragon Egg,Castle,Dragon
Shrimp,Subway,Po’ Boy
Match,Blizzard,Fire
Whistle,Muddy Train,Train
Kettle,Snowboarder,Snowman
Bonsai,Toad,Frog
Cannabis,Mosaic,Art
Forest,Brick,House
Sand Castle,Thor,Sand Castle
Stone Soup,Salmon,Nothing
Bee,Clock,Honey
Surfing,Solar Panel,Sunbathing
Tortoise,Hourglass,Turtle
Teacup,Adam,Eve
Plantation,Mud Station,Mud Plantation
Mudslide,Tree,Tree
Dust Dragon,Cotton,Dust Bunny
Sunset,Clockwork,Sun
Gas,Troll,Explosion
Sandstone,Train Station,Pyramid
Prickly Pear,Fondue,Cactus
Pegasus,Werewolf,Unicorn
Windsurfing,Dune,Sand
Moby Dick,Chaos,Whale
Puddle,Junk,Junk
Snowpocalypse,Genie,Snowman
Cinder,Satellite,Moon
Eagle,Smoke,Vulture
Angel,Seaplane,Seaplane
Flour,Soil,Bread
Oil Drum,Steam,Steam Engine
Vineyard,Drunken,Wine
Palm,Steamboat Willie,Mickey Mouse
Sunglasses,Beach House,Beach
Dirt,Steam Robot,Steam Engine
Crayon,Sand Monster,Sand Art
Church,Vaccine,Science
Waterfall,Glass,Wine
Hogwarts Express,Niagara Falls,Hogwarts Falls
Fjord,Coral,Reef
Nile,Odin,Osiris
Hay Fever,Sandwich,Sandwich
Goldfish,Sandstorm,Tornado
Clouds,Plate,Rainbow
Explosion,Tadpole,Frog
Squid,Comet,Kraken
Goldfish,Perfume,Goldfish
Swim,Curtain,Mermaid
Double Axe,Beer,Viking
Sauna,Lawn,Sweat
Time Ship,Lagoon,Atlantis
Fire,Mississippi,River
Prometheus,Marathon,Tortoise
Clockwork,Helicopter,Robot
Duck,River,Duckling
Sponge,Steam,SpongeBob
Steam Robot,Steamnado,Steamnado Robot
Pine,Oasis,Pineapple
Vampire,Africa,Dracula
Crown,Amoeba,King
Oil Drum,Seed,Plant
Bulldozer,Jewel,Crown
Art,Ruins,Artifact
Roast,Chocolate,Marshmallow
Snowman,Spy,Snowden
Sharktopus,Tractor,Tractor
Home,Rally,House
Sea Monster,System,Kraken
Universe,Alien,God
Drawing,Metro,Art
Grass,Heaven,Angel
Sneeze,Cinderella,Sneeze
Tractor,Snowboarding,Snowplow
Train,Tobacco,Smoke
Greenland,Angel,Easter Bunny
Treehouse,Engine,Treehouse
Space,Microscope,Telescope
Mermaid,Stage,Ariel
Dirt,Flying,Dust
Reef,Seed,Coral
Ruins,Mountain,Temple
Dust Storm,Olympus,Zeus
Surfing,Spark,Lightning
Egg,Hawaii,Hula
House,Sunami,Tsunami
Snowmobile,Painting,Artic
Hermit,Land,Desert
Hay Fever,Acid Rain,Sneeze
Jade,Excalibur,Sword
Emerald,Fireworks,Green
Snow,Apple,Snowman
Wasabi,Ink,Sushi
Troll,Sarcophagus,Mummy
Puddle,Flame,Steam
Piggyback,Ashes,Pigpen
Steam Monster,Water,Steam
Echo,Buddha,Nirvana
Titanic,Tiger,Titanic
Snowglobe,Clog,Snowman
Sun,Truck,Sunroof
Flying,Apple,Wizard
Plow,Illusion,Tractor
Norway,S’more,Smørrebrød
Meteorite,Steam Turbine,Steam Engine
Sashimi,Sea,Fish
Sunglasses,Piggy Bank,Rich
Sandy Claus,Railroad,Santa Fe
Kelp,Swan,Leda
Tide,Stench,Low
Tsunami,Fishbowl,Fish
Krill,River,Whale
Cyclone,Wax,Candle
Earth,Fart,Mud
Mountain,Bong,Volcano
Genie,Boom,Explosion
Dragon,Acid Rain,Lizard
Robot,River,Terminator
Cotton,Storm,Tornado
Plantea,Tobacco,Cigar
Spirit,Road,Ghost
Snowman,Fire Truck,Fireman
Beer,Clean,Sober
Kraken,Camera,Photographer
Heaven,Tidal Wave,Tsunami
Alligator,Freezer,Ice Cream
Hawaii,Iron,Lei
Geyser,Star,Supernova
Star Wars,Pearl,Darth Vader
Mud Station,Steampunk Pirate,Steampunk Pirate
Carbon,Refrigerator,Ice
Lobster,Sand,Crab
Lake,Beacon,Lighthouse
Paradise,Casper,Heaven
Frankenstein,UFO,Alien
Satellite,Ice Tea,Iced Tea
Ocean,Feather,Bird
Scalpel,Sand,Glass
Steamroller,UFO,Alien
Cyclone,Mountain Range,Volcano
Fire,Chameleon,Dragon
Fairy,Chest,Treasure
Cloud,Spirit,Angel
Road,Ninja,Ninja Turtle
Land,Flying Sushi,Flying Fish
Hot Chocolate,Fire Whirl,Marshmallow
Speed,Prometheus,Prometheus
Mosasaurus,Siren,Mermaid
Fire Swamp,Lily Flytrap,Fire Flower
Asia,Moon Buggy,Lunar Rover
Flame,Lava Cake,Volcano
Sarcophagus,Continent,Mummy
Tank,Venus Flytrap,Venus
Pterodactyl,Salt,Fossil
Stone,Pencil Sharpener,Flint
Pteranodon,Sneeze,Pterodactyl
Knife,Whirlpool,Tornado
Plesiosaurus,Palace,Poseidon
Tunnel,Sculpture,Troll
Fungi,Glasses,Mushroom
Big Bang,Krakatoa,Volcano
Sea Dragon,House,Castle
Apple,Tornado,Apple Pie
Seaweed,Wiper,Sushi
Land,Captain,Pirate
Archipelago,Acid Rain,Coral
Vineyard,Black Pearl,Wine
Honeycomb,Plantea,Bee
Spaceship,Microscope,Alien
Lake,Coconut Milk,Coconut
Shot,Pigasus,Pigasus
Reef,Shark,Nothing
Chariot,Mole,Tunnel
Alcohol,Cigar,Drunk
Crayon,Swamp Thing,Crayon Thing
Berserker,Steam Punk,Steam Berserker
Drawing,Crop,Painting
Poltergeist,Dust,Ghost
Statue,Pressure,Sphinx
Black Pearl,Human,Pirate
Banana,Engine,Monkey
Temple,Steamship,Titanic
Marijuana,Spy,Stoner
Moon Buggy,Fire Tornado,Lunar Rover
Cannon,Sand Castle,Sand Castle
Mountain Range,Rust,Iron
Star,Sashimi,Sushi
Stink,Mud Station,Swamp
Solar Panel,Glass,Solar Cell
Electric Eel,Penguin,Penguelin
Clockpunk,Diamond Block,Clock
Fire Storm,Jet Ski,Fire Jet
Heaven,Smog,Angel
House,Fossil,Museum
Surfing,Exhaust,Wave
Dragon Egg,Shot,Dragon
Big Bang,Hurricane,Universe
Solar System,Sand,Desert
Luna,Nymph,Moon
Vodka,Alcohol,Drunk
Water Lily,Luxury,Lotus
Chicken of the Sea,Goldfish,Mermaid
Pollution,Cook,Smog
Geysers,Surfboard,Surfer
Avalanche,Smurf,Smurfette
Alligator,Viking,Crocodile
Trash,Big Bang,Universe
Crescent,Meteor,Moon
Time Paradox,Mud Bath,Mud
Wheat,Vine,Wine
Town,Quasar,Black Hole
Siren,Road,Traffic
Kraken,Salad,Calamari
Oil,Viking,Vampire
Glass,High,Stoned
Lawn,Cook,Chef
Fishing,Quicksand,Fisherman
Space Shuttle,Destruction,Explosion
Solar Flare,Mirror,Eclipse
Frosty,Railroad,Train
Barbecue,Fishing,Fish
Lawn,Worship,Lawnmower
Crystal,Wolfsbane,Werewolf
Prince,Astronaut,Prince
Prayer,Rebirth,Phoenix
Leaf,Werewolf,Wereplant
Rock,Shrub,Stone
Cannonball,Cave,Bat
Fireball,Treehouse,Firehouse
Olympus Mons,Fungi,Mushroom
Landing,Jesus,Christmas
Fragrance,Forest Fire,Smoke
Shards,Dragonfly,Kite
Cannabis,Ozymandias,Rastafarian
Dust Devil,Yacht,Tornado
Enlightenment,Chai,Buddha
Windsurfing,Sand Castle,Sand Castle
Tea Bag,Mudslide,Mud
Constellation,Siren,Mermaid
Longsword,Dandelion,Weed
Lava,Mushroom,Volcano
Moby Dick,Village,Whale
Blade,Volcano,Sword
Cyclone,Space Station,Black Hole
Hay,Wind,Dust
Steam Robot,Incense,Steam Punk
Plane,Cow,Airplane
Canyon,Treehouse,Ewok
Lost,Paradise,Adam
Matcha,Ash,Tea
Sandstorm,Avalanche,Snowstorm
Sailboat,Port,Harbor
Coal,Smog,Pollution
Fisherman,Shipwreck,Pirate
Steam Punk,Rocket,Steam Rocket
Phoenix,Hail,Ice
Cleaner,Drunk,Hangover
Space Farm,Space Weed,Space Crop
Christmas,Herd,Reindeer
Abominable Snowman,Flowerpot,Yeti
Enlightenment,Fragrance,Incense
Rocket,Cave,Moon
Cannon,Algae,Pirate
Swamp,Shroom,Toad
Snowflake,Gasoline,Snowmobile
City,Cyborg,Metropolis
9/11,Prism,9/11
Garden,New York,Central Park
Wax,Lily,Candle
Landslide,Pineapple,Hawaii
Cannonball,Skull,Skeleton
Skull,Mansion,Haunted House
Wolfsbane,Soggy,Werewolf
Oil,Wood,Fire
Electric Eel,Snow Rocket,Snowman
Windmill,Alcohol,Vodka
Aphrodite,Hole,Love
Space Shuttle,Cactus,Alien
Milkshake,Piggyback,Piggy Milkshake
Human,Cactea,Cactus
Tide,Coconut,Crab
Pasta,Fisherman,Spaghetti
Head,Mountain Range,Mount Rushmore
Steam Turbine,Smoker,Steam Engine
Smoker,Brick,House
Pollution,Land,Desert
Time,Pelican,Fossil
Dracula,Odin,Vampire
Sand Castle,Devil,Demon
Vape,Seed,Weed
Jewel,Religion,Cross
Boulder,Narwhal,Unicorn
Tobacco,Road,Cigarette
Asteroid,Charcoal,Meteor
Fireball,Milk,Cheese
Venus Flytrap,Milky Way,Milky Way
Alligator,Mistletoe,Crocodile
Quasar,Carrot,Star
Flamethrower,Sea Dragon,Fire Breathing Dragon
Head,Kaleidoscope,Eye
Dirt,Crack,Earthquake
Steam Turbine,Soil,Electricity
Farm,Cinder,Ash
Church,Captain Jack Sparrow,Pirate
Pudding,Fragrance,Perfume
Minecraft,Steamship,Minecraft
Snowboard,Pharaoh,Sandboard
Palm Tree,Emperor,Tiki
Bat,Alcohol,Vampire
Toad,Monkey,Frog
Moon,Honey,Honeymoon
Ariel,Village,Atlantis
Landing,Fungus,Mushroom
Wasabi,Dust Storm,Dust Bunny
Drawing,Zeus,Thunder
SpongeBob,Were-tree,Sponge-tree
Titanado,Tiamat,Titan
Sinking,Romance,Titanic
Tequila,Canal,Margarita
Fireplace,Lightning,Fire
Greenhouse,Flying Saucer,Alien
Geysir,Jonah,Whale
Steamroller,Broken Window,Broken Steamroller
Hot,Window,Oven
Egypt,Dragon,Sphinx
Pipe,Iron,Pipe
Well,Penguin,Penguin
Statue Of Liberty,Mountain,New York
Lagoon,Flat Road,Bridge
Jonah,Kite,Jonah and the Whale
Ice Cream Cone,Sunrise,Sunny Day
Bus,Helicopter,Airplane
Planet,Oil Tanker,Pollution
Star,America,Flag
Cologne,Nautilus,Perfume
Universe,Dragon Egg,Dragon
Meteorite,Gargoyle,Meteor
Tumbleweed,Godzilla,Desert
Iceland,Lava,Volcano
Spaceship,Olympus Mons,Mars
Lizard,Pirate Ship,Captain Hook
Aurora,Chili,Aurora Borealis
Prism,Beach,Rainbow
Jellyfish,Plow,Tractor
Jonah,Hawaii,Hawaiian
Steam Monster,Shipwreck,Steamship
Ozymandias,Magma,Volcano
Hangover,Dracula,Vampire
Confession,Wax,Candle
Hay Fever,Lawn,Sneeze
Chicken,Flying Fish,Penguin
Supervolcano,Shards,Tectonic Plates
Hydroelectricity,Train Station,Train
Airship,Black Hole,Time Machine
Firework,Terrorist,Boom
Rock,Africa,Pyramid
Train,Firefighter,Steam Engine
Funnel Cake,Unicorn,Rainbow
Mangrove,Reef,Coral
Cow,Moses,Milk
Nebula,Lily Flytrap,Black Hole
Crop Circle,Flower,Alien
Vine,Frost,Ivy
Swamp,Steam Train,Alligator
Breeze,Shroom,Spore
Stone Soup,Sneeze,Cold
Universe,Chocolate,Black Hole
Sharknado,Steam Punk,Steamnado
Swordfish,Seahorse,Pirate
Oil,Sneeze,Snot
Africa,Cinderella,Lion King
Feather,Honey,Quill
Petrified Wood,Leviathan,Fossil
Dandelion Tea,Rocket,Space Tea
Steam Tree,Airship,Steamship
Cinderella,Mars,Princess
Pollution,Sharkcano,Sharknado
Pancake,Loch Ness,Monster
City,Sea Serpent,Atlantis
Dust Devil,Wereboar,Dustboar
Torch,Spore,Mushroom
Disaster,Holy Water,Miracle
Steamboat Willie,Cinder,Mickey Mouse
Mole,Fragrance,Perfume
Fishbowl,Space,Fish
Storm,Ashes,Dust
Poseidon,Steampunk,Nothing
Monster,Lava Cake,Lava Monster
Crayon,Mole,Craymole
Angel,Devil,Human
Geyser,Canal,Hot Spring
Africa,Abominable Snowman,Yeti
Galaxy,Lizard,Dragon
Moat,Palm,Oasis
Laser,Teacup,Teapot
Geothermal,Lobster,Lobster Thermidor
Iron Man,Monkey,Iron Monkey
Lot’s Wife,Troll,Salt
Drawing,Rainbow,Rain
Delta,Aeolus,Wind
Satellite,Mudweed,Mud
Emulsion,Solar System,Milky Way
Ghost,Seed,Pumpkin
Drawing,Archipelago,Map
Surf,Surf,Ocean
Monk,Moonshine,Monkey
Park,Christmas Tree,Christmas
Chicken,Bread,Sandwich
Vacation,Eruption,Volcano
Valley,Coal,Nothing
Landslide,Kettle,Avalanche
Prickly Pear,Ice Cream Cone,Cactus
Metro,Smoking,Metro
Tea,Cheese,Cheesecake
Dustpan,Seaweed,Mermaid
Tidal Wave,Whistle,Tsunami
Astronomer,Fishbowl,Goldfish
Sphinx,Tadpole,Frog
Burger,Toast,Sandwich
Marsh,Itch,Scratch
Dust Devil,Pond,Dust
Sandbox,Tide,Beach
Cannabis,Ariel,Bong
Beacon,Valley,Lighthouse
Pollen,Steam Ship,Bee
Bomb,Hot Chocolate,Explosion
Mummy,Palm Tree,Tutankhamun
Dust,Crash Bandicoot,Crash Dusticoot
Mirror,Tomb,Vampire
Stage,Fireplace,Theater
Dust Storm,Speed,Sandstorm
Narcissus,Oasis,Narcissus
Firebird,Robot,Phoenix
Cthulhu,Fuel,Spaceship
Beacon,Paint,Lighthouse
Window,Chef,Cook
Sandboard,Steamship,Sandship
Crayfish,Steam Dragon,Crayfish Dragon
Monster Truck,Ice,Ice Cream Truck
Carnivorous Plant,Venus,Venus Flytrap
Clay,Puddle,Mud
Pork,Platform,Pig
Time Machine,Elf,Gandalf
Narcissus,Tadpole,Frog
Japan,Transportation,Bullet Train
Coral Reef,Dust,Sand
Smoke,Atlantis,Volcano
Mud Station,Ocean,Mud Station
Space Station,Paradise,Heaven
Sneeze,Captain Hook,Captain Sneeze
Rice,Omelette,Omurice
Ice Cream,Pompeii,Volcano
Sand Dunes,Black Sand,Desert
Jonah,Cyborg,Robot
Lawn,Junk,Yard Sale
Sharkcano,Space Flower,Space Shark
Mudweed,Bee,Honey
Curiosity,Phoenix,Ash
Hula,Star,Hula Hoop
Crystal,Snowboard,Snowflake
Space Shuttle,Subway,Space Subway
Joint,Pollution,Smoke
Vacation,Piggy,Bacon
Kelp,Tequila,Margarita
Comet,Smaug,Dragon
Cloud,Fishing,Rainbow
Leviathan,Meade,Beer
Sea Serpent,Lost City,Atlantis
Energy,Church,Lightning
Earth,Robocloud,Robot
Stonehenge,Dark Matter,Time Travel
Dwarf,Golem,Goblin
Angel,Crop,Harvest
Smokefly,Steam Train,Smoke Train
Thunderbird,Flamethrower,Phoenix
Bomb,Surf,Tsunami
Periscope,Prickly Pear,Cactus
Shatter,Hourglass,Sand
Bulldozer,Swimming Pool,Water Park
Aeolus,Dandelion,Wind
Spore,Universe,Life
Emperor,Lotus Flower,Buddha
Hell,Paper,Fire
Solar Eclipse,Lotus Flower,Buddha
Werewolf,Fart,Werefart
Seed,Breeze,Dandelion
Space Farm,System,Space Station
Troll,Lightning,Troll 2
Excalibur,Snowflake,Snowman
Mudslide,Pipe,Sewage
Ent,Cough,Coughing
Tea Pot,Sea,Tea
Confetti,Money,Party
Sandstorm,Elf,Dust
Pollen,Fruit,Apple
Bullet Train,Flying,Bullet
Future,Lake,Time
Crop Circle,Dark Matter,Alien
Moon,Tunnel,Nothing
Steamboat,Cygnus,Mark Twain
Frog,Wine,Prince
Space Ship,Troll,Alien
Cup,Steamroller,Teacup
Chai,Puddle,Tea
Troll,Oil,Troll
Blade,Polar Bear,Yeti
Stoner,Aphrodite,Venus
Salad,Surfer,Mermaid
Crop Circle,Drunk,Alien
Sailor,Spirit,Pirate
Dwarf,Stoner,Hobbit
Palm,Zombie,Tiki
Sodium,Chaos,Salt
Sandbox,Forest,Desert
Swordfish,New York,Nothing
Kite,Luau,Hawaii
Luau,Plesiosaurus,Loch Ness Monster
Crop Duster,Tornado Fish,Fish
Iceland,Bog,Bogland
Piranha,Vacation,Pirate
Grill,Flock,Barbecue
Toast,Steam Train,Sandwich
Surfing,Beer,Hangover
Fire Tornado,Train,Fire Train
Dandelion Patch,Steamboat Willie,Mickey Mouse
Mountain Dew,Cygnus,Mountain Dew
Temple,Vase,Urn
Lighthouse,Monster Truck,Godzilla
Lunar Eclipse,Pearl Diver,Oyster
Venus,Iceland,Ice
Bomb,Seed,Plant
Pane,Calamari,Nothing
Cinder,Boulder,Volcano
Troll,Lawnmower,Garden Gnome
Mushroom,Genie,Mario
Choo Choo,Axe,Train
Acid,Dandelion,Dandelion
Lighthouse,Samurai,Ninja
Love,Flame Sword,Fire Emblem
Breeze,Fire Trap,Fire
Stone,Tsunamic,Tsunami
Sandstorm,Kiln,Glass
Steam Punk,Singularity,Steam
Muddy Pig,Delta,Pigpen
Tea Plant,Surfboard,Tea
Acid,Toad,Frog
Steam Rocket,Castle,Steam Castle
Jesus,Samurai,Nothing
Avalanche,Potion,Snowman
Ninja,Flying Dust,Dust Ninja
Dragonfly,Cigar,Smoke
Matcha,Cook,Chef
Fire Breath,Steamroller,Fire Truck
Mushroom,Pyramid,Pharaoh
Protest,Glass,Riot
Raft,Pompeii,Poseidon
Milkshake,Landing,Dairy Queen
Tsunami,Cannonball,Tsunami
Sperm,Weed,Pot
Island,Hash,Hashish
Crop Duster,Bacteria,Pesticide
Leviathan,Fishbowl,Aquarium
Plantation,Bouquet,Flower
Candle,Crystal,Crystal Ball
Smell,Sword,Stench
Cough,Paradise,Coughdrop
Blade,Boom,Explosion
Diamond,Tire,Ring
Metal,Humpback,Whale
Shark,Reflection,Mirror
Lunar Eclipse,Paper,Moon
Transformer,Soup,Optimus Prime
Pyramid,Eyjafjallajökull,Sphinx
Log,Boiling Frog,Frogger
SpongeBob,Wave,Surfing
Sailor,Knight,Pirate
Captain Nemo,Mole,Molecule
Stegosaurus,Starfish,Dinosaur
Train,Iceland,Ice Train
Universe,Puddle,Black Hole
Mushroom,Microscope,Spore
Steam Ship,Weed,Pirate Ship
Snowflake,Dracula,Frost
Sharknado,Bee,Bee Shark
Mistletoe,Windshield Wipers,Christmas
Beer,Firewood,Barbecue
Garlic,Lawnmower,Vampire
Snowflake,Wine Glass,Ice Wine
Sunrise,Bouquet,Sunflower
Lava Cake,Snowmobile,Volcano
Sandbox,Soil,Sand
Ghost Ship,Parting,Red Sea
Sunset,Carbon,Diamond
Space Weed,Spaceship,Alien
Pharaoh,Road,Pyramid
Snowstorm,Frost,Blizzard
Fragrance,Picnic,Perfume
Paper,Egg,Omelette
Sand Dunes,Subway,Sandwich
Yellowstone,Mountain Range,Super Volcano
Surf,Steam Tornado,Tsunami
High,Teacup,Teapot
Crystal Ball,Amber,Wizard
Wax,Pollution,Candle
America,Nessie,Cryptid
Dust Storm,Grave,Tornado
Transportation,Soil,Tractor
Muddy Train,Sponge,Clean Train
Hay,Snowball,Snowman
Shot,Electricity,Laser
Chaos,Meteor Shower,Universe
Bush,Solar,Sun
Icebox,Mountain Range,Glacier
UFO,Avalanche,Meteor
Loch Ness Monster,Beacon,Nessie
Prince,Church,Pope
Chariot,Space,Spaceship
Crescent,Dragon Roll,Sushi
Helicopter,Space Ship,UFO
Genie,Dragon,Djinn
Venus Flytrap,Piranha,Piranha Plant
Continent,Flint,Arrow
Toadstool,Meteor Shower,Mushroom
Sandbox,Dust Bowl,Sand
Dust,Bong,Dirt
Mercury,Egypt,Cleopatra
Flying Saucer,Cloud,UFO
Space Fish,Firework,Space Whale
Fossil,Lens,Microscope
Gem,Stegosaurus,Dinosaur
Flame,Eraser,Ash
Mississippi,Torch,Burning River
Ice Cream,Delta,Sundae
Torch,Fortress,Castle
Pencil,Mountain Dew,Mountain Doodle
Bong,Water Lily,Buddha
Hourglass,Ariel,Mermaid
Scent,Sharkcano,Sharknado
Pinecone,Flood,Pineapple
Tire,Ashes,Retread
Lunar Eclipse,Bullet Train,Moon
Frost,Sharknado,Snow Shark
Plant,Toxic,Weed
Candle,Paddle,Canoe
Aquaman,Leaf,Plant
Fruit,Jonah,Whale
Bullet Train,Humpback,Whale
Eagle,Lunar Eclipse,Phoenix
City,Black Hole,Singularity
Sun,Park,Sunflower
Thorn,Sandstorm,Cactus
Engine,Snowflake,Snowmobile
Sandstorm,Chameleon,Desert
Firefly,Hurricane,Fireworks
Lightning Rod,Emerald,Green Lantern
Sashimi,Waterfall,Salmon
Steel,Book,Sword
Fence,Boulder,Wall
Devil,Grill,Barbecue
Troll,Shrine,Temple
Muddy Wine,Bigfoot,Sasquatch
Brandy,Snow,Ice
Moat,Perfume,Smell
Cough Syrup,Dust Devil,Tornado
Leaf,Space Farm,Alien
Rebirth,Popcorn,Popcorn
Mist,Bush,Fog
Explosion,Cigarette,Fire
Coffee,Snowglobe,Snowman
Werewolf,Snowplow,Yeti
Salt,Solar Eclipse,Moon
Clockpunk,S’more,Clockwork
Longsword,Dirt,Sword in the Stone
Coconut,Nautilus,Ammonite
Lighthouse,Pasta,Spaghetti
Grand Canyon,Wolfsbane,Werewolf
Space Station,Coconut Water,Astronaut
Clockwork,House,Cuckoo Clock
Car,Dirt Bike,Tank
Sword,Port,Pirate
Train Station,Ozymandias,Ozymandias
Candle,Solar Wind,Solar Flare
Pirate Ship,Genie,Captain Hook
Fog,Continent,Cloud
Tobacco,Princess,Cigarette
Snowman,Mist,Frost
Tequila,Smoker,Drunk
Subway,Prince,Prince of Wales
Sun,Tidal,Tide
Periscope,Fish,Submarine
Fragrance,Seahorse,Perfume
Truck,Monkey,Chimp
Coal,Sandy,Sandy
Ariel,Tile,Mosaic
Refrigerator,Submarine,Iceberg
Amber,Quagmire,Mosquito
Tadpole,Pot,Frog
Crown,Everest,King Kong
Meteorite,Mountain,Moon
Pencil,Canyon,Drawing
Spore,Fish,Jellyfish
Vape,Moses,Vaposes
Chicken,Aquaman,KFC
Match,Mississippi,River
Waterfall,Mudweed,Mud
Unicorn,Werepig,Wereunicorn
Cleaner,Plane,Pilot
Steam Ship,Windshield,Steam Ship
Ash,Landing,Crash
Treasure,Goat,Pirate
Nymph,Ring,Fairy
Garage,Curtain,Car
Landfill,Landing,Landingfill
Mudslide,Fireworks,Volcano
America,Sarcophagus,Mummy
Cthulhu,Time Machine,Cthulhu
Lunar,Puddle,Moon
Crocodile,Space Weed,Alien
Metal,Sauna,Sweat
Bottle,Color,Paint
Message,Fjord,Viking
Tea Bag,Curtain,Tea
Jetstream,Narwhal,Unicorn
Loch Ness Monster,Twister,Tornado
Fire Tornado,Oxygen,Fire
Energy,Twister,Tornado
Emulsion,Clockwork,Clockwork
Canal,Funnel Cake,Carnival
Wreck,Wiper,Car
Snake,Cyclone,Tornado
Ark,Buddha,Monk
Hermit,Tequila,Drunk
Rocket,Teacup,Teapot
Piggyback,Rebirth,Reincarnation
Continent,Omelette,America
Supernova,Loch Ness Monster,Black Hole
Pirate Ship,Sunami,Shipwreck
Adam,Flying Fish,Merman
Yacht,Seed,Tree
House,Angel,Church
Bacteria,Time Machine,Dinosaur
Cannon,Plesiosaur,Loch Ness Monster
Scalpel,Dwarf,Surgeon
Art,Egypt,Pyramid
Riddle,Tobacco,Smoke
Sky,Wax,Moon
Zombie,Sushi,Nothing
Krakatoa,Fire Truck,Volcano
Fishing Boat,Ash,Fish
Fish Tank,Ape,Aquarium
Plesiosaur,Piggy Bank,Loch Ness Monster
Honeycomb,Kaleidoscope,Bee
Burning Bush,Gold,Moses
Werewolf,Glowworm,Werewolf
Gold,Canal,Panama
Energy,Allergy,Sneeze
Goblin,Shrub,Goblin
Snowman,Pressure,Snowflake
Rally,Captain,Cheerleader
Pompeii,Piston,Vesuvius
Steam,Ghost,Train
Dam,Monster,Hydra
Plesiosaurus,Glacier,Iceberg
Dustbin,Excalibur,King Arthur
